"scenario","horizon","method","target_c120","shape","alpha_l_key","persistence","truth_rd_itt","truth_rd_pp","bias","bias_mcse","rel_bias","empse","empse_mcse","modse","modse_mcse","relerror_modse","relerror_modse_mcse","coverage","coverage_mcse","converged","n_used","n_attempted"
24,60,"gformula",0.7,"late","prognostic","legacy",-0.114129,-0.141013,-0.000426158453435244,0.000398256219459593,0.00373400672427905,0.0125939674582019,0.000281750583958018,0.0126378044691072,5.3527291535401e-06,0.348079436054038,2.24537633358684,0.955,0.00655553201502365,1,1000,1000
1,84,"gformula",0.2,"early","neutral","transient",-0.173803,-0.1933005,-0.000963781351721399,0.00042055058454876,0.00554525153030384,0.013298977184893,0.000297522968859802,0.0134914573836744,4.94129430509029e-06,1.44733084436053,2.26987046465201,0.955,0.00655553201502365,1,1000,1000
2,84,"gformula",0.45,"early","neutral","transient",-0.1468055,-0.1928285,-0.000421049789116196,0.000425271170134637,0.00286807911908066,0.0134482552083043,0.000300862597170565,0.0134024347800871,5.09603376736827e-06,-0.340716527962004,2.22988638198889,0.945,0.00720936890441875,1,1000,1000
3,84,"gformula",0.7,"early","neutral","transient",-0.1143445,-0.1932545,0.000165984466742194,0.00041899463876552,-0.00145161740828981,0.0132497738589852,0.000296422198522481,0.0132514809495804,5.04120783781546e-06,0.012883922498097,2.23779855714222,0.96,0.00619677335393187,1,1000,1000
4,84,"gformula",0.2,"late","neutral","transient",-0.1853495,-0.192962,0.000959100432911614,0.000428893740886671,-0.0051745509586571,0.0135628109539197,0.000303425423248209,0.0135115099273625,4.84047008827423e-06,-0.378247744744575,2.22901047555968,0.952,0.00675988165576884,1,1000,1000
5,84,"gformula",0.45,"late","neutral","transient",-0.1724895,-0.1928565,-0.000181188844763952,0.000430437017125365,0.00105043405403779,0.0136116136336506,0.000304517230381945,0.0134818185279546,4.90395577767596e-06,-0.95356148939707,2.21614676789264,0.944,0.00727076337120113,1,1000,1000
6,84,"gformula",0.7,"late","neutral","transient",-0.154522,-0.193148,-0.000869153607908568,0.000422888584850827,0.00562478875440758,0.0133729112461399,0.000299177011956217,0.0134321076504023,4.95380157197212e-06,0.442659067818951,2.24739527419605,0.943,0.00733150734842434,1,1000,1000
7,84,"gformula",0.2,"early","prognostic","transient",-0.167103,-0.1924205,-8.85630340904942e-06,0.000438634263455089,5.29990688919374e-05,0.0138708333230844,0.000310316459188419,0.0135448039889922,4.92068997527585e-06,-2.35046681405688,2.18489053171057,0.94,0.00750999334220744,1,1000,1000
8,84,"gformula",0.45,"early","prognostic","transient",-0.132796,-0.1937025,-0.000923861160767009,0.00043604094331536,0.0069569953972033,0.0137888253396491,0.000308481787366469,0.0134921627998228,4.73861754188064e-06,-2.15147072008548,2.18932416452377,0.935,0.0077958322198467,1,1000,1000
9,84,"gformula",0.7,"early","prognostic","transient",-0.0942265,-0.1923225,0.000764409905974442,0.000423477774513191,-0.00811247266930685,0.0133915430592089,0.000299593840428246,0.0133206272526243,4.98237061048575e-06,-0.529556648333962,2.22565067454994,0.943,0.00733150734842434,1,1000,1000
10,84,"gformula",0.2,"late","prognostic","transient",-0.182006,-0.193686,2.32761149704386e-06,0.000418549118073712,-1.27886525556512e-05,0.0132356852576768,0.000296107010186558,0.013541635623169,4.97556740814778e-06,2.31155667074217,2.28920937092447,0.956,0.00648567652600714,1,1000,1000
11,84,"gformula",0.45,"late","prognostic","transient",-0.164594,-0.1931655,0.00119455571386823,0.00043757564727503,-0.00725758966832465,0.0138373569401155,0.000309567529950543,0.0135391146373871,4.81409351588234e-06,-2.15534154404713,2.18924428906251,0.942,0.00739161687318817,1,1000,1000
12,84,"gformula",0.7,"late","prognostic","transient",-0.1392795,-0.1934285,0.000185755128470161,0.00043339549901225,-0.00133368606629232,0.0137051690454396,0.000306610239752621,0.0135050004009102,5.20875442273283e-06,-1.46053393333425,2.20483956278686,0.956,0.00648567652600714,1,1000,1000
13,84,"gformula",0.2,"early","neutral","legacy",-0.1624075,-0.180108,-0.0016212602243402,0.000447364929520705,0.00998266843797361,0.0141469212256613,0.000316493061441279,0.0136508831189582,4.85621383311239e-06,-3.50633257081635,2.15901654557956,0.945,0.00720936890441875,1,1000,1000
14,84,"gformula",0.45,"early","neutral","legacy",-0.1387045,-0.18023,-0.000273653932372164,0.000435017940036083,0.0019729275717238,0.0137564751354857,0.000307758052852747,0.0135805614207957,4.8132641948478e-06,-1.27877027332567,2.20885550762462,0.944,0.00727076337120113,1,1000,1000
15,84,"gformula",0.7,"early","neutral","legacy",-0.1082915,-0.180236,-0.000247144207930067,0.000424101079517896,0.0022822124352333,0.0134112536941273,0.000300034804160834,0.0134489559837577,5.03038655046741e-06,0.281124274361466,2.2437896582267,0.957,0.00641490451994416,1,1000,1000
16,84,"gformula",0.2,"late","neutral","legacy",-0.173047,-0.1807625,0.000231470032369785,0.000437430112027229,-0.00133761366778843,0.0138327547114866,0.000309464569496818,0.0136772534590079,4.72324610430203e-06,-1.12415246075028,2.21230098081752,0.942,0.00739161687318817,1,1000,1000
17,84,"gformula",0.45,"late","neutral","legacy",-0.162423,-0.180989,0.00050521047522209,0.000436385887091563,-0.0031104614200088,0.0137997334196241,0.000308725821497335,0.0136623454086915,4.82394361023736e-06,-0.995584528736237,2.21518959943442,0.944,0.00727076337120113,1,1000,1000
18,84,"gformula",0.7,"late","neutral","legacy",-0.1465685,-0.180419,0.000361813388193077,0.000413561557116145,-0.00246856171819373,0.0130779647317283,0.000292578507319164,0.0136110348667325,4.71137122133772e-06,4.07609399428104,2.32865536912473,0.956,0.00648567652600714,1,1000,1000
19,84,"gformula",0.2,"early","prognostic","legacy",-0.15738,-0.181118,0.000166316271382083,0.000429915877887183,-0.00105678149308733,0.0135951337639432,0.000304148544903836,0.0137085087190603,4.88514717665712e-06,0.833937768364001,2.25612976529768,0.947,0.00708456067798138,1,1000,1000
20,84,"gformula",0.45,"early","prognostic","legacy",-0.125799,-0.1801035,-0.00110515478516685,0.000428034383664263,0.00878508402425175,0.0135356356924544,0.000302817461872062,0.0136566680762742,4.63540655964078e-06,0.894175837542788,2.25745100856971,0.946,0.00714730718522718,1,1000,1000
21,84,"gformula",0.7,"early","prognostic","legacy",-0.0896555,-0.181248,-0.000188766449705516,0.000436110798888617,0.00210546424598062,0.0137910343668366,0.000308531207432236,0.0135170931555422,4.93874471355537e-06,-1.98637175434124,2.1930404127344,0.942,0.00739161687318817,1,1000,1000
22,84,"gformula",0.2,"late","prognostic","legacy",-0.171184,-0.1804045,0.00019102169670096,0.000427069967243741,-0.00111588522701281,0.0135051381674372,0.000302135175252585,0.0137070434655448,4.64666004916608e-06,1.49502578651435,2.27089403547001,0.95,0.00689202437604511,1,1000,1000
23,84,"gformula",0.45,"late","prognostic","legacy",-0.155828,-0.180466,-0.000485867721753241,0.000420711063065157,0.00311797444460072,0.0133040519611664,0.000297636501087294,0.0137050116116533,4.78740453809235e-06,3.01381602881092,2.30489246372493,0.96,0.00619677335393187,1,1000,1000
24,84,"gformula",0.7,"late","prognostic","legacy",-0.1332545,-0.180553,-0.000367568041240746,0.000424555873549499,0.00275839120810739,0.0134256355441885,0.000300356553019292,0.0136758033008591,4.92376380534517e-06,1.86335876500756,2.2791687524555,0.945,0.00720936890441875,1,1000,1000
1,120,"gformula",0.2,"early","neutral","transient",-0.2063635,-0.235158,-0.000623860248286978,0.000457674892914445,0.00302311333296333,0.0144729508948331,0.000323786954329415,0.0143454479008795,4.82758405510794e-06,-0.880974411369628,2.21772866716893,0.939,0.00756828910652864,1,1000,1000
2,120,"gformula",0.45,"early","neutral","transient",-0.167535,-0.2350215,-0.00079863003112246,0.00045662726408421,0.00476694440637753,0.0144398219623731,0.000323045798208638,0.0143436509851701,4.72022612460089e-06,-0.666012208831357,2.22252732082168,0.947,0.00708456067798138,1,1000,1000
3,120,"gformula",0.7,"early","neutral","transient",-0.1233805,-0.2354245,0.000113994483521257,0.000453875281279454,-0.000923926256752542,0.0143527966249266,0.000321098878802496,0.0142843692213639,4.74088000262303e-06,-0.476753104993244,2.22676599186401,0.95,0.00689202437604511,1,1000,1000
4,120,"gformula",0.2,"late","neutral","transient",-0.219209,-0.2346995,0.000770180750950478,0.000451937910867322,-0.00351345405959827,0.014291531593189,0.000319728265568378,0.0143270899611201,4.54085610374653e-06,0.248807258335271,2.24297818691211,0.95,0.00689202437604511,1,1000,1000
5,120,"gformula",0.45,"late","neutral","transient",-0.1951215,-0.235446,-0.000510219212492419,0.0004584916136201,0.00261487951093252,0.014498777871254,0.00032436475204984,0.0143462686882148,4.58874424225644e-06,-1.0518761263429,2.21388065294856,0.946,0.00714730718522718,1,1000,1000
6,120,"gformula",0.7,"late","neutral","transient",-0.1653745,-0.234707,-0.000702270205493349,0.000456682075179198,0.00424654469397247,0.0144415552413851,0.000323084574898782,0.0143400716684613,4.76491522788513e-06,-0.702719140892649,2.2217107233484,0.937,0.00768316341099159,1,1000,1000
7,120,"gformula",0.2,"early","prognostic","transient",-0.1984955,-0.2342135,2.50126807217754e-05,0.00046007021190808,-0.000126011323792103,0.0145486975322585,0.000325481548141755,0.0144526117548005,4.66834570383913e-06,-0.660442470846423,2.22264315173234,0.944,0.00727076337120113,1,1000,1000
8,120,"gformula",0.45,"early","prognostic","transient",-0.15152,-0.235376,-0.000605748680311602,0.0004541165789791,0.00399781336002905,0.014360427128177,0.000321269587417857,0.0145274399122426,4.342682719285e-06,1.1630070789324,2.26340751855322,0.952,0.00675988165576884,1,1000,1000
9,120,"gformula",0.7,"early","prognostic","transient",-0.101412,-0.234205,0.000807268123731428,0.00046311328083214,-0.00796028205470189,0.0146449278210276,0.000327634399508501,0.0144479532673618,4.3872086931191e-06,-1.34500187418454,2.20729994254812,0.937,0.00768316341099159,1,1000,1000
10,120,"gformula",0.2,"late","prognostic","transient",-0.2142245,-0.236081,-0.000473121583749209,0.000450592541378204,0.00220853162803138,0.0142489872743879,0.000318776469662434,0.0143974133693478,4.73524049095373e-06,1.04166066052036,2.26073501027941,0.956,0.00648567652600714,1,1000,1000
11,120,"gformula",0.45,"late","prognostic","transient",-0.1847975,-0.234613,0.00125119492694409,0.000453184016475222,-0.00677062691294032,0.0143309369124497,0.000320609836189361,0.0144716221676097,4.54779875505477e-06,0.981689166726829,2.2593719444318,0.958,0.00634318531969546,1,1000,1000
12,120,"gformula",0.7,"late","prognostic","transient",-0.1469865,-0.235286,0.000494737602529438,0.000481749196287876,-0.003365871032574,0.0152342472122522,0.000340818575437682,0.014503246372912,4.79188094719209e-06,-4.79840473346348,2.13006982854507,0.944,0.00727076337120113,1,1000,1000
13,120,"gformula",0.2,"early","neutral","legacy",-0.1965285,-0.2234205,-0.000923376669262677,0.000454317972947314,0.00469843645711781,0.0143667957646427,0.000321412065715439,0.0144519572800129,4.61996602323823e-06,0.592766242141018,2.25067787910553,0.952,0.00675988165576884,1,1000,1000
14,120,"gformula",0.45,"early","neutral","legacy",-0.1610965,-0.2233105,0.00011255751675468,0.000468717028295379,-0.000698696227135164,0.0148221338751899,0.000331598830050886,0.0144670236503582,4.56163476805354e-06,-2.39581039964899,2.18380496438486,0.946,0.00714730718522718,1,1000,1000
15,120,"gformula",0.7,"early","neutral","legacy",-0.1187395,-0.2235365,0.000104864684388889,0.000460685687185952,-0.000883149115407164,0.0145681605694745,0.000325916972651101,0.0144041859009634,4.51522111981957e-06,-1.12556878906643,2.21222289937376,0.949,0.00695693898205238,1,1000,1000
16,120,"gformula",0.2,"late","neutral","legacy",-0.2082945,-0.223391,-0.000402321418522922,0.000438506978674725,0.00193150284103959,0.0138668082249101,0.000310226410221336,0.0144432064855249,4.49539229562358e-06,4.15667579204939,2.33040495249412,0.965,0.00581162627841812,1,1000,1000
17,120,"gformula",0.45,"late","neutral","legacy",-0.1879945,-0.2245865,0.00117778985151021,0.000468645825822867,-0.00626502292093763,0.0148198822553081,0.000331548457106964,0.014469174459045,4.58291187743222e-06,-2.36646816905381,2.1844634333529,0.94,0.00750999334220744,1,1000,1000
18,120,"gformula",0.7,"late","neutral","legacy",-0.1598965,-0.223645,-0.000225985431974191,0.000442734622072637,0.00141332319327934,0.0140004980476339,0.000313217301356054,0.014458323237289,4.48310352444322e-06,3.27006359414828,2.3105661761501,0.955,0.00655553201502365,1,1000,1000
19,120,"gformula",0.2,"early","prognostic","legacy",-0.1900825,-0.2240675,0.000867167971456362,0.000464320977237868,-0.00456206106009949,0.0146831185346686,0.00032848879713227,0.0145601998258285,4.60997760173531e-06,-0.83714306705287,2.21868055206754,0.947,0.00708456067798138,1,1000,1000
20,120,"gformula",0.45,"early","prognostic","legacy",-0.1456615,-0.22324,-0.000124273303122591,0.000467819965315425,0.000853165065048696,0.0147937662529771,0.000330964193336883,0.014624442946568,4.22947716322003e-06,-1.14455848168544,2.211765723085,0.945,0.00720936890441875,1,1000,1000
21,120,"gformula",0.7,"early","prognostic","legacy",-0.0977485,-0.224113,0.000271231928860763,0.000466598433257512,-0.00277479377034699,0.014755138017598,0.000330100007534318,0.0145647186926688,4.35068241610237e-06,-1.29052893102115,2.20851214916842,0.941,0.00745110730026082,1,1000,1000
22,120,"gformula",0.2,"late","prognostic","legacy",-0.204899,-0.2231315,6.2881280432775e-05,0.000461215167555805,-0.000306889152376414,0.0145849042089254,0.000326291559151226,0.0145099461426428,4.48567968985795e-06,-0.513942808323054,2.22590147765937,0.951,0.00682634602111555,1,1000,1000
23,120,"gformula",0.45,"late","prognostic","legacy",-0.1780215,-0.223218,-0.000408334288937107,0.000446407505450229,0.00229373580683854,0.0141166448181675,0.00031581572163396,0.0145782053976446,4.56161228493226e-06,3.26961955494582,2.31056031785674,0.949,0.00695693898205238,1,1000,1000
24,120,"gformula",0.7,"late","prognostic","legacy",-0.143185,-0.2241195,-2.72550812426553e-05,0.00045842781246978,0.000190348718389882,0.0144967603017304,0.000324319615249755,0.0146098076935766,4.51282276105872e-06,0.77981141643575,2.25484758509066,0.956,0.00648567652600714,1,1000,1000
1,12,"iptw",0.2,"early","neutral","transient",-0.0379335,-0.0392735,-0.000466347732629921,0.00022003230120983,0.0122938229435702,0.00695803230631285,0.000155664183825223,0.00704530828699115,9.96736100363703e-06,1.25431985417928,2.26977322073749,0.954,0.00662449998113065,1,1000,1000
2,12,"iptw",0.45,"early","neutral","transient",-0.0368455,-0.038947,-0.000294499407458147,0.000216284607083999,0.0079928188641258,0.00683951981220026,0.000153012837890483,0.00700614185447399,1.01580210531882e-05,2.4361657959747,2.29649600720024,0.954,0.00662449998113065,1,1000,1000
3,12,"iptw",0.7,"early","neutral","transient",-0.034897,-0.0389375,-0.000282339346799797,0.000225435151251623,0.00809064810155018,0.00712888542619686,0.000159486487357301,0.0069417249447755,1.03908860056204e-05,-2.62538209316133,2.18332292898094,0.94,0.00750999334220744,1,1000,1000
4,12,"iptw",0.2,"late","neutral","transient",-0.039129,-0.038932,0.00024775163958983,0.00023033158017881,-0.00633166295049273,0.00728372410430733,0.000162950517903807,0.00706006503343677,1.04943628929799e-05,-3.07066917510365,2.17327146887025,0.934,0.00785136930732467,1,1000,1000
5,12,"iptw",0.45,"late","neutral","transient",-0.038406,-0.0389705,8.53788244786699e-05,0.000228843255202,-0.00222305953441311,0.00723665913605497,0.000161897586622773,0.00703870931669041,9.99698117957376e-06,-2.73537575340975,2.18037202252415,0.94,0.00750999334220744,1,1000,1000
6,12,"iptw",0.7,"late","neutral","transient",-0.0381455,-0.039116,1.52767866322123e-05,0.000217597753344012,-0.000400487256221896,0.00688104514302597,0.000153941837131431,0.00704256579376227,1.04049334302849e-05,2.34732729373237,2.29468851010276,0.957,0.00641490451994416,1,1000,1000
7,12,"iptw",0.2,"early","prognostic","transient",-0.037769,-0.038979,0.000618509228897883,0.000220662334562901,-0.0163761081547799,0.00697795571028864,0.000156109907599183,0.00700453344213897,9.93226080588504e-06,0.380881349119844,2.25021418789931,0.946,0.00714730718522718,1,1000,1000
8,12,"iptw",0.45,"early","prognostic","transient",-0.0355335,-0.0388655,-0.000247286269196172,0.000225315288817229,0.0069592432267064,0.0071250950432111,0.000159401689407552,0.00694524108427245,9.97614040242987e-06,-2.52423241862608,2.18520527863267,0.935,0.0077958322198467,1,1000,1000
9,12,"iptw",0.7,"early","prognostic","transient",-0.0326385,-0.0387175,-8.58575253973037e-06,0.000204895144037493,0.000263055978054456,0.00647935336666748,0.000144955241530342,0.00679534616207858,9.80176721590566e-06,4.87691869124938,2.35116435781042,0.957,0.00641490451994416,1,1000,1000
10,12,"iptw",0.2,"late","prognostic","transient",-0.038351,-0.039235,-0.000382878411634646,0.000220552343659149,0.00998353137166296,0.00697447749251106,0.000156032093368424,0.00706821833744412,1.05899644967207e-05,1.34405545123224,2.27233454070727,0.959,0.00627048642451286,1,1000,1000
11,12,"iptw",0.45,"late","prognostic","transient",-0.038069,-0.038871,-7.15470868718482e-05,0.000217401491527186,0.0018794054709041,0.00687483879943705,0.00015380298962875,0.00704415176030333,1.02421779009121e-05,2.46279172218766,2.29712029227396,0.959,0.00627048642451286,1,1000,1000
12,12,"iptw",0.7,"late","prognostic","transient",-0.0373665,-0.038838,9.47974215558464e-05,0.000217763709916935,-0.00253696282916105,0.00688629315065712,0.00015405924486808,0.00700016481048473,9.97921287304441e-06,1.65359878437272,2.27879333890394,0.955,0.00655553201502365,1,1000,1000
13,12,"iptw",0.2,"early","neutral","legacy",-0.023421,-0.023629,6.81260786091348e-05,0.000240752125980014,-0.00290876045468318,0.00761325069624642,0.000170322643488272,0.00758350420978429,9.82396700550101e-06,-0.390719912544102,2.23217854341168,0.944,0.00727076337120113,1,1000,1000
14,12,"iptw",0.45,"early","neutral","legacy",-0.0228535,-0.0238595,0.000122189928455814,0.000235350108143895,-0.00534666149411749,0.00744242389301652,0.000166500928708919,0.00758298880767454,1.01872531080178e-05,1.88869804620941,2.28354671754267,0.955,0.00655553201502365,1,1000,1000
15,12,"iptw",0.7,"early","neutral","legacy",-0.022016,-0.0238015,0.000281197719677093,0.000228713810390883,-0.012772425494054,0.00723256573171075,0.000161806009519037,0.0075410090420822,9.85271711248556e-06,4.26464579532411,2.33656949672229,0.966,0.00573096850453743,1,1000,1000
16,12,"iptw",0.2,"late","neutral","legacy",-0.0234285,-0.023463,-0.00039311113648462,0.000229932076011102,0.0167791850303955,0.00727109067326047,0.000162667884445633,0.00757809880704207,1.0111190550817e-05,4.22231199661174,2.33579097302544,0.96,0.00619677335393187,1,1000,1000
17,12,"iptw",0.45,"late","neutral","legacy",-0.023759,-0.023661,0.00042709820501145,0.000243076279202922,-0.017976270255964,0.00768674687440253,0.000171966890321758,0.00760048272408081,9.82641437710751e-06,-1.12224523236205,2.21577085553824,0.944,0.00727076337120113,1,1000,1000
18,12,"iptw",0.7,"late","neutral","legacy",-0.0233505,-0.023828,0.000506329958101848,0.000233369556934552,-0.0216839021906104,0.00737979336457527,0.000165099766762099,0.00755658564614806,1.0207433423899e-05,2.39562644696043,2.29495340858049,0.959,0.00627048642451286,1,1000,1000
19,12,"iptw",0.2,"early","prognostic","legacy",-0.0231645,-0.0234655,0.000260092624062801,0.000227451463692334,-0.0112280698509703,0.00719264682406868,0.00016091294896632,0.00755386305191322,9.80971281200145e-06,5.02202091496848,2.3534939389852,0.962,0.00604615580348373,1,1000,1000
20,12,"iptw",0.45,"early","prognostic","legacy",-0.021882,-0.0234065,-0.000956551688060529,0.000244824653088409,0.0437140886601101,0.00774203531119949,0.000173203795959744,0.00754603462828299,1.0124268928016e-05,-2.53164284374899,2.1844669699904,0.942,0.00739161687318817,1,1000,1000
21,12,"iptw",0.7,"early","prognostic","legacy",-0.0207845,-0.0237535,-9.08348929716044e-05,0.000243356951835629,0.00437031889011544,0.00769562252236481,0.000172165455150885,0.00748502982144941,9.85882705784692e-06,-2.73652586653492,2.17973360356276,0.944,0.00727076337120113,1,1000,1000
22,12,"iptw",0.2,"late","prognostic","legacy",-0.023518,-0.0234855,-3.41633924822934e-06,0.000247221427179596,0.000145264871512431,0.00781782796284979,0.000174899419196272,0.00758929289969181,1.00733293164642e-05,-2.9232552090424,2.17560712609134,0.949,0.00695693898205238,1,1000,1000
23,12,"iptw",0.45,"late","prognostic","legacy",-0.0235645,-0.023485,6.27940806666519e-06,0.000231980680610969,-0.000266477458323545,0.00733587323886723,0.000164117191484942,0.00759568582176245,9.97781249310986e-06,3.54167219682411,2.32041042612841,0.959,0.00627048642451286,1,1000,1000
24,12,"iptw",0.7,"late","prognostic","legacy",-0.0229245,-0.0233815,9.21525036971099e-06,0.000235847161589168,-0.000401982611167571,0.00745814210307548,0.000166852574437526,0.00755820390356079,9.78604284959737e-06,1.34164513229167,2.27099571619223,0.949,0.00695693898205238,1,1000,1000
1,24,"iptw",0.2,"early","neutral","transient",-0.0698105,-0.0731595,-0.000841768732753226,0.000298789780847599,0.0120579100959487,0.00944856249060969,0.00021138199762136,0.00944603245344501,9.08718676335754e-06,-0.0267769532899087,2.23865465927634,0.951,0.00682634602111555,1,1000,1000
2,24,"iptw",0.45,"early","neutral","transient",-0.066083,-0.0733795,-0.000344516450550822,0.000289361054457516,0.0052133899876038,0.00915039998233769,0.000204711545192541,0.00935746162149642,9.09353317452656e-06,2.26286981507255,2.2899688743261,0.952,0.00675988165576884,1,1000,1000
3,24,"iptw",0.7,"early","neutral","transient",-0.059939,-0.0735125,-0.000324255789793788,0.000288292563705991,0.00540976308903699,0.00911661133800126,0.000203955630084412,0.00922396183909222,9.53602287751307e-06,1.17752635393684,2.2659458859052,0.953,0.00669260786241059,1,1000,1000
4,24,"iptw",0.2,"late","neutral","transient",-0.0730835,-0.073491,0.000397280648884848,0.000292628150287694,-0.00543598279891971,0.00925371462391168,0.000207022886768696,0.00947583125922655,9.10585794291897e-06,2.40029700873754,2.29299837843673,0.957,0.00641490451994416,1,1000,1000
5,24,"iptw",0.45,"late","neutral","transient",-0.071397,-0.073431,8.42285889980088e-05,0.000299745642080963,-0.00117972168295599,0.00947878947685455,0.000212058231782997,0.00945847067026538,9.13910438083022e-06,-0.214360775062872,2.2344723278482,0.943,0.00733150734842434,1,1000,1000
6,24,"iptw",0.7,"late","neutral","transient",-0.069565,-0.0731595,-0.000287893422705063,0.000286336631091434,0.00413848088413804,0.00905475931788316,0.00020257188482343,0.00943137283934667,9.42756929832125e-06,4.15928804114865,2.33256276650664,0.96,0.00619677335393187,1,1000,1000
7,24,"iptw",0.2,"early","prognostic","transient",-0.0693745,-0.073578,0.000784166209850029,0.00029814938007942,-0.0113033781843477,0.00942831124018202,0.000210928939309687,0.00938912206151865,9.16927079333975e-06,-0.415654274292065,2.23000952799906,0.946,0.00714730718522718,1,1000,1000
8,24,"iptw",0.45,"early","prognostic","transient",-0.062425,-0.0736035,-0.000567297503716049,0.00029019174511696,0.00908766525776611,0.00917666872748638,0.000205299226104855,0.00924533186387044,9.13737625735779e-06,0.748235971277844,2.25612461028242,0.958,0.00634318531969546,1,1000,1000
9,24,"iptw",0.7,"early","prognostic","transient",-0.053237,-0.0731495,0.000165193236262344,0.000273999566079006,-0.0031029779338119,0.0086646270670747,0.000193843897407951,0.00897731851534115,9.3933539574256e-06,3.60882754498073,2.32045688335784,0.96,0.00619677335393187,1,1000,1000
10,24,"iptw",0.2,"late","prognostic","transient",-0.071583,-0.0736555,-0.000749218530754894,0.000293894860688797,0.010466431006732,0.00929377152394481,0.000207919034469041,0.00947942311413616,9.190205164767e-06,1.99759150214773,2.28401831573321,0.951,0.00682634602111555,1,1000,1000
11,24,"iptw",0.45,"late","prognostic","transient",-0.070439,-0.073102,0.000237053905325496,0.000294039969535147,-0.00336537863009833,0.00929836026857586,0.00020802169326054,0.00941715916069797,9.0937100441042e-06,1.2776327082485,2.26787958567327,0.952,0.00675988165576884,1,1000,1000
12,24,"iptw",0.7,"late","prognostic","transient",-0.0674925,-0.0730195,0.000762371445032467,0.000292485437789439,-0.011295646850131,0.00924920165846112,0.000206921923299059,0.00933966621316589,9.16078911632088e-06,0.978079601302784,2.26123846699827,0.951,0.00682634602111555,1,1000,1000
13,24,"iptw",0.2,"early","neutral","legacy",-0.056904,-0.058427,-1.51141068787525e-06,0.000318780023902052,2.65607108089984e-05,0.010080709480934,0.000225524306966076,0.00984130006255154,8.86052417525098e-06,-2.37492627711646,2.18582325127622,0.948,0.00702111102319284,1,1000,1000
14,24,"iptw",0.45,"early","neutral","legacy",-0.053702,-0.058672,0.000133442081302775,0.000301730515596889,-0.00248486241299718,0.00954155668863127,0.000213462451591425,0.00979195444262829,8.98226075282835e-06,2.62428618482515,2.29782619515604,0.965,0.00581162627841812,1,1000,1000
15,24,"iptw",0.7,"early","neutral","legacy",-0.049648,-0.058448,0.000252945697353207,0.000283930245182683,-0.00509478120675974,0.00897866271387328,0.000200869461604681,0.00968405837891916,9.08833285963769e-06,7.85635553450454,2.41507035429101,0.967,0.00564898220921256,1,1000,1000
16,24,"iptw",0.2,"late","neutral","legacy",-0.0578735,-0.058322,-0.000166158485525002,0.000302894780764867,0.00287106336276537,0.00957837398594337,0.00021428612332568,0.00985391872655772,8.77601321227486e-06,2.87673817099563,2.30336787091078,0.957,0.00641490451994416,1,1000,1000
17,24,"iptw",0.45,"late","neutral","legacy",-0.057743,-0.0585965,0.000969896563830459,0.000309062668600716,-0.0167967816675694,0.00977341972508068,0.000218649660954536,0.00986348359685255,9.16604085745379e-06,0.921518509439845,2.25974994737143,0.954,0.00662449998113065,1,1000,1000
18,24,"iptw",0.7,"late","neutral","legacy",-0.056149,-0.0586485,0.000670877251148047,0.00029811961803577,-0.0119481602726326,0.00942737008172445,0.00021090788383643,0.00981320116467648,8.8813275601931e-06,4.09266931930452,2.33065228997401,0.954,0.00662449998113065,1,1000,1000
19,24,"iptw",0.2,"early","prognostic","legacy",-0.055433,-0.0588275,9.67404714314196e-05,0.000288754928210711,-0.0017451783492039,0.00913123258744254,0.000204282734754323,0.00979128353033038,8.8020905154989e-06,7.2284977582934,2.40083780666735,0.967,0.00564898220921256,1,1000,1000
20,24,"iptw",0.45,"early","prognostic","legacy",-0.0507685,-0.0585795,-0.000772878684072685,0.000306161389428697,0.0152235871470042,0.0096816732219648,0.000216597120250838,0.00969905864480777,9.19454273756319e-06,0.179570436270571,2.24321536733532,0.954,0.00662449998113065,1,1000,1000
21,24,"iptw",0.7,"early","prognostic","legacy",-0.044701,-0.0587665,-0.000501501030301915,0.000306282091205658,0.0112190114382657,0.00968549014729305,0.000216682512002384,0.00954100004096307,8.92513844128303e-06,-1.49182028098354,2.20573776054603,0.937,0.00768316341099159,1,1000,1000
22,24,"iptw",0.2,"late","prognostic","legacy",-0.057641,-0.058149,-0.00056489138667417,0.000315514221771968,0.00980016631693014,0.00997743574974905,0.000223213880631765,0.00985890619669906,9.04332903724097e-06,-1.18797610952268,2.21246695787635,0.945,0.00720936890441875,1,1000,1000
23,24,"iptw",0.45,"late","prognostic","legacy",-0.0566445,-0.0584845,-0.000532930567481313,0.000299635227858874,0.0094083373934153,0.00947529787257578,0.000211980118071193,0.00984134347593759,8.95711098041775e-06,3.86315668683355,2.3255349878017,0.966,0.00573096850453743,1,1000,1000
24,24,"iptw",0.7,"late","prognostic","legacy",-0.0542275,-0.0584655,-0.00058798190596001,0.000299426297333898,0.0108428731909089,0.00946869090925921,0.000211832307956643,0.00976607924530181,8.5963357318908e-06,3.14075450231244,2.30923671848336,0.952,0.00675988165576884,1,1000,1000
1,36,"iptw",0.2,"early","neutral","transient",-0.0976395,-0.1038415,-0.00109139967162335,0.000344606545244416,0.0111778498622314,0.0108974157957422,0.000243795553249911,0.0110125677131055,8.13344494368074e-06,1.05669013206129,2.26205863085693,0.95,0.00689202437604511,1,1000,1000
