"candidate_1","candidate_2","correlation","scenario"
"c50-h24","c45-h36",0.764447872380957,21
"c50-h48","c45-h36",0.828607821504664,21
"c45-h24","c45-h36",0.811712689354442,21
"c45-h36","c45-h36",1,21
"c60-h36","c45-h36",0.732456142213624,21
"c60-h48","c45-h36",0.642517431868021,21
"c45-h48","c45-h36",0.873974852381261,21
"c50-h36","c60-h36",0.767852026948402,21
"c55-h36","c60-h36",0.846063412033745,21
"c50-h60","c60-h36",0.592803830610021,21
"c55-h60","c60-h36",0.650556032636827,21
"c60-h24","c60-h36",0.814544318186696,21
"c45-h60","c60-h36",0.554185803126554,21
"c60-h60","c60-h36",0.77303717498849,21
"c55-h24","c60-h36",0.697007630611576,21
"c55-h48","c60-h36",0.732563929336598,21
"c50-h24","c60-h36",0.624505706707079,21
"c50-h48","c60-h36",0.66714426714765,21
"c45-h24","c60-h36",0.594438293952617,21
"c45-h36","c60-h36",0.732456142213624,21
"c60-h36","c60-h36",1,21
"c60-h48","c60-h36",0.865986887264447,21
"c45-h48","c60-h36",0.62775027587462,21
"c50-h36","c60-h48",0.671272519942656,21
"c55-h36","c60-h48",0.740783312223496,21
"c50-h60","c60-h48",0.679891656212211,21
"c55-h60","c60-h48",0.752874844864684,21
"c60-h24","c60-h48",0.698417036810829,21
"c45-h60","c60-h48",0.643094504074879,21
"c60-h60","c60-h48",0.888442916633486,21
"c55-h24","c60-h48",0.610598943959593,21
"c55-h48","c60-h48",0.845815857131579,21
"c50-h24","c60-h48",0.550792782248517,21
"c50-h48","c60-h48",0.765576806340614,21
"c45-h24","c60-h48",0.528295156034421,21
"c45-h36","c60-h48",0.642517431868021,21
"c60-h36","c60-h48",0.865986887264447,21
"c60-h48","c60-h48",1,21
"c45-h48","c60-h48",0.725707829169378,21
"c50-h36","c45-h48",0.819171219543556,21
"c55-h36","c45-h48",0.741839855374874,21
"c50-h60","c45-h48",0.837695049221364,21
"c55-h60","c45-h48",0.758093956807701,21
"c60-h24","c45-h48",0.50599202357677,21
"c45-h60","c45-h48",0.889404497070545,21
"c60-h60","c45-h48",0.650890222168943,21
"c55-h24","c45-h48",0.599906686913638,21
"c55-h48","c45-h48",0.852584863414565,21
"c50-h24","c45-h48",0.662583347411124,21
"c50-h48","c45-h48",0.941812151735958,21
"c45-h24","c45-h48",0.709011604586349,21
"c45-h36","c45-h48",0.873974852381261,21
"c60-h36","c45-h48",0.62775027587462,21
"c60-h48","c45-h48",0.725707829169378,21
"c45-h48","c45-h48",1,21
"c50-h60","c50-h60",1,22
"c45-h60","c50-h60",0.949490771166547,22
"c55-h60","c50-h60",0.90528247512285,22
"c50-h36","c50-h60",0.782339236547644,22
"c60-h60","c50-h60",0.763340266287634,22
"c55-h24","c50-h60",0.575199449355756,22
"c55-h36","c50-h60",0.716073877477214,22
"c60-h24","c50-h60",0.486129671787023,22
"c60-h36","c50-h60",0.604859723669637,22
"c60-h48","c50-h60",0.689766588506736,22
"c50-h48","c50-h60",0.892730958212438,22
"c55-h48","c50-h60",0.813528583596027,22
"c50-h24","c50-h60",0.630432058496648,22
"c45-h48","c50-h60",0.84899341438396,22
"c45-h24","c50-h60",0.604387476035404,22
"c45-h36","c50-h60",0.744419538957517,22
"c50-h60","c45-h60",0.949490771166547,22
"c45-h60","c45-h60",1,22
"c55-h60","c45-h60",0.861927475608055,22
"c50-h36","c45-h60",0.749916847234753,22
"c60-h60","c45-h60",0.722420399134284,22
"c55-h24","c45-h60",0.557114183046407,22
"c55-h36","c45-h60",0.690590691594332,22
"c60-h24","c45-h60",0.469183194218722,22
"c60-h36","c45-h60",0.579451555543053,22
"c60-h48","c45-h60",0.657607881723829,22
"c50-h48","c45-h60",0.852061460335471,22
"c55-h48","c45-h60",0.779961101072775,22
"c50-h24","c45-h60",0.606176183217353,22
"c45-h48","c45-h60",0.897651389421559,22
"c45-h24","c45-h60",0.64514003907471,22
"c45-h36","c45-h60",0.79124058823324,22
"c50-h60","c55-h60",0.90528247512285,22
"c45-h60","c55-h60",0.861927475608055,22
"c55-h60","c55-h60",1,22
"c50-h36","c55-h60",0.711167452341549,22
"c60-h60","c55-h60",0.844939993289459,22
"c55-h24","c55-h60",0.620022572370415,22
"c55-h36","c55-h60",0.78559184942933,22
"c60-h24","c55-h60",0.521719445123589,22
"c60-h36","c55-h60",0.664884510653949,22
"c60-h48","c55-h60",0.762719072637217,22
"c50-h48","c55-h60",0.808969628622504,22
"c55-h48","c55-h60",0.895056190270512,22
"c50-h24","c55-h60",0.558380215605497,22
"c45-h48","c55-h60",0.771721739315901,22
"c45-h24","c55-h60",0.540147564614758,22
"c45-h36","c55-h60",0.68161068095082,22
"c50-h60","c50-h36",0.782339236547644,22
"c45-h60","c50-h36",0.749916847234753,22
"c55-h60","c50-h36",0.711167452341549,22
"c50-h36","c50-h36",1,22
"c60-h60","c50-h36",0.591839340491463,22
"c55-h24","c50-h36",0.741531285772205,22
"c55-h36","c50-h36",0.909916932604979,22
"c60-h24","c50-h36",0.622335847319608,22
"c60-h36","c50-h36",0.766309481159439,22
"c60-h48","c50-h36",0.665440288080058,22
"c50-h48","c50-h36",0.868320322780702,22
"c55-h48","c50-h36",0.793755306044461,22
"c50-h24","c50-h36",0.814572461252279,22
"c45-h48","c50-h36",0.826871078153145,22
"c45-h24","c50-h36",0.773402964924829,22
"c45-h36","c50-h36",0.947066656790829,22
"c50-h60","c60-h60",0.763340266287634,22
"c45-h60","c60-h60",0.722420399134284,22
"c55-h60","c60-h60",0.844939993289459,22
"c50-h36","c60-h60",0.591839340491463,22
"c60-h60","c60-h60",1,22
"c55-h24","c60-h60",0.520999708167263,22
"c55-h36","c60-h60",0.651100904207415,22
"c60-h24","c60-h60",0.618975498225598,22
"c60-h36","c60-h60",0.77510921952599,22
"c60-h48","c60-h60",0.892198521571379,22
"c50-h48","c60-h60",0.67470025144669,22
"c55-h48","c60-h60",0.748611519670499,22
"c50-h24","c60-h60",0.471163279916205,22
"c45-h48","c60-h60",0.641131688794782,22
"c45-h24","c60-h60",0.451231485391103,22
"c45-h36","c60-h60",0.56576058053429,22
"c50-h60","c55-h24",0.575199449355756,22
"c45-h60","c55-h24",0.557114183046407,22
"c55-h60","c55-h24",0.620022572370415,22
"c50-h36","c55-h24",0.741531285772205,22
"c60-h60","c55-h24",0.520999708167263,22
"c55-h24","c55-h24",1,22
"c55-h36","c55-h24",0.813028321140249,22
"c60-h24","c55-h24",0.847806339505539,22
"c60-h36","c55-h24",0.694280375514706,22
"c60-h48","c55-h24",0.590358567688558,22
"c50-h48","c55-h24",0.631937920066703,22
"c55-h48","c55-h24",0.69273509370167,22
"c50-h24","c55-h24",0.905140302148094,22
"c45-h48","c55-h24",0.606613668414755,22
"c45-h24","c55-h24",0.864829576164073,22
"c45-h36","c55-h24",0.710714004479873,22
"c50-h60","c55-h36",0.716073877477214,22
"c45-h60","c55-h36",0.690590691594332,22
"c55-h60","c55-h36",0.78559184942933,22
"c50-h36","c55-h36",0.909916932604979,22
"c60-h60","c55-h36",0.651100904207415,22
"c55-h24","c55-h36",0.813028321140249,22
"c55-h36","c55-h36",1,22
"c60-h24","c55-h36",0.681347346151587,22
"c60-h36","c55-h36",0.84254747950484,22
"c60-h48","c55-h36",0.731092579374179,22
"c50-h48","c55-h36",0.789316306397614,22
"c55-h48","c55-h36",0.869904962964216,22
"c50-h24","c55-h36",0.734157790422289,22
"c45-h48","c55-h36",0.756256653942986,22
"c45-h24","c55-h36",0.704679130344297,22
"c45-h36","c55-h36",0.869535304120206,22
"c50-h60","c60-h24",0.486129671787023,22
"c45-h60","c60-h24",0.469183194218722,22
"c55-h60","c60-h24",0.521719445123589,22
"c50-h36","c60-h24",0.622335847319608,22
"c60-h60","c60-h24",0.618975498225598,22
"c55-h24","c60-h24",0.847806339505539,22
"c55-h36","c60-h24",0.681347346151587,22
"c60-h24","c60-h24",1,22
"c60-h36","c60-h24",0.814962707564054,22
"c60-h48","c60-h24",0.691252971244539,22
"c50-h48","c60-h24",0.525857792621638,22
"c55-h48","c60-h24",0.579714779959098,22
"c50-h24","c60-h24",0.771041223473707,22
"c45-h48","c60-h24",0.503717394046745,22
"c45-h24","c60-h24",0.735624165006756,22
"c45-h36","c60-h24",0.600249427711179,22
"c50-h60","c60-h36",0.604859723669637,22
"c45-h60","c60-h36",0.579451555543053,22
"c55-h60","c60-h36",0.664884510653949,22
"c50-h36","c60-h36",0.766309481159439,22
"c60-h60","c60-h36",0.77510921952599,22
"c55-h24","c60-h36",0.694280375514706,22
"c55-h36","c60-h36",0.84254747950484,22
"c60-h24","c60-h36",0.814962707564054,22
"c60-h36","c60-h36",1,22
"c60-h48","c60-h36",0.86183936671884,22
"c50-h48","c60-h36",0.659927443689634,22
"c55-h48","c60-h36",0.732431951851601,22
"c50-h24","c60-h36",0.628400787895848,22
"c45-h48","c60-h36",0.62922661405632,22
"c45-h24","c60-h36",0.597476444675371,22
"c45-h36","c60-h36",0.732627277087989,22
"c50-h60","c60-h48",0.689766588506736,22
"c45-h60","c60-h48",0.657607881723829,22
"c55-h60","c60-h48",0.762719072637217,22
"c50-h36","c60-h48",0.665440288080058,22
"c60-h60","c60-h48",0.892198521571379,22
"c55-h24","c60-h48",0.590358567688558,22
"c55-h36","c60-h48",0.731092579374179,22
"c60-h24","c60-h48",0.691252971244539,22
"c60-h36","c60-h48",0.86183936671884,22
"c60-h48","c60-h48",1,22
"c50-h48","c60-h48",0.766367500228462,22
"c55-h48","c60-h48",0.847685269454555,22
"c50-h24","c60-h48",0.533818645898632,22
"c45-h48","c60-h48",0.729029481827335,22
"c45-h24","c60-h48",0.512843289034174,22
"c45-h36","c60-h48",0.636505332137647,22
"c50-h60","c50-h48",0.892730958212438,22
"c45-h60","c50-h48",0.852061460335471,22
"c55-h60","c50-h48",0.808969628622504,22
"c50-h36","c50-h48",0.868320322780702,22
"c60-h60","c50-h48",0.67470025144669,22
"c55-h24","c50-h48",0.631937920066703,22
"c55-h36","c50-h48",0.789316306397614,22
"c60-h24","c50-h48",0.525857792621638,22
"c60-h36","c50-h48",0.659927443689634,22
"c60-h48","c50-h48",0.766367500228462,22
"c50-h48","c50-h48",1,22
"c55-h48","c50-h48",0.909928524027676,22
"c50-h24","c50-h48",0.695308894721055,22
"c45-h48","c50-h48",0.950049699248118,22
"c45-h24","c50-h48",0.665990998756038,22
"c45-h36","c50-h48",0.825292493042141,22
"c50-h60","c55-h48",0.813528583596027,22
"c45-h60","c55-h48",0.779961101072775,22
"c55-h60","c55-h48",0.895056190270512,22
"c50-h36","c55-h48",0.793755306044461,22
"c60-h60","c55-h48",0.748611519670499,22
"c55-h24","c55-h48",0.69273509370167,22
"c55-h36","c55-h48",0.869904962964216,22
"c60-h24","c55-h48",0.579714779959098,22
"c60-h36","c55-h48",0.732431951851601,22
"c60-h48","c55-h48",0.847685269454555,22
"c50-h48","c55-h48",0.909928524027676,22
"c55-h48","c55-h48",1,22
"c50-h24","c55-h48",0.625476877685833,22
"c45-h48","c55-h48",0.868046361152342,22
"c45-h24","c55-h48",0.605436747588904,22
"c45-h36","c55-h48",0.760040069256271,22
"c50-h60","c50-h24",0.630432058496648,22
"c45-h60","c50-h24",0.606176183217353,22
"c55-h60","c50-h24",0.558380215605497,22
"c50-h36","c50-h24",0.814572461252279,22
"c60-h60","c50-h24",0.471163279916205,22
"c55-h24","c50-h24",0.905140302148094,22
"c55-h36","c50-h24",0.734157790422289,22
"c60-h24","c50-h24",0.771041223473707,22
"c60-h36","c50-h24",0.628400787895848,22
"c60-h48","c50-h24",0.533818645898632,22
"c50-h48","c50-h24",0.695308894721055,22
"c55-h48","c50-h24",0.625476877685833,22
"c50-h24","c50-h24",1,22
"c45-h48","c50-h24",0.662334632649046,22
"c45-h24","c50-h24",0.947915023387448,22
"c45-h36","c50-h24",0.772693488821699,22
"c50-h60","c45-h48",0.84899341438396,22
"c45-h60","c45-h48",0.897651389421559,22
"c55-h60","c45-h48",0.771721739315901,22
"c50-h36","c45-h48",0.826871078153145,22
"c60-h60","c45-h48",0.641131688794782,22
"c55-h24","c45-h48",0.606613668414755,22
"c55-h36","c45-h48",0.756256653942986,22
"c60-h24","c45-h48",0.503717394046745,22
"c60-h36","c45-h48",0.62922661405632,22
"c60-h48","c45-h48",0.729029481827335,22
"c50-h48","c45-h48",0.950049699248118,22
"c55-h48","c45-h48",0.868046361152342,22
"c50-h24","c45-h48",0.662334632649046,22
"c45-h48","c45-h48",1,22
"c45-h24","c45-h48",0.70523350115598,22
"c45-h36","c45-h48",0.87290328916421,22
"c50-h60","c45-h24",0.604387476035404,22
"c45-h60","c45-h24",0.64514003907471,22
"c55-h60","c45-h24",0.540147564614758,22
"c50-h36","c45-h24",0.773402964924829,22
"c60-h60","c45-h24",0.451231485391103,22
"c55-h24","c45-h24",0.864829576164073,22
"c55-h36","c45-h24",0.704679130344297,22
"c60-h24","c45-h24",0.735624165006756,22
"c60-h36","c45-h24",0.597476444675371,22
"c60-h48","c45-h24",0.512843289034174,22
"c50-h48","c45-h24",0.665990998756038,22
"c55-h48","c45-h24",0.605436747588904,22
"c50-h24","c45-h24",0.947915023387448,22
"c45-h48","c45-h24",0.70523350115598,22
"c45-h24","c45-h24",1,22
"c45-h36","c45-h24",0.816606145697264,22
"c50-h60","c45-h36",0.744419538957517,22
"c45-h60","c45-h36",0.79124058823324,22
"c55-h60","c45-h36",0.68161068095082,22
"c50-h36","c45-h36",0.947066656790829,22
"c60-h60","c45-h36",0.56576058053429,22
"c55-h24","c45-h36",0.710714004479873,22
"c55-h36","c45-h36",0.869535304120206,22
"c60-h24","c45-h36",0.600249427711179,22
"c60-h36","c45-h36",0.732627277087989,22
"c60-h48","c45-h36",0.636505332137647,22
"c50-h48","c45-h36",0.825292493042141,22
"c55-h48","c45-h36",0.760040069256271,22
"c50-h24","c45-h36",0.772693488821699,22
"c45-h48","c45-h36",0.87290328916421,22
"c45-h24","c45-h36",0.816606145697264,22
"c45-h36","c45-h36",1,22
"c60-h24","c60-h24",1,23
"c50-h36","c60-h24",0.609751151465064,23
"c55-h60","c60-h24",0.522568046491766,23
"c55-h36","c60-h24",0.684999996248607,23
"c50-h60","c60-h24",0.459541169889711,23
"c45-h60","c60-h24",0.435916464394382,23
"c60-h60","c60-h24",0.614336474431735,23
"c55-h24","c60-h24",0.847176714719,23
"c55-h48","c60-h24",0.597227085055865,23
"c50-h24","c60-h24",0.758374566652331,23
"c50-h48","c60-h24",0.532413521057915,23
"c45-h24","c60-h24",0.714556254347603,23
"c45-h36","c60-h24",0.576668267305197,23
"c60-h36","c60-h24",0.811489741346167,23
"c60-h48","c60-h24",0.701036649788356,23
"c45-h48","c60-h24",0.502747457237208,23
"c60-h24","c50-h36",0.609751151465064,23
"c50-h36","c50-h36",1,23
"c55-h60","c50-h36",0.684994027823833,23
"c55-h36","c50-h36",0.893979072670931,23
"c50-h60","c50-h36",0.762686963672598,23
"c45-h60","c50-h36",0.716926125029957,23
"c60-h60","c50-h36",0.577831471467426,23
"c55-h24","c50-h36",0.723064866487425,23
"c55-h48","c50-h36",0.773033567341794,23
"c50-h24","c50-h36",0.813535192556538,23
"c50-h48","c50-h36",0.85974600234134,23
"c45-h24","c50-h36",0.763982161872838,23
"c45-h36","c50-h36",0.941384065641805,23
"c60-h36","c50-h36",0.750068171009592,23
"c60-h48","c50-h36",0.653477890228833,23
"c45-h48","c50-h36",0.807368808933938,23
"c60-h24","c55-h60",0.522568046491766,23
"c50-h36","c55-h60",0.684994027823833,23
"c55-h60","c55-h60",1,23
"c55-h36","c55-h60",0.763617928133883,23
"c50-h60","c55-h60",0.893401041412262,23
"c45-h60","c55-h60",0.839270926157823,23
"c60-h60","c55-h60",0.840247368729974,23
"c55-h24","c55-h60",0.619192863762212,23
"c55-h48","c55-h60",0.889888097832898,23
"c50-h24","c55-h60",0.562440071810395,23
"c50-h48","c55-h60",0.798824747239258,23
"c45-h24","c55-h60",0.530531389297806,23
"c45-h36","c55-h60",0.64127316402795,23
"c60-h36","c55-h60",0.643555614183639,23
"c60-h48","c55-h60",0.752032664245783,23
"c45-h48","c55-h60",0.748472840822937,23
"c60-h24","c55-h36",0.684999996248607,23
"c50-h36","c55-h36",0.893979072670931,23
"c55-h60","c55-h36",0.763617928133883,23
"c55-h36","c55-h36",1,23
"c50-h60","c55-h36",0.675846284749331,23
"c45-h60","c55-h36",0.638178472118318,23
"c60-h60","c55-h36",0.635006550018736,23
"c55-h24","c55-h36",0.81066986795903,23
"c55-h48","c55-h36",0.865378122961329,23
"c50-h24","c55-h36",0.730786015083521,23
"c50-h48","c55-h36",0.769684055856957,23
"c45-h24","c55-h36",0.687631245998159,23
"c45-h36","c55-h36",0.84388288777397,23
"c60-h36","c55-h36",0.839561434080915,23
"c60-h48","c55-h36",0.727135265359939,23
"c45-h48","c55-h36",0.726335867297126,23
"c60-h24","c50-h60",0.459541169889711,23
"c50-h36","c50-h60",0.762686963672598,23
"c55-h60","c50-h60",0.893401041412262,23
"c55-h36","c50-h60",0.675846284749331,23
"c50-h60","c50-h60",1,23
"c45-h60","c50-h60",0.939998208785489,23
"c60-h60","c50-h60",0.756617801957609,23
"c55-h24","c50-h60",0.545709793061522,23
"c55-h48","c50-h60",0.789285903829947,23
"c50-h24","c50-h60",0.619927776934243,23
"c50-h48","c50-h60",0.887931071766837,23
"c45-h24","c50-h60",0.582984992128319,23
"c45-h36","c50-h60",0.71364915107862,23
"c60-h36","c50-h60",0.568100526866973,23
"c60-h48","c50-h60",0.669590945261947,23
"c45-h48","c50-h60",0.831798224502906,23
"c60-h24","c45-h60",0.435916464394382,23
"c50-h36","c45-h60",0.716926125029957,23
"c55-h60","c45-h60",0.839270926157823,23
"c55-h36","c45-h60",0.638178472118318,23
"c50-h60","c45-h60",0.939998208785489,23
"c45-h60","c45-h60",1,23
"c60-h60","c45-h60",0.714238696765377,23
"c55-h24","c45-h60",0.518937868218585,23
"c55-h48","c45-h60",0.74650216759871,23
"c50-h24","c45-h60",0.589604237987933,23
"c50-h48","c45-h60",0.836409037161916,23
"c45-h24","c45-h60",0.626534741464888,23
"c45-h36","c45-h60",0.760769788584771,23
"c60-h36","c45-h60",0.537761861180085,23
"c60-h48","c45-h60",0.638277614230165,23
"c45-h48","c45-h60",0.887577213696374,23
"c60-h24","c60-h60",0.614336474431735,23
"c50-h36","c60-h60",0.577831471467426,23
"c55-h60","c60-h60",0.840247368729974,23
"c55-h36","c60-h60",0.635006550018736,23
"c50-h60","c60-h60",0.756617801957609,23
"c45-h60","c60-h60",0.714238696765377,23
"c60-h60","c60-h60",1,23
"c55-h24","c60-h60",0.518580691603966,23
"c55-h48","c60-h60",0.746886049129079,23
"c50-h24","c60-h60",0.477333005952087,23
"c50-h48","c60-h60",0.67857734315661,23
"c45-h24","c60-h60",0.451797288466254,23
"c45-h36","c60-h60",0.539981486734122,23
"c60-h36","c60-h60",0.76207605499569,23
"c60-h48","c60-h60",0.890534362682727,23
"c45-h48","c60-h60",0.638897555409885,23
"c60-h24","c55-h24",0.847176714719,23
"c50-h36","c55-h24",0.723064866487425,23
"c55-h60","c55-h24",0.619192863762212,23
"c55-h36","c55-h24",0.81066986795903,23
"c50-h60","c55-h24",0.545709793061522,23
"c45-h60","c55-h24",0.518937868218585,23
"c60-h60","c55-h24",0.518580691603966,23
"c55-h24","c55-h24",1,23
"c55-h48","c55-h24",0.710802925787409,23
"c50-h24","c55-h24",0.899854922590663,23
"c50-h48","c55-h24",0.62917725581979,23
"c45-h24","c55-h24",0.850479448207848,23
"c45-h36","c55-h24",0.688320965808398,23
"c60-h36","c55-h24",0.682698952794882,23
"c60-h48","c55-h24",0.6015865018887,23
"c45-h48","c55-h24",0.594429480462106,23
"c60-h24","c55-h48",0.597227085055865,23
"c50-h36","c55-h48",0.773033567341794,23
"c55-h60","c55-h48",0.889888097832898,23
"c55-h36","c55-h48",0.865378122961329,23
"c50-h60","c55-h48",0.789285903829947,23
"c45-h60","c55-h48",0.74650216759871,23
"c60-h60","c55-h48",0.746886049129079,23
"c55-h24","c55-h48",0.710802925787409,23
"c55-h48","c55-h48",1,23
"c50-h24","c55-h48",0.642702059493323,23
"c50-h48","c55-h48",0.895653472234469,23
"c45-h24","c55-h48",0.60833150181568,23
"c45-h36","c55-h48",0.731297157789908,23
"c60-h36","c55-h48",0.727247581075808,23
"c60-h48","c55-h48",0.844707794175456,23
"c45-h48","c55-h48",0.847261407765976,23
"c60-h24","c50-h24",0.758374566652331,23
"c50-h36","c50-h24",0.813535192556538,23
"c55-h60","c50-h24",0.562440071810395,23
"c55-h36","c50-h24",0.730786015083521,23
"c50-h60","c50-h24",0.619927776934243,23
"c45-h60","c50-h24",0.589604237987933,23
"c60-h60","c50-h24",0.477333005952087,23
"c55-h24","c50-h24",0.899854922590663,23
"c55-h48","c50-h24",0.642702059493323,23
"c50-h24","c50-h24",1,23
"c50-h48","c50-h24",0.706177496637749,23
"c45-h24","c50-h24",0.944935865974831,23
"c45-h36","c50-h24",0.773397688053017,23
"c60-h36","c50-h24",0.612835681583154,23
"c60-h48","c50-h24",0.545602103687406,23
"c45-h48","c50-h24",0.666655009119052,23
"c60-h24","c50-h48",0.532413521057915,23
"c50-h36","c50-h48",0.85974600234134,23
"c55-h60","c50-h48",0.798824747239258,23
"c55-h36","c50-h48",0.769684055856957,23
"c50-h60","c50-h48",0.887931071766837,23
"c45-h60","c50-h48",0.836409037161916,23
"c60-h60","c50-h48",0.67857734315661,23
"c55-h24","c50-h48",0.62917725581979,23
"c55-h48","c50-h48",0.895653472234469,23
"c50-h24","c50-h48",0.706177496637749,23
"c50-h48","c50-h48",1,23
"c45-h24","c50-h48",0.666028663169415,23
"c45-h36","c50-h48",0.809889355314893,23
"c60-h36","c50-h48",0.649219428803437,23
"c60-h48","c50-h48",0.762128654043169,23
"c45-h48","c50-h48",0.941470806431364,23
"c60-h24","c45-h24",0.714556254347603,23
"c50-h36","c45-h24",0.763982161872838,23
"c55-h60","c45-h24",0.530531389297806,23
"c55-h36","c45-h24",0.687631245998159,23
"c50-h60","c45-h24",0.582984992128319,23
"c45-h60","c45-h24",0.626534741464888,23
"c60-h60","c45-h24",0.451797288466254,23
"c55-h24","c45-h24",0.850479448207848,23
"c55-h48","c45-h24",0.60833150181568,23
"c50-h24","c45-h24",0.944935865974831,23
"c50-h48","c45-h24",0.666028663169415,23
"c45-h24","c45-h24",1,23
"c45-h36","c45-h24",0.816701359917833,23
"c60-h36","c45-h24",0.575699595906712,23
"c60-h48","c45-h24",0.517605837726888,23
"c45-h48","c45-h24",0.707892985650251,23
"c60-h24","c45-h36",0.576668267305197,23
"c50-h36","c45-h36",0.941384065641805,23
"c55-h60","c45-h36",0.64127316402795,23
"c55-h36","c45-h36",0.84388288777397,23
"c50-h60","c45-h36",0.71364915107862,23
"c45-h60","c45-h36",0.760769788584771,23
"c60-h60","c45-h36",0.539981486734122,23
"c55-h24","c45-h36",0.688320965808398,23
"c55-h48","c45-h36",0.731297157789908,23
"c50-h24","c45-h36",0.773397688053017,23
"c50-h48","c45-h36",0.809889355314893,23
"c45-h24","c45-h36",0.816701359917833,23
"c45-h36","c45-h36",1,23
"c60-h36","c45-h36",0.703448132276288,23
"c60-h48","c45-h36",0.617947512168306,23
"c45-h48","c45-h36",0.85885400141834,23
"c60-h24","c60-h36",0.811489741346167,23
"c50-h36","c60-h36",0.750068171009592,23
"c55-h60","c60-h36",0.643555614183639,23
"c55-h36","c60-h36",0.839561434080915,23
"c50-h60","c60-h36",0.568100526866973,23
"c45-h60","c60-h36",0.537761861180085,23
"c60-h60","c60-h36",0.76207605499569,23
"c55-h24","c60-h36",0.682698952794882,23
"c55-h48","c60-h36",0.727247581075808,23
"c50-h24","c60-h36",0.612835681583154,23
"c50-h48","c60-h36",0.649219428803437,23
"c45-h24","c60-h36",0.575699595906712,23
"c45-h36","c60-h36",0.703448132276288,23
"c60-h36","c60-h36",1,23
"c60-h48","c60-h36",0.859741727187367,23
"c45-h48","c60-h36",0.61295642446917,23
"c60-h24","c60-h48",0.701036649788356,23
"c50-h36","c60-h48",0.653477890228833,23
"c55-h60","c60-h48",0.752032664245783,23
"c55-h36","c60-h48",0.727135265359939,23
"c50-h60","c60-h48",0.669590945261947,23
"c45-h60","c60-h48",0.638277614230165,23
"c60-h60","c60-h48",0.890534362682727,23
"c55-h24","c60-h48",0.6015865018887,23
"c55-h48","c60-h48",0.844707794175456,23
"c50-h24","c60-h48",0.545602103687406,23
"c50-h48","c60-h48",0.762128654043169,23
"c45-h24","c60-h48",0.517605837726888,23
"c45-h36","c60-h48",0.617947512168306,23
"c60-h36","c60-h48",0.859741727187367,23
"c60-h48","c60-h48",1,23
"c45-h48","c60-h48",0.725681089031879,23
"c60-h24","c45-h48",0.502747457237208,23
"c50-h36","c45-h48",0.807368808933938,23
"c55-h60","c45-h48",0.748472840822937,23
"c55-h36","c45-h48",0.726335867297126,23
"c50-h60","c45-h48",0.831798224502906,23
"c45-h60","c45-h48",0.887577213696374,23
"c60-h60","c45-h48",0.638897555409885,23
"c55-h24","c45-h48",0.594429480462106,23
"c55-h48","c45-h48",0.847261407765976,23
"c50-h24","c45-h48",0.666655009119052,23
"c50-h48","c45-h48",0.941470806431364,23
"c45-h24","c45-h48",0.707892985650251,23
"c45-h36","c45-h48",0.85885400141834,23
"c60-h36","c45-h48",0.61295642446917,23
"c60-h48","c45-h48",0.725681089031879,23
"c45-h48","c45-h48",1,23
"c55-h36","c55-h36",1,24
"c50-h60","c55-h36",0.710148944944339,24
"c50-h36","c55-h36",0.900096885020717,24
"c55-h60","c55-h36",0.77992954021776,24
"c60-h24","c55-h36",0.696579221082898,24
"c60-h36","c55-h36",0.848356438976053,24
"c60-h48","c55-h36",0.746686420433471,24
"c60-h60","c55-h36",0.662596119473404,24
"c55-h24","c55-h36",0.808545540034279,24
"c55-h48","c55-h36",0.871786505321769,24
"c50-h24","c55-h36",0.723143148759623,24
"c50-h48","c55-h36",0.787883070722117,24
"c45-h24","c55-h36",0.681510727204507,24
"c45-h36","c55-h36",0.846758639786018,24
"c45-h48","c55-h36",0.745070296104883,24
"c45-h60","c55-h36",0.672100585523127,24
"c55-h36","c50-h60",0.710148944944339,24
"c50-h60","c50-h60",1,24
"c50-h36","c50-h60",0.773414931875106,24
"c55-h60","c50-h60",0.900351731050911,24
"c60-h24","c50-h60",0.497192522155219,24
"c60-h36","c50-h60",0.607908757321318,24
"c60-h48","c50-h60",0.68892452964403,24
"c60-h60","c50-h60",0.761219831006508,24
"c55-h24","c50-h60",0.578781135248611,24
"c55-h48","c50-h60",0.801936899807397,24
"c50-h24","c50-h60",0.626659852893645,24
"c50-h48","c50-h60",0.887187365628017,24
"c45-h24","c50-h60",0.58575688271499,24
"c45-h36","c50-h60",0.723135113585877,24
"c45-h48","c50-h60",0.835489670341112,24
"c45-h60","c50-h60",0.93896734440829,24
"c55-h36","c50-h36",0.900096885020717,24
"c50-h60","c50-h36",0.773414931875106,24
"c50-h36","c50-h36",1,24
"c55-h60","c50-h36",0.689733185663547,24
"c60-h24","c50-h36",0.621691841397444,24
"c60-h36","c50-h36",0.76505223270938,24
"c60-h48","c50-h36",0.667976914572887,24
"c60-h60","c50-h36",0.588426731710149,24
"c55-h24","c50-h36",0.728099825573269,24
"c55-h48","c50-h36",0.777572684467617,24
"c50-h24","c50-h36",0.81054314244756,24
"c50-h48","c50-h36",0.866002501260443,24
"c45-h24","c50-h36",0.763586706611419,24
"c45-h36","c50-h36",0.940751443068237,24
"c45-h48","c50-h36",0.818808635695652,24
"c45-h60","c50-h36",0.731384792945835,24
"c55-h36","c55-h60",0.77992954021776,24
"c50-h60","c55-h60",0.900351731050911,24
"c50-h36","c55-h60",0.689733185663547,24
