"scenario","n","event_target","K","effect","candidate","coverage","coverage_mcse","failure_probability","failure_mcse","truth_mcse","truth_draws","n_attempted","pass","gate_z","coverage_lower_fw","coverage_upper_fw","failure_lower_fw","pass_replication_gate"
35,4000,140,16,"heterogeneous","c50-h24",0.952,0.00477995815881269,0,0,4.84341515406602e-06,2000000,2000,TRUE,3.8101386306166,0.930306189622984,0.967179341473134,0,TRUE
36,8000,140,16,"heterogeneous","c50-h24",0.955,0.00463546114210873,0,0,2.65089771254973e-06,2000000,2000,TRUE,3.8101386306166,0.933820298399351,0.969621995071299,0,TRUE
1,4000,35,4,"null","c50-h36",0.936,0.00547284204047586,0,0,0,2000000,2000,TRUE,3.8101386306166,0.911844827134824,0.953871304630458,0,TRUE
2,8000,35,4,"null","c50-h36",0.9505,0.0048502448391808,0,0,0,2000000,2000,TRUE,3.8101386306166,0.928556181542805,0.965950968366047,0,TRUE
3,4000,70,4,"null","c50-h36",0.9425,0.00520546587732549,0,0,0,2000000,2000,TRUE,3.8101386306166,0.919293654604104,0.959328795639331,0,TRUE
4,8000,70,4,"null","c50-h36",0.9495,0.00489641450451246,0,0,0,2000000,2000,TRUE,3.8101386306166,0.927391986168346,0.96512957628233,0,TRUE
5,4000,140,4,"null","c50-h36",0.947,0.0050095408971282,0,0,0,2000000,2000,TRUE,3.8101386306166,0.924489782083104,0.963067811722128,0,TRUE
6,8000,140,4,"null","c50-h36",0.9465,0.00503178646208283,0,0,0,2000000,2000,TRUE,3.8101386306166,0.923910712079677,0.962654087996466,0,TRUE
7,4000,35,16,"null","c50-h36",0.9475,0.00498717104178311,0,0,0,2000000,2000,TRUE,3.8101386306166,0.925069301080617,0.963481086453703,0,TRUE
8,8000,35,16,"null","c50-h36",0.9445,0.00511955808639769,0,0,0,2000000,2000,TRUE,3.8101386306166,0.921598809400516,0.960994815759273,0,TRUE
9,4000,70,16,"null","c50-h36",0.9445,0.00511955808639769,0,0,0,2000000,2000,TRUE,3.8101386306166,0.921598809400516,0.960994815759273,0,TRUE
10,8000,70,16,"null","c50-h36",0.951,0.00482695556225661,0,0,0,2000000,2000,TRUE,3.8101386306166,0.929139015331552,0.966360928306389,0,TRUE
11,4000,140,16,"null","c50-h36",0.9455,0.00507591124823908,0,0,0,2000000,2000,TRUE,3.8101386306166,0.922753896284858,0.961825316333108,0,TRUE
12,8000,140,16,"null","c50-h36",0.945,0.00509779364038993,0,0,0,2000000,2000,TRUE,3.8101386306166,0.922176139421474,0.961410279467403,0,TRUE
13,4000,35,4,"homogeneous","c50-h36",0.9465,0.00503178646208283,0,0,1.62868624070182e-06,2000000,2000,TRUE,3.8101386306166,0.923910712079677,0.962654087996466,0,TRUE
14,8000,35,4,"homogeneous","c50-h36",0.9475,0.00498717104178311,0,0,8.70813703929353e-07,2000000,2000,TRUE,3.8101386306166,0.925069301080617,0.963481086453703,0,TRUE
