"scenario","n","event_target","event_regime","K","effect","method","selector","candidate","mean_truth","bias","bias_mcse","empse","empse_mcse","modse","modse_mcse","relerror_modse","relerror_modse_mcse","mse","mse_mcse","coverage","coverage_mcse","coverage_conditional","coverage_conditional_mcse","bias_eliminated_coverage","bias_eliminated_coverage_mcse","rejection","rejection_mcse","convergence","convergence_mcse","failure_probability","median_width","median_ess1","median_ess0","median_max_weight","n_used","n_attempted"
23,4000,140,"above",16,"homogeneous","fixed","fixed","c55-h60",-0.0267247050846117,0.000197788777555672,0.000324100755102675,0.0144942263993719,0.000229231156675216,0.0143459827946128,1.28803683555059e-05,-1.02277693665275,1.56787911660978,0.000210016678017317,7.12778936658332e-06,0.9415,0.0052477495176504,0.9415,0.0052477495176504,0.942,0.00522666241496426,0.4595,0.0111436024247099,1,0,0,0.056144608088364,971.09935636422,844.397184278283,6.39476042426323,2000,2000
24,8000,140,"above",16,"homogeneous","fixed","fixed","c55-h60",-0.0139733419606986,-0.000106352704060534,0.000164317997208617,0.00734852423370177,0.000116219428587118,0.00747462965409854,7.62303385967436e-06,1.71606456461582,1.61201564316477,5.39851189067567e-05,1.66467714801055e-06,0.956,0.00458606585212206,0.956,0.00458606585212206,0.9555,0.00461084319837489,0.4705,0.0111608635418591,1,0,0,0.0292823925160946,1942.30301374067,1689.70148930362,6.87775540512039,2000,2000
25,4000,35,"below",4,"heterogeneous","fixed","fixed","c55-h60",-0.00180765008818205,1.07837709377804e-05,0.0001763442423316,0.00788635426588306,0.000124725394823227,0.0078891122606505,1.5822023618329e-05,0.0349717331285193,1.59475732082523,6.21636026049242e-05,1.95328346837474e-06,0.949,0.00491929873051028,0.949,0.00491929873051028,0.949,0.00491929873051028,0.055,0.00509779364038993,1,0,0,0.0307846216664856,970.864510431772,844.981337884944,6.45072425237277,2000,2000
26,8000,35,"below",4,"heterogeneous","fixed","fixed","c55-h60",-0.000902717043909434,-7.36852554594587e-05,9.15643584903995e-05,0.00409488259801387,6.47619713207055e-05,0.00398917085687242,8.22723868057888e-06,-2.58155731235674,1.55375095198913,1.67651089766432e-05,5.54858741798983e-07,0.9455,0.00507591124823908,0.9455,0.00507591124823908,0.9435,0.00516273909857936,0.0595,0.00528960064655168,1,0,0,0.0155279971018317,1941.16287806333,1690.24792983825,6.8968248051204,2000,2000
27,4000,70,"boundary",4,"heterogeneous","fixed","fixed","c55-h60",-0.00362383165736849,-6.32250941974403e-05,0.000242972243410901,0.010866049058248,0.000171850288899846,0.0109400934001931,1.48216415199231e-05,0.681428378872684,1.59814300766455,0.00011801598403772,3.98273253049077e-06,0.9505,0.0048502448391808,0.9505,0.0048502448391808,0.949,0.00491929873051028,0.0595,0.00528960064655168,1,0,0,0.0427932421190193,969.934996703643,844.691816326095,6.45897709329915,2000,2000
28,8000,70,"boundary",4,"heterogeneous","fixed","fixed","c55-h60",-0.00180632953380654,-5.97813056121984e-06,0.000123290301503746,0.00551370990257643,8.72012112763714e-05,0.00558428122549675,7.86872320050163e-06,1.27992448219574,1.60812167519075,3.03858321293694e-05,9.60486434935313e-07,0.956,0.00458606585212206,0.956,0.00458606585212206,0.9555,0.00461084319837489,0.054,0.00505390937789747,1,0,0,0.0217988823805512,1941.11675930401,1688.24278153005,6.91440295600264,2000,2000
29,4000,140,"above",4,"heterogeneous","fixed","fixed","c55-h60",-0.00719130704379668,4.59729358768518e-05,0.000330153835032896,0.0147649283633161,0.00023351240098584,0.0147971821759525,1.29961676010592e-05,0.218448825776396,1.58743128338911,0.000217896221529904,6.95930314221008e-06,0.9495,0.00489641450451246,0.9495,0.00489641450451246,0.9495,0.00489641450451246,0.0725,0.00579843728947723,1,0,0,0.0579469412958176,970.64821141708,844.102472388873,6.46863222099856,2000,2000
30,8000,140,"above",4,"heterogeneous","fixed","fixed","c55-h60",-0.00361826406381834,2.85773325883718e-05,0.000168875083799602,0.00755232334163765,0.000119442581306986,0.00772780354750972,7.4628195861878e-06,2.32352612479665,1.62129571601174,5.70098857266544e-05,1.82966054326002e-06,0.9525,0.00475624589355933,0.9525,0.00475624589355933,0.9525,0.00475624589355933,0.072,0.0057799653978203,1,0,0,0.0302709349407161,1940.83382586899,1691.67504037479,6.86785949306357,2000,2000
31,4000,35,"below",16,"heterogeneous","fixed","fixed","c55-h60",-0.00180765008818205,0.000159341549912454,0.000175422128641049,0.00784511608798197,0.000124073198910249,0.00788700197653358,1.5380675925493e-05,0.533910372795843,1.60201998431856,6.15404632402252e-05,1.91229340257649e-06,0.952,0.00477995815881269,0.952,0.00477995815881269,0.952,0.00477995815881269,0.0535,0.00503178646208283,1,0,0,0.0307321723775315,970.454541751152,843.845698212719,6.4126044613638,2000,2000
32,8000,35,"below",16,"heterogeneous","fixed","fixed","c55-h60",-0.000902717043909434,-0.000126973925402838,8.7861692857872e-05,0.00392929435696819,6.21431365529278e-05,0.00398856386330555,7.97165257411568e-06,1.50840077003269,1.61815844684926,1.54477568443624e-05,4.98984525603066e-07,0.9525,0.00475624589355933,0.9525,0.00475624589355933,0.9525,0.00475624589355933,0.0555,0.00511955808639769,1,0,0,0.0155794324344199,1941.90222091032,1690.37282399262,6.86189584882668,2000,2000
33,4000,70,"boundary",16,"heterogeneous","fixed","fixed","c55-h60",-0.00362383165736849,-0.000198912513510688,0.000247361262665625,0.0110623319664104,0.000174954570345014,0.0109494754573743,1.52327643672332e-05,-1.02018732920598,1.57144430093558,0.000122353567128828,3.87333827126985e-06,0.9455,0.00507591124823908,0.9455,0.00507591124823908,0.9465,0.00503178646208283,0.0605,0.0053310294503032,1,0,0,0.0428278260059682,969.159105334237,844.966054272628,6.41163417696111,2000,2000
34,8000,70,"boundary",16,"heterogeneous","fixed","fixed","c55-h60",-0.00180632953380654,-0.00010851319604117,0.000122084928344431,0.00545980397612679,8.63486705797368e-05,0.00557750150348567,7.94688678302471e-06,2.15570976308899,1.62217075106498,2.98063298417161e-05,9.28233928083143e-07,0.953,0.00473238840333293,0.953,0.00473238840333293,0.9515,0.00480352734977121,0.0535,0.00503178646208283,1,0,0,0.0218507156550283,1941.95983579504,1689.81962519651,6.83049845180474,2000,2000
35,4000,140,"above",16,"heterogeneous","fixed","fixed","c55-h60",-0.00719130704379668,-0.000621404693853784,0.000328284418647911,0.0146813255210146,0.000232190193389927,0.0148164512954894,1.27726471454709e-05,0.920392196749509,1.59845988913106,0.00021581969218801,6.63942577779375e-06,0.957,0.00453602248671675,0.957,0.00453602248671675,0.9565,0.00456112650559048,0.0805,0.00608357419614489,1,0,0,0.0581026467774881,970.879729092786,843.691688870063,6.42538721681845,2000,2000
36,8000,140,"above",16,"heterogeneous","fixed","fixed","c55-h60",-0.00361826406381834,0.000291720030361938,0.000175715151965751,0.00785822048944251,0.00012428044950932,0.00772184437248301,7.38388510876894e-06,-1.73545801040738,1.5569254473729,6.18058540221781e-05,1.99146358523344e-06,0.9495,0.00489641450451246,0.9495,0.00489641450451246,0.949,0.00491929873051028,0.073,0.00581682903307292,1,0,0,0.0302151185768458,1940.51936177324,1690.846957909,6.87026105359038,2000,2000
7,4000,35,"below",16,"null","fixed","fixed","c60-h24",0,7.76432303361429e-05,0.000163507597430636,0.00731228205385146,0.000115646246095096,0.00723376442318523,2.89953064798077e-05,-1.07377738013921,1.6140193323452,5.34487625718777e-05,1.76125752815189e-06,0.941,0.00526872849936301,0.941,0.00526872849936301,0.942,0.00522666241496426,0.059,0.00526872849936301,1,0,0,0.0279024872405129,648.928859928194,452.892013195168,6.45473353450439,2000,2000
8,8000,35,"below",16,"null","fixed","fixed","c60-h24",0,-2.91515359745158e-05,8.2689541759167e-05,0.0036979887280361,5.84849587789219e-05,0.00366664125117907,1.46247655958887e-05,-0.847689897466919,1.61722856517374,1.36691328844154e-05,4.44001367067739e-07,0.941,0.00526872849936301,0.941,0.00526872849936301,0.941,0.00526872849936301,0.059,0.00526872849936301,1,0,0,0.0140503431298436,1296.10817379016,907.48385438768,6.85268254051493,2000,2000
9,4000,70,"boundary",16,"null","fixed","fixed","c60-h24",0,1.72854927678037e-05,0.000229588526941706,0.0102675110619139,0.000162384205410239,0.0101949318220934,2.84751068828548e-05,-0.70688250913874,1.594655734377,0.000105369371303082,3.42308796608934e-06,0.946,0.00505390937789747,0.946,0.00505390937789747,0.946,0.00505390937789747,0.054,0.00505390937789747,1,0,0,0.0396961474073242,648.998875686315,453.231446153243,6.42553951294107,2000,2000
10,8000,70,"boundary",16,"null","fixed","fixed","c60-h24",0,-1.32958740728979e-05,0.000116000556881073,0.00518770261227821,8.20452942801493e-05,0.00515544270820891,1.41819623214703e-05,-0.621853380587889,1.59529742146461,2.68989790445088e-05,8.13076466243314e-07,0.954,0.00468422885862764,0.954,0.00468422885862764,0.9545,0.00465992220965114,0.046,0.00468422885862764,1,0,0,0.0200157111613676,1297.25538295401,907.890499872058,6.86903852615152,2000,2000
11,4000,140,"above",16,"null","fixed","fixed","c60-h24",0,0.000407898077853387,0.000317270691410535,0.0141887766652463,0.000224400364473517,0.0142561377122695,2.58058580344585e-05,0.474748800494917,1.59941704470802,0.000201387103406527,6.5040205553651e-06,0.945,0.00509779364038993,0.945,0.00509779364038993,0.9475,0.00498717104178311,0.055,0.00509779364038993,1,0,0,0.0557548441306722,647.958598444532,451.673050375728,6.37915831156587,2000,2000
12,8000,140,"above",16,"null","fixed","fixed","c60-h24",0,-2.96737972320032e-05,0.00016789041494262,0.00750828761164691,0.000118746141149182,0.00722997088347591,1.43441178459897e-05,-3.70679364678674,1.53484616748863,5.63470762020231e-05,1.75198675581654e-06,0.941,0.00526872849936301,0.941,0.00526872849936301,0.9425,0.00520546587732549,0.059,0.00526872849936301,1,0,0,0.0281963050774037,1295.42243456666,910.416125460137,6.85689548480723,2000,2000
19,4000,35,"below",16,"homogeneous","fixed","fixed","c60-h24",-0.00337605070314928,-0.000382117713929938,0.000157637303956341,0.00704975454872351,0.000111494283651474,0.00699526569899809,3.08253942901304e-05,-0.77291839522674,1.62908766179071,4.98202036249483e-05,1.69334686625472e-06,0.936,0.00547284204047586,0.936,0.00547284204047586,0.93,0.00570526073023836,0.0635,0.005452877680638,1,0,0,0.026761809097801,648.706706655131,453.304174586994,6.42872294437107,2000,2000
20,8000,35,"below",16,"homogeneous","fixed","fixed","c60-h24",-0.00169121530200601,-0.000120623121756721,7.59241351393788e-05,0.00339543054609063,5.36998974656865e-05,0.00350858677666361,1.50421666123344e-05,3.33260330426335,1.69322230603506,1.1537734056531e-05,3.7414091985103e-07,0.938,0.00539240206216117,0.938,0.00539240206216117,0.934,0.0055517564788092,0.053,0.0050095408971282,1,0,0,0.0134821920020332,1298.11458813586,907.76105320348,6.81469095466521,2000,2000
21,4000,70,"boundary",16,"homogeneous","fixed","fixed","c60-h24",-0.0067211966444788,-0.000132303183438946,0.000216626763776544,0.00968784339100284,0.000153216562582751,0.00978808367017375,2.83027965339756e-05,1.03470168875774,1.62438590350043,9.38248865461611e-05,3.02210309085637e-06,0.946,0.00505390937789747,0.946,0.00505390937789747,0.9455,0.00507591124823908,0.0805,0.00608357419614489,1,0,0,0.0379704727695824,648.463327634176,453.585754075074,6.3729908302304,2000,2000
22,8000,70,"boundary",16,"homogeneous","fixed","fixed","c60-h24",-0.00337492021109401,2.67966559057158e-05,0.000109700116830445,0.00490593836745086,7.75890962070812e-05,0.00491482518475444,1.51570322614517e-05,0.181144087796659,1.61424049611505,2.40569152103615e-05,7.77742978719853e-07,0.945,0.00509779364038993,0.945,0.00509779364038993,0.9455,0.00507591124823908,0.087,0.0063020234845643,1,0,0,0.0190007961032485,1296.91805406407,907.041304944564,6.82587574686672,2000,2000
23,4000,140,"above",16,"homogeneous","fixed","fixed","c60-h24",-0.0133540530583658,0.000134111932507256,0.000306566334554303,0.0137100632735273,0.000216829348161503,0.013619222069497,2.63231813021417e-05,-0.662587781090884,1.58274384572866,0.00018788983805708,6.03477697505236e-06,0.9445,0.00511955808639769,0.9445,0.00511955808639769,0.944,0.00514120608417908,0.142,0.00780499839846236,1,0,0,0.0532312549293271,648.469098792835,453.728074193377,6.3508264084699,2000,2000
24,8000,140,"above",16,"homogeneous","fixed","fixed","c60-h24",-0.00672915547658031,-0.00025307395919253,0.000152625166221235,0.00682560493495774,0.000107949280709196,0.00691826624852483,1.48947686181634e-05,1.35755459699287,1.61778948676462,4.66296347155768e-05,1.57047147344064e-06,0.9535,0.00470838348055891,0.9535,0.00470838348055891,0.95,0.00487339717240448,0.1385,0.00772391578151911,1,0,0,0.026917836960167,1299.63767229426,906.811872621443,6.85933762580637,2000,2000
31,4000,35,"below",16,"heterogeneous","fixed","fixed","c60-h24",-2.71315312758025e-05,0.00021646049652559,0.000163581729935924,0.00731559736027478,0.000115698678802107,0.00722624791776789,2.85802320826626e-05,-1.22135538776466,1.61032686501383,5.35380609018466e-05,1.76230011780955e-06,0.9395,0.0053310294503032,0.9395,0.0053310294503032,0.941,0.00526872849936301,0.06,0.0053103672189407,1,0,0,0.0277496122613364,648.495717926083,453.669171084863,6.38865145547231,2000,2000
32,8000,35,"below",16,"heterogeneous","fixed","fixed","c60-h24",-1.11115468432905e-05,-7.21590321198713e-05,8.1194718628306e-05,0.00363113820533721,5.74276948573875e-05,0.003634691079129,1.44193345809759e-05,0.097844631376609,1.63212682192508,1.31837790098429e-05,4.1825710836624e-07,0.9475,0.00498717104178311,0.9475,0.00498717104178311,0.946,0.00505390937789747,0.0535,0.00503178646208283,1,0,0,0.0139648302024975,1297.53273083929,906.925705987563,6.84060750372273,2000,2000
33,4000,70,"boundary",16,"heterogeneous","fixed","fixed","c60-h24",-7.51235242216347e-05,-1.92142937722294e-05,0.000229582063061386,0.0102672219883981,0.00016237963361354,0.0101987795017397,2.90842872105819e-05,-0.666611540451145,1.5963264775495,0.00010536350862445,3.44170986508265e-06,0.9435,0.00516273909857936,0.9435,0.00516273909857936,0.9435,0.00516273909857936,0.0555,0.00511955808639769,1,0,0,0.0395324805085206,648.021622079201,452.70520269744,6.37520369259183,2000,2000
34,8000,70,"boundary",16,"heterogeneous","fixed","fixed","c60-h24",-2.7567779876829e-05,-0.000146297922492475,0.000115442604775207,0.00516275023554011,8.16506638925821e-05,0.00514278615927018,1.47603744862123e-05,-0.386694598016712,1.60115059494257,2.66620660816978e-05,8.52666022855315e-07,0.949,0.00491929873051028,0.949,0.00491929873051028,0.9485,0.00494205169944629,0.052,0.00496467521596328,1,0,0,0.0198497096493311,1296.78349697536,906.243624599548,6.81739950734932,2000,2000
35,4000,140,"above",16,"heterogeneous","fixed","fixed","c60-h24",-0.000190676700937732,-8.66995644078995e-05,0.000317315034572737,0.0141907597517467,0.000224431727665988,0.0141983459036496,2.64078342623849e-05,0.0534583914860054,1.59328457568982,0.000201284490315096,6.28020397998729e-06,0.949,0.00491929873051028,0.949,0.00491929873051028,0.9485,0.00494205169944629,0.052,0.00496467521596328,1,0,0,0.0554687844219659,648.647464485861,453.108544745185,6.39113359010972,2000,2000
36,8000,140,"above",16,"heterogeneous","fixed","fixed","c60-h24",-7.20113530528095e-05,0.000322260891298822,0.000162217915233871,0.00725460571262468,0.0001147340749969,0.00719454948924783,1.40901138752814e-05,-0.827835801914567,1.58042150134257,5.27068414756846e-05,1.73038958364095e-06,0.941,0.00526872849936301,0.941,0.00526872849936301,0.943,0.00518415856238985,0.059,0.00526872849936301,1,0,0,0.0280689441242803,1296.85503914084,907.999248701675,6.85420469158587,2000,2000
7,4000,35,"below",16,"null","fixed","fixed","c60-h36",0,-7.10185774857798e-05,0.000197723342068829,0.00884245667208691,0.000139846481967524,0.00882466274998766,2.90024698613406e-05,-0.201232788116712,1.612070791009,7.81549891160838e-05,2.52338949352042e-06,0.9445,0.00511955808639769,0.9445,0.00511955808639769,0.9455,0.00507591124823908,0.0555,0.00511955808639769,1,0,0,0.0340704276671214,648.928859928194,452.892013195168,6.45473353450439,2000,2000
8,8000,35,"below",16,"null","fixed","fixed","c60-h36",0,-6.70656483039157e-05,0.00010100364351962,0.00451702025770054,7.14382230460365e-05,0.00447829756800001,1.46533979214764e-05,-0.857261811799814,1.60118328577999,2.03977680736552e-05,7.18941463726399e-07,0.9425,0.00520546587732549,0.9425,0.00520546587732549,0.9415,0.0052477495176504,0.0575,0.00520546587732549,1,0,0,0.0174055564743072,1296.10817379016,907.48385438768,6.85268254051493,2000,2000
9,4000,70,"boundary",16,"null","fixed","fixed","c60-h36",0,0.000233588642679441,0.000275909339775656,0.012339040787309,0.000195146157787359,0.0123416165939628,2.78150981367317e-05,0.0208752584434535,1.5978456670329,0.00015223036524109,4.96832756987367e-06,0.942,0.00522666241496426,0.942,0.00522666241496426,0.941,0.00526872849936301,0.058,0.00522666241496426,1,0,0,0.048128640037721,648.998875686315,453.231446153243,6.42553951294107,2000,2000
10,8000,70,"boundary",16,"null","fixed","fixed","c60-h36",0,-8.22623149993076e-06,0.000142202714837157,0.00635949873921804,0.000100577651521209,0.00626351973085716,1.38802304877734e-05,-1.5092228538233,1.5728823240718,4.04230702728934e-05,1.27098955179442e-06,0.946,0.00505390937789747,0.946,0.00505390937789747,0.9455,0.00507591124823908,0.054,0.00505390937789747,1,0,0,0.0243933145756644,1297.25538295401,907.890499872058,6.86903852615152,2000,2000
11,4000,140,"above",16,"null","fixed","fixed","c60-h36",0,0.000474470910606535,0.000379877998040232,0.0169886605354898,0.000268681487208017,0.017035804152852,2.45297723814614e-05,0.277500496661487,1.59248235838095,0.000288695402141727,9.237132905051e-06,0.95,0.00487339717240448,0.95,0.00487339717240448,0.948,0.00496467521596328,0.05,0.00487339717240448,1,0,0,0.0666028414123421,647.958598444532,451.673050375728,6.37915831156587,2000,2000
12,8000,140,"above",16,"null","fixed","fixed","c60-h36",0,-0.000128180488016485,0.000196863263623519,0.00880399279469298,0.000139238162567628,0.00874803534598221,1.35665418382099e-05,-0.635591714074335,1.57901917582795,7.74879642219495e-05,2.52655809195532e-06,0.9495,0.00489641450451246,0.9495,0.00489641450451246,0.951,0.00482695556225661,0.0505,0.00489641450451246,1,0,0,0.0341316819168259,1295.42243456666,910.416125460137,6.85689548480723,2000,2000
19,4000,35,"below",16,"homogeneous","fixed","fixed","c60-h36",-0.0050271284061546,-0.000483878745428395,0.0001902619723956,0.00850877407619501,0.000134569177383541,0.0085008644969214,2.99340293046292e-05,-0.0929579185295792,1.61875481346447,7.25971753018657e-05,2.36752889044362e-06,0.941,0.00526872849936301,0.941,0.00526872849936301,0.939,0.00535158854920668,0.0785,0.00601405645134796,1,0,0,0.0329137354862024,648.706706655131,453.304174586994,6.42872294437107,2000,2000
20,8000,35,"below",16,"homogeneous","fixed","fixed","c60-h36",-0.00252758914826296,-0.000122263165471288,9.30071830761553e-05,0.00415940767508102,6.57824575228047e-05,0.00427429085232309,1.51108114470388e-05,2.76200810827778,1.66532567401077,1.73069701530502e-05,5.6120994765936e-07,0.948,0.00496467521596328,0.948,0.00496467521596328,0.9465,0.00503178646208283,0.0645,0.00549271107923947,1,0,0,0.0164650276705669,1298.11458813586,907.76105320348,6.81469095466521,2000,2000
21,4000,70,"boundary",16,"homogeneous","fixed","fixed","c60-h36",-0.00993428021582048,2.09274490157939e-05,0.000262909031896425,0.0117576493443813,0.000185951252914811,0.011837002128576,2.74497118572956e-05,0.674903476625865,1.6092331678364,0.0001381736349045,4.53649305320825e-06,0.948,0.00496467521596328,0.948,0.00496467521596328,0.9475,0.00498717104178311,0.1085,0.00695441406590088,1,0,0,0.0462596975854158,648.463327634176,453.585754075074,6.3729908302304,2000,2000
22,8000,70,"boundary",16,"homogeneous","fixed","fixed","c60-h36",-0.00502546368876779,0.000128427536110496,0.000132502958963858,0.00592571246926103,9.37171730332792e-05,0.00597458204915524,1.47292367784865e-05,0.82470386721798,1.61383426582861,3.51130048662528e-05,1.10143561522449e-06,0.943,0.00518415856238985,0.943,0.00518415856238985,0.9425,0.00520546587732549,0.103,0.00679672715356443,1,0,0,0.0232524574894712,1296.91805406407,907.041304944564,6.82587574686672,2000,2000
23,4000,140,"above",16,"homogeneous","fixed","fixed","c60-h36",-0.0194393630774733,0.000282520455624038,0.000367467302427881,0.0164336373547443,0.00025990360543646,0.0162919090715987,2.48084841486263e-05,-0.862427958498746,1.57514542288778,0.000270009222296739,8.59766306860579e-06,0.9445,0.00511955808639769,0.9445,0.00511955808639769,0.942,0.00522666241496426,0.207,0.00905955296910394,1,0,0,0.0637000011915989,648.469098792835,453.728074193377,6.3508264084699,2000,2000
24,8000,140,"above",16,"homogeneous","fixed","fixed","c60-h36",-0.00994576706328144,-0.000121196191368845,0.000187499012792612,0.00838521076636767,0.000132614981302019,0.0083752668530015,1.42571800410609e-05,-0.118588711044088,1.58878291657236,7.02912922334122e-05,2.24107933342892e-06,0.948,0.00496467521596328,0.948,0.00496467521596328,0.948,0.00496467521596328,0.1995,0.00893587572653067,1,0,0,0.0326597048029954,1299.63767229426,906.811872621443,6.85933762580637,2000,2000
31,4000,35,"below",16,"heterogeneous","fixed","fixed","c60-h36",-4.48610497542148e-05,6.92645205506697e-05,0.000199343484498354,0.00891491164419989,0.000140992382176799,0.00881818743461686,2.85597000820754e-05,-1.08497104002108,1.59684035083658,7.94407093728859e-05,2.53324419404729e-06,0.943,0.00518415856238985,0.943,0.00518415856238985,0.9425,0.00520546587732549,0.057,0.00518415856238985,1,0,0,0.0342079417600248,648.495717926083,453.669171084863,6.38865145547231,2000,2000
32,8000,35,"below",16,"heterogeneous","fixed","fixed","c60-h36",-1.77334271556345e-05,-7.33045498867413e-06,9.95322694025664e-05,0.00445121840677922,7.03975442279714e-05,0.00443814427962024,1.46822396653021e-05,-0.293720189938707,1.61101779173106,1.9803492367768e-05,6.44269413238245e-07,0.9415,0.0052477495176504,0.9415,0.0052477495176504,0.942,0.00522666241496426,0.0585,0.0052477495176504,1,0,0,0.0171496364023448,1297.53273083929,906.925705987563,6.84060750372273,2000,2000
33,4000,70,"boundary",16,"heterogeneous","fixed","fixed","c60-h36",-0.000128508908576103,-1.48393385960565e-05,0.000277601617098496,0.0124147217299221,0.00019634307782541,0.0123391410906183,2.7601483348151e-05,-0.608798497042984,1.5875510093213,0.000154048473179554,4.94431103272324e-06,0.9455,0.00507591124823908,0.9455,0.00507591124823908,0.945,0.00509779364038993,0.054,0.00505390937789747,1,0,0,0.0479682767200195,648.021622079201,452.70520269744,6.37520369259183,2000,2000
34,8000,70,"boundary",16,"heterogeneous","fixed","fixed","c60-h36",-4.54998477177164e-05,-9.04889866688528e-05,0.000141037752920338,0.00630740005847388,9.97536930346246e-05,0.00625404438589831,1.44281217577225e-05,-0.84592180741554,1.58475187930052,3.97715921065958e-05,1.27747641484392e-06,0.946,0.00505390937789747,0.946,0.00505390937789747,0.945,0.00509779364038993,0.055,0.00509779364038993,1,0,0,0.0243641300097599,1296.78349697536,906.243624599548,6.81739950734932,2000,2000
35,4000,140,"above",16,"heterogeneous","fixed","fixed","c60-h36",-0.000345914473077497,-0.000316882838270982,0.000372875964659007,0.016675520083067,0.000263729063661369,0.0169738251826619,2.49149340785539e-05,1.78888033541948,1.61674463933317,0.00027803434828894,8.58767002434989e-06,0.9545,0.00465992220965114,0.9545,0.00465992220965114,0.953,0.00473238840333293,0.046,0.00468422885862764,1,0,0,0.0664426349403488,648.647464485861,453.108544745185,6.39113359010972,2000,2000
36,8000,140,"above",16,"heterogeneous","fixed","fixed","c60-h36",-0.00012399258398197,0.000282126147389362,0.000194269032507184,0.00868797525218361,0.000137403305381652,0.0087116907595181,1.36309223178739e-05,0.272969324222228,1.59359352453612,7.55227686886044e-05,2.32607202142632e-06,0.9425,0.00520546587732549,0.9425,0.00520546587732549,0.9425,0.00520546587732549,0.057,0.00518415856238985,1,0,0,0.0341251379470695,1296.85503914084,907.999248701675,6.85420469158587,2000,2000
7,4000,35,"below",16,"null","fixed","fixed","c60-h48",0,0.000186793312982133,0.000226194634454993,0.0101157315757416,0.000159983760832089,0.010132837611404,2.82943472030851e-05,0.169103297515472,1.60871154492826,0.000102311753041574,3.15214849260992e-06,0.945,0.00509779364038993,0.945,0.00509779364038993,0.945,0.00509779364038993,0.055,0.00509779364038993,1,0,0,0.0393540707580677,648.928859928194,452.892013195168,6.45473353450439,2000,2000
8,8000,35,"below",16,"null","fixed","fixed","c60-h48",0,-0.000105883772287052,0.00011562059096547,0.00517071001994978,8.17765506102888e-05,0.00515504455894057,1.45683091812052e-05,-0.302965375137498,1.60171751170486,2.67340853625876e-05,8.90990479729129e-07,0.944,0.00514120608417908,0.944,0.00514120608417908,0.9425,0.00520546587732549,0.056,0.00514120608417908,1,0,0,0.0200486976122285,1296.10817379016,907.48385438768,6.85268254051493,2000,2000
9,4000,70,"boundary",16,"null","fixed","fixed","c60-h48",0,0.000170833353233201,0.000314571402780781,0.0140680608079058,0.000222491201828701,0.0140933145032742,2.69843538375595e-05,0.179510848816666,1.59594201090016,0.000197840563762066,6.17006223969628e-06,0.9475,0.00498717104178311,0.9475,0.00498717104178311,0.948,0.00496467521596328,0.0525,0.00498717104178311,1,0,0,0.0551526115104147,648.998875686315,453.231446153243,6.42553951294107,2000,2000
10,8000,70,"boundary",16,"null","fixed","fixed","c60-h48",0,7.20479151014556e-05,0.000162392657518057,0.00726242042514434,0.00011485766735296,0.00717629605548041,1.38523211274947e-05,-1.18589071717381,1.57437601357606,5.27215699584084e-05,1.63164877953144e-06,0.9435,0.00516273909857936,0.9435,0.00516273909857936,0.9425,0.00520546587732549,0.0565,0.00516273909857936,1,0,0,0.0279378632611151,1297.25538295401,907.890499872058,6.86903852615152,2000,2000
11,4000,140,"above",16,"null","fixed","fixed","c60-h48",0,0.000409500965789484,0.000425379696405775,0.0190235583482307,0.000300864093335287,0.0191935135909083,2.30724661921225e-05,0.893393546919374,1.60026623116126,0.000361882515383408,1.14543918344807e-05,0.9465,0.00503178646208283,0.9465,0.00503178646208283,0.947,0.0050095408971282,0.0535,0.00503178646208283,1,0,0,0.075101982429089,647.958598444532,451.673050375728,6.37915831156587,2000,2000
12,8000,140,"above",16,"null","fixed","fixed","c60-h48",0,-8.44403601126397e-05,0.000224497309950873,0.0100398249163198,0.00015878327100537,0.00997100468434424,1.30804240435774e-05,-0.685472431533474,1.57608745489307,0.000100754815482597,3.30961548676984e-06,0.9485,0.00494205169944629,0.9485,0.00494205169944629,0.9485,0.00494205169944629,0.0515,0.00494205169944629,1,0,0,0.0389876513169132,1295.42243456666,910.416125460137,6.85689548480723,2000,2000
19,4000,35,"below",16,"homogeneous","fixed","fixed","c60-h48",-0.00665400462408062,-0.000479838539859463,0.000219080201215688,0.00979756444885223,0.000154951838706459,0.00974873467950987,2.89731097597744e-05,-0.498386814368756,1.60119635568983,9.61745180191828e-05,3.16817225912376e-06,0.95,0.00487339717240448,0.95,0.00487339717240448,0.946,0.00505390937789747,0.0925,0.00647857044416436,1,0,0,0.0378223026673427,648.706706655131,453.304174586994,6.42872294437107,2000,2000
20,8000,35,"below",16,"homogeneous","fixed","fixed","c60-h48",-0.00335786077638612,-0.000100049224553245,0.000108034885708203,0.00483146696769923,7.641130550381e-05,0.00491582875517135,1.52338166724722e-05,1.74609053598256,1.63974941171612,2.33414113707725e-05,7.5795478351822e-07,0.949,0.00491929873051028,0.949,0.00491929873051028,0.9505,0.0048502448391808,0.081,0.00610077863882964,1,0,0,0.019064272515121,1298.11458813586,907.76105320348,6.81469095466521,2000,2000
