"scenario","family","baseline_risk","mismatch","precision","n_trial","n_emulation","delta","delta_raw_true","truth_class","method","cutoff","wrong_definitive","wrong_definitive_mcse","correct_definitive","correct_definitive_mcse","indeterminate","indeterminate_mcse","decision_rate","decision_rate_mcse","convergence","n_used","compatibility_mean"
3,"logit","common","aligned","medium",2500,25000,0.03,0,"aligned","compatibility",0.5,0.1376,0.00344496890857918,0.8624,0.00344496890857918,0,0,1,0,1,10000,0.705141293737358
3,"logit","common","aligned","medium",2500,25000,0.03,0,"aligned","compatibility",0.51,0.13,0.00336320250848961,0.855,0.00352118444191559,0.015,0.00121558535890184,0.985,0.00121558535890184,1,10000,0.705141293737358
3,"logit","common","aligned","medium",2500,25000,0.03,0,"aligned","compatibility",0.52,0.1228,0.00328223906949676,0.8469,0.00360101870775089,0.0302999999999999,0.00171420093585468,0.9697,0.00171420093585468,1,10000,0.705141293737358
3,"logit","common","aligned","medium",2500,25000,0.03,0,"aligned","compatibility",0.53,0.116699999999999,0.00321078524884335,0.8395,0.00367087490010947,0.0438000000000001,0.00204660080560071,0.9562,0.00204660080560071,1,10000,0.705141293737358
3,"logit","common","aligned","medium",2500,25000,0.03,0,"aligned","compatibility",0.54,0.1096,0.00312406145522126,0.8322,0.00373707272758461,0.0582000000000001,0.00234132957577915,0.9418,0.00234132957577915,1,10000,0.705141293737358
3,"logit","common","aligned","medium",2500,25000,0.03,0,"aligned","compatibility",0.55,0.1043,0.00305664608820354,0.8235,0.00381264063647031,0.0722,0.00258831720208223,0.9278,0.00258831720208223,1,10000,0.705141293737358
3,"logit","common","aligned","medium",2500,25000,0.03,0,"aligned","compatibility",0.56,0.0991,0.00298811175848339,0.8146,0.00388641150927729,0.0863000000000002,0.00280820576204119,0.9137,0.00280820576204119,1,10000,0.705141293737358
3,"logit","common","aligned","medium",2500,25000,0.03,0,"aligned","compatibility",0.57,0.0947000000000003,0.00292814760639591,0.8067,0.00394905944587434,0.0986,0.00298139109633168,0.9014,0.00298139109633168,1,10000,0.705141293737358
3,"logit","common","aligned","medium",2500,25000,0.03,0,"aligned","compatibility",0.58,0.0888000000000001,0.00284469070841144,0.7973,0.00402030935236665,0.1139,0.00317705655738744,0.8861,0.00317705655738744,1,10000,0.705141293737358
3,"logit","common","aligned","medium",2500,25000,0.03,0,"aligned","compatibility",0.59,0.0830000000000004,0.00275896016392383,0.787499999999999,0.00409097159668218,0.1295,0.00335769301905974,0.8705,0.00335769301905974,1,10000,0.705141293737358
3,"logit","common","aligned","medium",2500,25000,0.03,0,"aligned","compatibility",0.6,0.0784000000000002,0.00268813441008099,0.7769,0.00416345678940549,0.1447,0.00351815700941185,0.8553,0.00351815700941185,1,10000,0.705141293737358
3,"logit","common","aligned","medium",2500,25000,0.03,0,"aligned","compatibility",0.61,0.0752000000000002,0.00263726970921662,0.7671,0.00422700198185104,0.1577,0.00364477700826032,0.8423,0.00364477700826032,1,10000,0.705141293737358
3,"logit","common","aligned","medium",2500,25000,0.03,0,"aligned","compatibility",0.62,0.0708000000000001,0.00256503293144449,0.7559,0.00429573792687958,0.1733,0.00378525346765339,0.8267,0.00378525346765339,1,10000,0.705141293737358
3,"logit","common","aligned","medium",2500,25000,0.03,0,"aligned","compatibility",0.63,0.0676,0.00251070794108667,0.746700000000001,0.00434923011350987,0.1857,0.00388883829778657,0.8143,0.00388883829778657,1,10000,0.705141293737358
3,"logit","common","aligned","medium",2500,25000,0.03,0,"aligned","compatibility",0.64,0.0636999999999998,0.00244229963001035,0.7329,0.00442467137442713,0.2034,0.0040254769216139,0.7966,0.0040254769216139,1,10000,0.705141293737358
3,"logit","common","aligned","medium",2500,25000,0.03,0,"aligned","compatibility",0.65,0.0593999999999999,0.00236383645210026,0.7196,0.0044921711855395,0.221,0.00414941221887854,0.779,0.00414941221887854,1,10000,0.705141293737358
3,"logit","common","aligned","medium",2500,25000,0.03,0,"aligned","compatibility",0.66,0.0567999999999999,0.00231471635220805,0.7069,0.00455206668790304,0.2363,0.00424829798902844,0.7637,0.00424829798902844,1,10000,0.705141293737358
3,"logit","common","aligned","medium",2500,25000,0.03,0,"aligned","compatibility",0.67,0.0534000000000001,0.00224841044628292,0.6933,0.0046114680486542,0.2533,0.00434923011350987,0.7467,0.00434923011350987,1,10000,0.705141293737358
3,"logit","common","aligned","medium",2500,25000,0.03,0,"aligned","compatibility",0.68,0.0507999999999999,0.00219600051043364,0.677,0.00467646094057178,0.2722,0.00445114561317988,0.7278,0.00445114561317988,1,10000,0.705141293737358
3,"logit","common","aligned","medium",2500,25000,0.03,0,"aligned","compatibility",0.69,0.0478,0.00213353490646863,0.661,0.00473393504540384,0.2912,0.00454338202576314,0.7088,0.00454338202576314,1,10000,0.705141293737358
3,"logit","common","aligned","medium",2500,25000,0.03,0,"aligned","compatibility",0.7,0.0459000000000003,0.00209278689208834,0.6444,0.00478718661800109,0.3097,0.00462393004628137,0.6903,0.00462393004628137,1,10000,0.705141293737358
3,"logit","common","aligned","medium",2500,25000,0.03,0,"aligned","compatibility",0.71,0.0421,0.00200827346649596,0.6264,0.00483783468759014,0.3315,0.00470775862796,0.6685,0.00470775862796,1,10000,0.705141293737358
3,"logit","common","aligned","medium",2500,25000,0.03,0,"aligned","compatibility",0.72,0.0390999999999998,0.0019384258431716,0.608000000000001,0.00488221093341518,0.352900000000001,0.00477895834301624,0.647099999999999,0.00477895834301624,1,10000,0.705141293737358
3,"logit","common","aligned","medium",2500,25000,0.03,0,"aligned","compatibility",0.73,0.0368000000000001,0.0018827985800531,0.590799999999999,0.00491710827574328,0.3724,0.00483468317639807,0.6276,0.00483468317639807,1,10000,0.705141293737358
3,"logit","common","aligned","medium",2500,25000,0.03,0,"aligned","compatibility",0.74,0.0338000000000002,0.00180723064611606,0.5699,0.00495114637079562,0.3963,0.00489152570292449,0.6037,0.00489152570292449,1,10000,0.705141293737358
3,"logit","common","aligned","medium",2500,25000,0.03,0,"aligned","compatibility",0.75,0.0312000000000001,0.00173866566533917,0.551399999999999,0.00497375892336814,0.4174,0.00493154702052012,0.5826,0.00493154702052012,1,10000,0.705141293737358
3,"logit","common","aligned","medium",2500,25000,0.03,0,"aligned","compatibility",0.76,0.0285999999999997,0.0016668778744063,0.5301,0.00499118124185261,0.441300000000001,0.00496567183668843,0.558699999999999,0.00496567183668843,1,10000,0.705141293737358
3,"logit","common","aligned","medium",2500,25000,0.03,0,"aligned","compatibility",0.77,0.0262000000000001,0.00159737633672109,0.5058,0.00499991359061244,0.468,0.0049899989988977,0.532,0.0049899989988977,1,10000,0.705141293737358
3,"logit","common","aligned","medium",2500,25000,0.03,0,"aligned","compatibility",0.78,0.0235999999999999,0.00151806931773411,0.479000000000001,0.00499583785161033,0.4974,0.00500018241491466,0.5026,0.00500018241491466,1,10000,0.705141293737358
3,"logit","common","aligned","medium",2500,25000,0.03,0,"aligned","compatibility",0.79,0.0217000000000002,0.00145709413296858,0.4518,0.00497696222763474,0.5265,0.00499322222886394,0.4735,0.00499322222886394,1,10000,0.705141293737358
3,"logit","common","aligned","medium",2500,25000,0.03,0,"aligned","compatibility",0.8,0.0196999999999998,0.001389742471976,0.4225,0.00493981934705304,0.5578,0.00496672757842444,0.4422,0.00496672757842444,1,10000,0.705141293737358
3,"logit","common","aligned","medium",2500,25000,0.03,0,"aligned","compatibility",0.81,0.017,0.00129277497141333,0.3884,0.00487410706611672,0.5946,0.00490993836514023,0.4054,0.00490993836514023,1,10000,0.705141293737358
3,"logit","common","aligned","medium",2500,25000,0.03,0,"aligned","compatibility",0.82,0.0154000000000001,0.00123143641474677,0.352999999999999,0.00477926606691991,0.631600000000001,0.00482394766214399,0.368399999999999,0.00482394766214399,1,10000,0.705141293737358
3,"logit","common","aligned","medium",2500,25000,0.03,0,"aligned","compatibility",0.83,0.0131999999999999,0.00114136158627639,0.308800000000001,0.00462021543210554,0.678000000000001,0.00467266341376477,0.321999999999999,0.00467266341376477,1,10000,0.705141293737358
3,"logit","common","aligned","medium",2500,25000,0.03,0,"aligned","compatibility",0.84,0.0119000000000001,0.00108441532433822,0.259899999999999,0.00438601444506008,0.728199999999999,0.00444909602566024,0.271800000000001,0.00444909602566024,1,10000,0.705141293737358
3,"logit","common","aligned","medium",2500,25000,0.03,0,"aligned","compatibility",0.85,0.0104999999999998,0.0010193522001207,0.1908,0.00392951397859977,0.7987,0.00400991757320483,0.2013,0.00400991757320483,1,10000,0.705141293737358
3,"logit","common","aligned","medium",2500,25000,0.03,0,"aligned","compatibility",0.86,0.00939999999999991,0.000965016645303438,0.0711999999999994,0.00257171486983655,0.9194,0.00272233449644104,0.0805999999999996,0.00272233449644104,1,10000,0.705141293737358
3,"logit","common","aligned","medium",2500,25000,0.03,0,"aligned","compatibility",0.87,0.00819999999999975,0.000901863257780061,0,0,0.9918,0.000901863257780061,0.00819999999999975,0.000901863257780061,1,10000,0.705141293737358
3,"logit","common","aligned","medium",2500,25000,0.03,0,"aligned","compatibility",0.88,0.00679999999999991,0.000821853724427023,0,0,0.9932,0.000821853724427023,0.00679999999999991,0.000821853724427023,1,10000,0.705141293737358
3,"logit","common","aligned","medium",2500,25000,0.03,0,"aligned","compatibility",0.89,0.00559999999999997,0.000746270521975296,0,0,0.9944,0.000746270521975296,0.00559999999999997,0.000746270521975296,1,10000,0.705141293737358
3,"logit","common","aligned","medium",2500,25000,0.03,0,"aligned","compatibility",0.9,0.00470000000000005,0.000683986683918977,0,0,0.9953,0.000683986683918977,0.00470000000000005,0.000683986683918977,1,10000,0.705141293737358
3,"logit","common","aligned","medium",2500,25000,0.03,0,"aligned","compatibility",0.91,0.00400000000000012,0.000631220915357208,0,0,0.996,0.000631220915357208,0.00400000000000012,0.000631220915357208,1,10000,0.705141293737358
3,"logit","common","aligned","medium",2500,25000,0.03,0,"aligned","compatibility",0.92,0.00329999999999994,0.000573536306077846,0,0,0.9967,0.000573536306077846,0.00329999999999994,0.000573536306077846,1,10000,0.705141293737358
3,"logit","common","aligned","medium",2500,25000,0.03,0,"aligned","compatibility",0.93,0.00219999999999994,0.000468548774190475,0,0,0.9978,0.000468548774190475,0.00219999999999994,0.000468548774190475,1,10000,0.705141293737358
3,"logit","common","aligned","medium",2500,25000,0.03,0,"aligned","compatibility",0.94,0.00189999999999999,0.000435497377485331,0,0,0.9981,0.000435497377485331,0.00189999999999999,0.000435497377485331,1,10000,0.705141293737358
3,"logit","common","aligned","medium",2500,25000,0.03,0,"aligned","compatibility",0.95,0.00149999999999998,0.000387027103699302,0,0,0.9985,0.000387027103699302,0.00149999999999998,0.000387027103699302,1,10000,0.705141293737358
3,"logit","common","aligned","medium",2500,25000,0.03,0,"aligned","compatibility",0.96,0.000700000000000016,0.000264495738717244,0,0,0.9993,0.000264495738717244,0.000700000000000016,0.000264495738717244,1,10000,0.705141293737358
3,"logit","common","aligned","medium",2500,25000,0.03,0,"aligned","compatibility",0.97,0.000299999999999988,0.000173187757650298,0,0,0.9997,0.000173187757650298,0.000299999999999988,0.000173187757650298,1,10000,0.705141293737358
3,"logit","common","aligned","medium",2500,25000,0.03,0,"aligned","compatibility",0.98,0.000299999999999988,0.000173187757650298,0,0,0.9997,0.000173187757650298,0.000299999999999988,0.000173187757650298,1,10000,0.705141293737358
3,"logit","common","aligned","medium",2500,25000,0.03,0,"aligned","compatibility",0.99,0,0,0,0,1,0,0,0,1,10000,0.705141293737358
3,"logit","common","aligned","medium",2500,25000,0.05,0,"aligned","forced-plugin",NA,0.0120000000000002,0.00108890705381927,0.988,0.00108890705381927,0,0,1,0,1,10000,NA
3,"logit","common","aligned","medium",2500,25000,0.05,0,"aligned","joint-uncertainty",NA,0,0,0.5834,0.00493020026849499,0.4166,0.00493020026849499,0.5834,0.00493020026849499,1,10000,NA
3,"logit","common","aligned","medium",2500,25000,0.05,0,"aligned","compatibility",0.5,0.0120000000000002,0.00108890705381927,0.988,0.00108890705381927,0,0,1,0,1,10000,0.919878211592279
3,"logit","common","aligned","medium",2500,25000,0.05,0,"aligned","compatibility",0.51,0.0112999999999999,0.00105704433883985,0.9873,0.00111981980677239,0.00139999999999999,0.000373922427514317,0.9986,0.000373922427514317,1,10000,0.919878211592279
3,"logit","common","aligned","medium",2500,25000,0.05,0,"aligned","compatibility",0.52,0.0100999999999999,0.00099994949367412,0.9861,0.00117081855195771,0.00379999999999998,0.00061529981260033,0.9962,0.00061529981260033,1,10000,0.919878211592279
3,"logit","common","aligned","medium",2500,25000,0.05,0,"aligned","compatibility",0.53,0.00979999999999991,0.000985136056240484,0.9846,0.00123143641474677,0.00560000000000006,0.000746270521975298,0.9944,0.000746270521975298,1,10000,0.919878211592279
3,"logit","common","aligned","medium",2500,25000,0.05,0,"aligned","compatibility",0.54,0.00909999999999991,0.000949636341405491,0.9837,0.00126632987769222,0.00719999999999993,0.000845510194349396,0.9928,0.000845510194349396,1,10000,0.919878211592279
3,"logit","common","aligned","medium",2500,25000,0.05,0,"aligned","compatibility",0.55,0.00840000000000003,0.000912703293918767,0.982,0.00132957766891525,0.00960000000000005,0.000975130292785865,0.9904,0.000975130292785865,1,10000,0.919878211592279
3,"logit","common","aligned","medium",2500,25000,0.05,0,"aligned","compatibility",0.56,0.00800000000000002,0.000890886843508617,0.9802,0.00139319420721234,0.0118000000000001,0.00107990398613109,0.9882,0.00107990398613109,1,10000,0.919878211592279
3,"logit","common","aligned","medium",2500,25000,0.05,0,"aligned","compatibility",0.57,0.00719999999999992,0.000845510194349417,0.9787,0.00144389732458664,0.0141000000000001,0.00117909203449206,0.9859,0.00117909203449206,1,10000,0.919878211592279
3,"logit","common","aligned","medium",2500,25000,0.05,0,"aligned","compatibility",0.58,0.00639999999999988,0.000797475765625298,0.9772,0.00149272865045281,0.0164,0.00127014382120003,0.9836,0.00127014382120003,1,10000,0.919878211592279
3,"logit","common","aligned","medium",2500,25000,0.05,0,"aligned","compatibility",0.59,0.00569999999999997,0.000752866310023311,0.9753,0.00155217006903,0.0189999999999999,0.0013653154978395,0.981,0.0013653154978395,1,10000,0.919878211592279
3,"logit","common","aligned","medium",2500,25000,0.05,0,"aligned","compatibility",0.6,0.00540000000000011,0.000732896796125691,0.9736,0.00160329693323027,0.0209999999999998,0.00143391269279575,0.979,0.00143391269279575,1,10000,0.919878211592279
3,"logit","common","aligned","medium",2500,25000,0.05,0,"aligned","compatibility",0.61,0.00489999999999991,0.000698317810725503,0.9717,0.00165836848094789,0.0233999999999999,0.00151177794244222,0.9766,0.00151177794244222,1,10000,0.919878211592279
3,"logit","common","aligned","medium",2500,25000,0.05,0,"aligned","compatibility",0.62,0.00460000000000005,0.000676705100453142,0.9698,0.00171145812361597,0.0255999999999998,0.00157946619822867,0.9744,0.00157946619822867,1,10000,0.919878211592279
3,"logit","common","aligned","medium",2500,25000,0.05,0,"aligned","compatibility",0.63,0.00420000000000002,0.000646744020291471,0.9672,0.00178121679571219,0.0285999999999997,0.0016668778744063,0.9714,0.0016668778744063,1,10000,0.919878211592279
3,"logit","common","aligned","medium",2500,25000,0.05,0,"aligned","compatibility",0.64,0.00400000000000012,0.000631220915357208,0.965,0.00183788949172091,0.0309999999999999,0.00173326294024937,0.969,0.00173326294024937,1,10000,0.919878211592279
3,"logit","common","aligned","medium",2500,25000,0.05,0,"aligned","compatibility",0.65,0.0037,0.000607180258890755,0.9629,0.00189016302779068,0.0333999999999998,0.0017968769787294,0.9666,0.0017968769787294,1,10000,0.919878211592279
3,"logit","common","aligned","medium",2500,25000,0.05,0,"aligned","compatibility",0.66,0.00339999999999995,0.000582132190991729,0.9606,0.00194554427198453,0.036,0.00186299411558599,0.964,0.00186299411558599,1,10000,0.919878211592279
3,"logit","common","aligned","medium",2500,25000,0.05,0,"aligned","compatibility",0.67,0.00279999999999999,0.000528435354979601,0.9572,0.0020241604982246,0.0400000000000004,0.00195968978116528,0.96,0.00195968978116528,1,10000,0.919878211592279
3,"logit","common","aligned","medium",2500,25000,0.05,0,"aligned","compatibility",0.68,0.00249999999999996,0.000499399579489199,0.954,0.0020949555804094,0.0434999999999999,0.00203989978163456,0.9565,0.00203989978163456,1,10000,0.919878211592279
3,"logit","common","aligned","medium",2500,25000,0.05,0,"aligned","compatibility",0.69,0.00219999999999994,0.000468548774190475,0.9523,0.0021314139186299,0.0454999999999998,0.00208408477297188,0.9545,0.00208408477297188,1,10000,0.919878211592279
3,"logit","common","aligned","medium",2500,25000,0.05,0,"aligned","compatibility",0.7,0.00219999999999994,0.000468548774190475,0.9492,0.00219600051043364,0.0485999999999997,0.00215041075765575,0.9514,0.00215041075765575,1,10000,0.919878211592279
3,"logit","common","aligned","medium",2500,25000,0.05,0,"aligned","compatibility",0.71,0.00189999999999999,0.000435497377485331,0.9463,0.00225436004531673,0.0517999999999999,0.00221634095227298,0.9482,0.00221634095227298,1,10000,0.919878211592279
3,"logit","common","aligned","medium",2500,25000,0.05,0,"aligned","compatibility",0.72,0.0018,0.000423903254760958,0.9429,0.00232045199255337,0.0553,0.00228576321419082,0.9447,0.00228576321419082,1,10000,0.919878211592279
3,"logit","common","aligned","medium",2500,25000,0.05,0,"aligned","compatibility",0.73,0.0018,0.000423903254760958,0.9394,0.0023860706890897,0.0587999999999998,0.00235261758068487,0.9412,0.00235261758068487,1,10000,0.919878211592279
3,"logit","common","aligned","medium",2500,25000,0.05,0,"aligned","compatibility",0.74,0.00160000000000001,0.000399699857390063,0.9346,0.00247242700388293,0.0637999999999999,0.00244408538216974,0.9362,0.00244408538216974,1,10000,0.919878211592279
3,"logit","common","aligned","medium",2500,25000,0.05,0,"aligned","compatibility",0.75,0.00120000000000003,0.000346219564436633,0.9302,0.00254822395886529,0.0686,0.002527853438058,0.9314,0.002527853438058,1,10000,0.919878211592279
3,"logit","common","aligned","medium",2500,25000,0.05,0,"aligned","compatibility",0.76,0.000900000000000028,0.000299879963984418,0.9262,0.00261458210885812,0.0728999999999997,0.00259985286573902,0.9271,0.00259985286573902,1,10000,0.919878211592279
3,"logit","common","aligned","medium",2500,25000,0.05,0,"aligned","compatibility",0.77,0.000800000000000009,0.000282743690291098,0.9214,0.0026912689001339,0.0778000000000001,0.00267869997262767,0.9222,0.00267869997262767,1,10000,0.919878211592279
3,"logit","common","aligned","medium",2500,25000,0.05,0,"aligned","compatibility",0.78,0.000700000000000016,0.000264495738717244,0.9155,0.00278150115492852,0.0837999999999999,0.00277101494986692,0.9162,0.00277101494986692,1,10000,0.919878211592279
3,"logit","common","aligned","medium",2500,25000,0.05,0,"aligned","compatibility",0.79,0.000700000000000016,0.000264495738717244,0.9077,0.00289463450039693,0.0916000000000002,0.0028847488933383,0.9084,0.0028847488933383,1,10000,0.919878211592279
3,"logit","common","aligned","medium",2500,25000,0.05,0,"aligned","compatibility",0.8,0.000700000000000016,0.000264495738717244,0.9002,0.00299748135764837,0.0991,0.00298811175848339,0.9009,0.00298811175848339,1,10000,0.919878211592279
3,"logit","common","aligned","medium",2500,25000,0.05,0,"aligned","compatibility",0.81,0.000400000000000037,0.000199969994748902,0.8932,0.00308874246789933,0.1064,0.00308364311902167,0.8936,0.00308364311902167,1,10000,0.919878211592279
3,"logit","common","aligned","medium",2500,25000,0.05,0,"aligned","compatibility",0.82,0.000299999999999988,0.000173187757650298,0.8835,0.00320839592015062,0.1162,0.00320480624660986,0.8838,0.00320480624660986,1,10000,0.919878211592279
3,"logit","common","aligned","medium",2500,25000,0.05,0,"aligned","compatibility",0.83,0.000299999999999988,0.000173187757650298,0.8738,0.00332091235143077,0.1259,0.00331753215537683,0.8741,0.00331753215537683,1,10000,0.919878211592279
3,"logit","common","aligned","medium",2500,25000,0.05,0,"aligned","compatibility",0.84,0.000299999999999988,0.000173187757650298,0.8621,0.0034481223810638,0.1376,0.00344496890857918,0.8624,0.00344496890857918,1,10000,0.919878211592279
3,"logit","common","aligned","medium",2500,25000,0.05,0,"aligned","compatibility",0.85,0.000299999999999988,0.000173187757650298,0.849700000000001,0.00357383102941674,0.15,0.00357089276337366,0.85,0.00357089276337366,1,10000,0.919878211592279
3,"logit","common","aligned","medium",2500,25000,0.05,0,"aligned","compatibility",0.86,0.000200000000000018,0.000141414284285499,0.8369,0.00369475359400445,0.1629,0.00369292875266731,0.8371,0.00369292875266731,1,10000,0.919878211592279
3,"logit","common","aligned","medium",2500,25000,0.05,0,"aligned","compatibility",0.87,0.000100000000000009,0.000100000000000001,0.8201,0.00384123346172199,0.1798,0.00384039983166973,0.8202,0.00384039983166973,1,10000,0.919878211592279
3,"logit","common","aligned","medium",2500,25000,0.05,0,"aligned","compatibility",0.88,0.000100000000000009,0.000100000000000001,0.8063,0.00395216307346931,0.1936,0.00395138777476169,0.8064,0.00395138777476169,1,10000,0.919878211592279
3,"logit","common","aligned","medium",2500,25000,0.05,0,"aligned","compatibility",0.89,0,0,0.787,0.00409448122204108,0.213,0.00409448122204108,0.787,0.00409448122204108,1,10000,0.919878211592279
3,"logit","common","aligned","medium",2500,25000,0.05,0,"aligned","compatibility",0.9,0,0,0.7653,0.00423832364723793,0.2347,0.00423832364723793,0.7653,0.00423832364723793,1,10000,0.919878211592279
3,"logit","common","aligned","medium",2500,25000,0.05,0,"aligned","compatibility",0.91,0,0,0.7409,0.00438162513958974,0.2591,0.00438162513958974,0.7409,0.00438162513958974,1,10000,0.919878211592279
3,"logit","common","aligned","medium",2500,25000,0.05,0,"aligned","compatibility",0.92,0,0,0.7116,0.00453040797938213,0.2884,0.00453040797938213,0.7116,0.00453040797938213,1,10000,0.919878211592279
3,"logit","common","aligned","medium",2500,25000,0.05,0,"aligned","compatibility",0.93,0,0,0.676,0.00468023401755165,0.324,0.00468023401755165,0.676,0.00468023401755165,1,10000,0.919878211592279
3,"logit","common","aligned","medium",2500,25000,0.05,0,"aligned","compatibility",0.94,0,0,0.6324,0.0048217578677171,0.3676,0.0048217578677171,0.6324,0.0048217578677171,1,10000,0.919878211592279
3,"logit","common","aligned","medium",2500,25000,0.05,0,"aligned","compatibility",0.95,0,0,0.580000000000001,0.00493583186946469,0.419999999999999,0.00493583186946469,0.580000000000001,0.00493583186946469,1,10000,0.919878211592279
3,"logit","common","aligned","medium",2500,25000,0.05,0,"aligned","compatibility",0.96,0,0,0.517999999999999,0.00499700880624614,0.482000000000001,0.00499700880624614,0.517999999999999,0.00499700880624614,1,10000,0.919878211592279
3,"logit","common","aligned","medium",2500,25000,0.05,0,"aligned","compatibility",0.97,0,0,0.4266,0.0049460782817332,0.5734,0.0049460782817332,0.4266,0.0049460782817332,1,10000,0.919878211592279
3,"logit","common","aligned","medium",2500,25000,0.05,0,"aligned","compatibility",0.98,0,0,0.283199999999999,0.00450575256540107,0.716800000000001,0.00450575256540107,0.283199999999999,0.00450575256540107,1,10000,0.919878211592279
3,"logit","common","aligned","medium",2500,25000,0.05,0,"aligned","compatibility",0.99,0,0,0,0,1,0,0,0,1,10000,0.919878211592279
4,"probit","common","aligned","medium",2500,25000,0.01,0,"aligned","forced-plugin",NA,0.634800000000001,0.00481510275294832,0.365199999999999,0.00481510275294832,0,0,1,0,1,10000,NA
4,"probit","common","aligned","medium",2500,25000,0.01,0,"aligned","joint-uncertainty",NA,0.0338000000000001,0.00180723064611603,0,0,0.9662,0.00180723064611603,0.0338000000000001,0.00180723064611603,1,10000,NA
4,"probit","common","aligned","medium",2500,25000,0.01,0,"aligned","compatibility",0.5,1,0,0,0,0,0,1,0,1,10000,0.265810581794125
4,"probit","common","aligned","medium",2500,25000,0.01,0,"aligned","compatibility",0.51,1,0,0,0,0,0,1,0,1,10000,0.265810581794125
4,"probit","common","aligned","medium",2500,25000,0.01,0,"aligned","compatibility",0.52,1,0,0,0,0,0,1,0,1,10000,0.265810581794125
4,"probit","common","aligned","medium",2500,25000,0.01,0,"aligned","compatibility",0.53,1,0,0,0,0,0,1,0,1,10000,0.265810581794125
4,"probit","common","aligned","medium",2500,25000,0.01,0,"aligned","compatibility",0.54,1,0,0,0,0,0,1,0,1,10000,0.265810581794125
4,"probit","common","aligned","medium",2500,25000,0.01,0,"aligned","compatibility",0.55,1,0,0,0,0,0,1,0,1,10000,0.265810581794125
4,"probit","common","aligned","medium",2500,25000,0.01,0,"aligned","compatibility",0.56,1,0,0,0,0,0,1,0,1,10000,0.265810581794125
4,"probit","common","aligned","medium",2500,25000,0.01,0,"aligned","compatibility",0.57,1,0,0,0,0,0,1,0,1,10000,0.265810581794125
4,"probit","common","aligned","medium",2500,25000,0.01,0,"aligned","compatibility",0.58,1,0,0,0,0,0,1,0,1,10000,0.265810581794125
4,"probit","common","aligned","medium",2500,25000,0.01,0,"aligned","compatibility",0.59,1,0,0,0,0,0,1,0,1,10000,0.265810581794125
4,"probit","common","aligned","medium",2500,25000,0.01,0,"aligned","compatibility",0.6,1,0,0,0,0,0,1,0,1,10000,0.265810581794125
4,"probit","common","aligned","medium",2500,25000,0.01,0,"aligned","compatibility",0.61,1,0,0,0,0,0,1,0,1,10000,0.265810581794125
4,"probit","common","aligned","medium",2500,25000,0.01,0,"aligned","compatibility",0.62,1,0,0,0,0,0,1,0,1,10000,0.265810581794125
4,"probit","common","aligned","medium",2500,25000,0.01,0,"aligned","compatibility",0.63,0.9986,0.000373922427514274,0,0,0.0014,0.000373922427514274,0.9986,0.000373922427514274,1,10000,0.265810581794125
4,"probit","common","aligned","medium",2500,25000,0.01,0,"aligned","compatibility",0.64,0.8149,0.00388398088702222,0,0,0.1851,0.00388398088702222,0.8149,0.00388398088702222,1,10000,0.265810581794125
4,"probit","common","aligned","medium",2500,25000,0.01,0,"aligned","compatibility",0.65,0.7363,0.00440660558903127,0,0,0.2637,0.00440660558903127,0.7363,0.00440660558903127,1,10000,0.265810581794125
4,"probit","common","aligned","medium",2500,25000,0.01,0,"aligned","compatibility",0.66,0.6773,0.00467532425246489,0,0,0.3227,0.00467532425246489,0.6773,0.00467532425246489,1,10000,0.265810581794125
4,"probit","common","aligned","medium",2500,25000,0.01,0,"aligned","compatibility",0.67,0.627,0.00483626291095664,0,0,0.373,0.00483626291095664,0.627,0.00483626291095664,1,10000,0.265810581794125
4,"probit","common","aligned","medium",2500,25000,0.01,0,"aligned","compatibility",0.68,0.579,0.00493744243852882,0,0,0.421,0.00493744243852882,0.579,0.00493744243852882,1,10000,0.265810581794125
4,"probit","common","aligned","medium",2500,25000,0.01,0,"aligned","compatibility",0.69,0.5397,0.00498446341019261,0,0,0.4603,0.00498446341019261,0.5397,0.00498446341019261,1,10000,0.265810581794125
4,"probit","common","aligned","medium",2500,25000,0.01,0,"aligned","compatibility",0.7,0.506,0.00499988998778901,0,0,0.494,0.00499988998778901,0.506,0.00499988998778901,1,10000,0.265810581794125
4,"probit","common","aligned","medium",2500,25000,0.01,0,"aligned","compatibility",0.71,0.4725,0.00499268141250456,0,0,0.5275,0.00499268141250456,0.4725,0.00499268141250456,1,10000,0.265810581794125
4,"probit","common","aligned","medium",2500,25000,0.01,0,"aligned","compatibility",0.72,0.4383,0.00496203316971206,0,0,0.5617,0.00496203316971206,0.4383,0.00496203316971206,1,10000,0.265810581794125
4,"probit","common","aligned","medium",2500,25000,0.01,0,"aligned","compatibility",0.73,0.4089,0.0049165532896151,0,0,0.5911,0.0049165532896151,0.4089,0.0049165532896151,1,10000,0.265810581794125
4,"probit","common","aligned","medium",2500,25000,0.01,0,"aligned","compatibility",0.74,0.3803,0.00485484788173555,0,0,0.6197,0.00485484788173555,0.3803,0.00485484788173555,1,10000,0.265810581794125
4,"probit","common","aligned","medium",2500,25000,0.01,0,"aligned","compatibility",0.75,0.3565,0.00478989241078875,0,0,0.6435,0.00478989241078875,0.3565,0.00478989241078875,1,10000,0.265810581794125
