"scenario","family","baseline_risk","mismatch","precision","n_trial","n_emulation","estimand","truth","bias","bias_mcse","relative_bias","empse","empse_mcse","modse","modse_mcse","relerror_modse","relerror_modse_mcse","mse","mse_mcse","coverage","coverage_mcse","convergence","n_used","n_attempted"
12,"probit","common","hidden_u_shift","medium",2500,25000,"psiEtoT_LZ",-0.0795517974713332,8.40828556580298e-05,6.39630961987003e-05,-0.00105695733258987,0.00639630961987003,4.52310006743638e-05,0.00640632465303709,4.91035199477604e-07,0.156575177911189,0.708290952457636,4.09157554021823e-05,5.77507659338161e-07,0.9509,0.00216076815045021,1,10000,10000
12,"probit","common","hidden_u_shift","medium",2500,25000,"deltaObservedAlign",0.0380782979764458,1.27967102379889e-07,0.000203588077486044,3.36063083646874e-06,0.0203588077486044,0.000143965708624511,0.0206114639369274,6.42460748544378e-07,1.24101662259855,0.715924845606992,0.000414439604855714,5.85016907022163e-06,0.9519,0.00213977545550929,1,10000,10000
13,"logit","lower","measurement_mismatch","medium",2500,25000,"psiT",-0.02168278333915,-8.35586454773496e-05,0.000146508696399689,0.00385368631740547,0.0146508696399689,0.00010360247298018,0.0145991815952531,2.71251375324673e-06,-0.352798475352967,0.704890539480098,0.000214633498456475,3.00615715643106e-06,0.9508,0.00216285367050108,1,10000,10000
13,"logit","lower","measurement_mismatch","medium",2500,25000,"psiE",-0.0179967101714945,1.95248118544065e-05,4.71811000333527e-05,-0.00108491005680208,0.00471811000333527,3.33637440063316e-05,0.00471133722477878,3.6280640715046e-07,-0.143548551256667,0.706168915444234,2.22587171656499e-05,3.14996659153764e-07,0.9493,0.00219384388687983,1,10000,10000
13,"logit","lower","measurement_mismatch","medium",2500,25000,"deltaRaw",0.00368607316765551,0.000103083457331761,0.000154090282718795,0.0279656568503024,0.0154090282718795,0.000108963732148231,0.0153405606708739,2.5851464308838e-06,-0.444334320098261,0.704199937568906,0.000237425034667531,3.30671991286025e-06,0.9505,0.00216909543358516,1,10000,10000
13,"logit","lower","measurement_mismatch","medium",2500,25000,"psiEtoT_LZ",-0.0179967101714945,1.67776664769421e-05,4.75589893969812e-05,-0.000932262970124218,0.00475589893969812,3.36309654993003e-05,0.00475153719712274,5.08972590938867e-07,-0.0917122636685419,0.706574654494558,2.26165943572416e-05,3.20465935216785e-07,0.9486,0.00220812227922278,1,10000,10000
13,"logit","lower","measurement_mismatch","medium",2500,25000,"deltaObservedAlign",0.00368607316765551,0.000100336311954299,0.000153930711268382,0.0272203798976993,0.0153930711268382,0.000108850892451434,0.0153332351428999,2.60140992435582e-06,-0.388720245916063,0.704596037113608,0.000236933011427524,3.29931277344847e-06,0.9511,0.00215658966889856,1,10000,10000
14,"probit","lower","measurement_mismatch","medium",2500,25000,"psiT",-0.0340687194797627,-0.000172257962258109,0.000160381380182816,0.0050561912771753,0.0160381380182816,0.000113412432266713,0.0160153318807623,2.39443836903389e-06,-0.142199409266219,0.70629439638897,0.000257225821711902,3.78067136837779e-06,0.9493,0.00219384388687983,1,10000,10000
14,"probit","lower","measurement_mismatch","medium",2500,25000,"psiE",-0.0282770371682031,-3.5291650345267e-05,5.00878898358479e-05,0.00124806747380704,0.00500878898358479,3.54192575654074e-05,0.00500232185271626,3.13417225413492e-07,-0.129115658290435,0.706256828134137,2.50867037859562e-05,3.51948279841517e-07,0.9499,0.00218151300706643,1,10000,10000
14,"probit","lower","measurement_mismatch","medium",2500,25000,"deltaRaw",0.00579168231155966,0.000136966311912843,0.000167874558975567,0.0236487957289148,0.0167874558975567,0.000118711174747458,0.0167783813036039,2.2865224985639e-06,-0.0540558021908555,0.706891119590046,0.000281809253415461,4.11278481751259e-06,0.9507,0.00216493671962947,1,10000,10000
14,"probit","lower","measurement_mismatch","medium",2500,25000,"psiEtoT_LZ",-0.0282770371682031,-2.16054328501421e-05,5.08927667761798e-05,0.000764062823188454,0.00508927667761798,3.59884199667683e-05,0.00509412127403418,6.16103720284492e-07,0.0951922389581972,0.707918801130409,2.58986138223646e-05,3.63180778526831e-07,0.9514,0.00215030323442997,1,10000,10000
14,"probit","lower","measurement_mismatch","medium",2500,25000,"deltaObservedAlign",0.00579168231155967,0.000150652529407965,0.000167359397505485,0.0260118772584049,0.0167359397505485,0.000118346882363482,0.0167458027975127,2.32510018285884e-06,0.0589333321654228,0.707695260979046,0.000280086366350673,4.08142752321383e-06,0.9508,0.00216285367050108,1,10000,10000
15,"logit","common","measurement_mismatch","medium",2500,25000,"psiT",-0.0535138369182675,0.000171859755538767,0.000194280282578582,-0.00321150127585228,0.0194280282578582,0.000137383774622624,0.0192497002649741,1.08040858870427e-06,-0.917890331006865,0.700673418710669,0.000377440072935514,5.31753058178841e-06,0.9489,0.0022020170299069,1,10000,10000
