"formal_scenario","pair_id","method","own_target","psi","mapped_equal","exact_change","functional_discrepancy"
36,3,"historical-dl",-0.0893770654042384,-0.0871261568926403,-0.0871261568926403,0,-0.00225090851159809
36,3,"historical-q-gate",-0.0893770654042384,-0.0871261568926403,-0.0871261568926403,0,-0.00225090851159809
36,3,"commonq-fixed",-0.0882621774920313,-0.0871261568926403,-0.0871261568926403,0,-0.00113602059939094
36,3,"pm-hk",-0.0881419909822868,-0.0871261568926403,-0.0871261568926403,0,-0.00101583408964649
36,3,"equalq",-0.0871261568926403,-0.0871261568926403,-0.0871261568926403,0,0
36,3,"aggregate-gate",-0.0871261568926403,-0.0871261568926403,-0.0871261568926403,0,0
36,3,"validation-50",-0.0871261568926403,-0.0871261568926403,-0.0871261568926403,0,0
36,3,"validation-100",-0.0871261568926403,-0.0871261568926403,-0.0871261568926403,0,0
36,3,"validation-200",-0.0871261568926403,-0.0871261568926403,-0.0871261568926403,0,0
36,3,"site-exclusion-200",NA,-0.0871261568926403,-0.0871261568926403,0,NA
37,1,"historical-fixed",-0.06,-0.06,-0.06,0,6.93889390390723e-18
37,1,"historical-dl",-0.06,-0.06,-0.06,0,6.93889390390723e-18
37,1,"historical-q-gate",-0.06,-0.06,-0.06,0,6.93889390390723e-18
37,1,"commonq-fixed",-0.06,-0.06,-0.06,0,0
37,1,"pm-hk",-0.06,-0.06,-0.06,0,0
37,1,"equalq",-0.06,-0.06,-0.06,0,0
37,1,"aggregate-gate",-0.06,-0.06,-0.06,0,0
37,1,"validation-50",-0.06,-0.06,-0.06,0,0
37,1,"validation-100",-0.06,-0.06,-0.06,0,0
37,1,"validation-200",-0.06,-0.06,-0.06,0,0
37,1,"site-exclusion-200",NA,-0.06,-0.06,0,NA
37,2,"historical-fixed",-0.06,-0.06,-0.06,0,6.93889390390723e-18
37,2,"historical-dl",-0.06,-0.06,-0.06,0,6.93889390390723e-18
37,2,"historical-q-gate",-0.06,-0.06,-0.06,0,6.93889390390723e-18
37,2,"commonq-fixed",-0.06,-0.06,-0.06,0,0
37,2,"pm-hk",-0.06,-0.06,-0.06,0,0
37,2,"equalq",-0.06,-0.06,-0.06,0,0
37,2,"aggregate-gate",-0.06,-0.06,-0.06,0,0
37,2,"validation-50",-0.06,-0.06,-0.06,0,0
37,2,"validation-100",-0.06,-0.06,-0.06,0,0
37,2,"validation-200",-0.06,-0.06,-0.06,0,0
37,2,"site-exclusion-200",NA,-0.06,-0.06,0,NA
37,3,"historical-fixed",-0.06,-0.06,-0.06,0,6.93889390390723e-18
37,3,"historical-dl",-0.06,-0.06,-0.06,0,6.93889390390723e-18
37,3,"historical-q-gate",-0.06,-0.06,-0.06,0,6.93889390390723e-18
37,3,"commonq-fixed",-0.06,-0.06,-0.06,0,0
37,3,"pm-hk",-0.06,-0.06,-0.06,0,0
37,3,"equalq",-0.06,-0.06,-0.06,0,0
37,3,"aggregate-gate",-0.06,-0.06,-0.06,0,0
37,3,"validation-50",-0.06,-0.06,-0.06,0,0
37,3,"validation-100",-0.06,-0.06,-0.06,0,0
37,3,"validation-200",-0.06,-0.06,-0.06,0,0
37,3,"site-exclusion-200",NA,-0.06,-0.06,0,NA
38,1,"historical-fixed",-0.06,-0.06,-0.06,6.93889390390723e-18,0
38,1,"historical-dl",-0.06,-0.06,-0.06,6.93889390390723e-18,0
38,1,"historical-q-gate",-0.06,-0.06,-0.06,6.93889390390723e-18,0
38,1,"commonq-fixed",-0.06,-0.06,-0.06,6.93889390390723e-18,1.38777878078145e-17
38,1,"pm-hk",-0.06,-0.06,-0.06,6.93889390390723e-18,1.38777878078145e-17
38,1,"equalq",-0.06,-0.06,-0.06,6.93889390390723e-18,6.93889390390723e-18
38,1,"aggregate-gate",-0.06,-0.06,-0.06,6.93889390390723e-18,6.93889390390723e-18
38,1,"validation-50",-0.06,-0.06,-0.06,6.93889390390723e-18,6.93889390390723e-18
38,1,"validation-100",-0.06,-0.06,-0.06,6.93889390390723e-18,6.93889390390723e-18
38,1,"validation-200",-0.06,-0.06,-0.06,6.93889390390723e-18,6.93889390390723e-18
38,1,"site-exclusion-200",NA,-0.06,-0.06,6.93889390390723e-18,NA
38,2,"historical-fixed",-0.06,-0.06,-0.06,6.93889390390723e-18,1.38777878078145e-17
38,2,"historical-dl",-0.06,-0.06,-0.06,6.93889390390723e-18,1.38777878078145e-17
38,2,"historical-q-gate",-0.06,-0.06,-0.06,6.93889390390723e-18,1.38777878078145e-17
38,2,"commonq-fixed",-0.06,-0.06,-0.06,6.93889390390723e-18,0
38,2,"pm-hk",-0.06,-0.06,-0.06,6.93889390390723e-18,0
38,2,"equalq",-0.06,-0.06,-0.06,6.93889390390723e-18,6.93889390390723e-18
38,2,"aggregate-gate",-0.06,-0.06,-0.06,6.93889390390723e-18,6.93889390390723e-18
38,2,"validation-50",-0.06,-0.06,-0.06,6.93889390390723e-18,6.93889390390723e-18
38,2,"validation-100",-0.06,-0.06,-0.06,6.93889390390723e-18,6.93889390390723e-18
38,2,"validation-200",-0.06,-0.06,-0.06,6.93889390390723e-18,6.93889390390723e-18
38,2,"site-exclusion-200",NA,-0.06,-0.06,6.93889390390723e-18,NA
38,3,"historical-fixed",-0.06,-0.06,-0.06,0,-6.93889390390723e-18
38,3,"historical-dl",-0.06,-0.06,-0.06,0,-6.93889390390723e-18
38,3,"historical-q-gate",-0.06,-0.06,-0.06,0,-6.93889390390723e-18
38,3,"commonq-fixed",-0.06,-0.06,-0.06,0,6.93889390390723e-18
38,3,"pm-hk",-0.06,-0.06,-0.06,0,6.93889390390723e-18
38,3,"equalq",-0.06,-0.06,-0.06,0,0
38,3,"aggregate-gate",-0.06,-0.06,-0.06,0,0
38,3,"validation-50",-0.06,-0.06,-0.06,0,0
38,3,"validation-100",-0.06,-0.06,-0.06,0,0
38,3,"validation-200",-0.06,-0.06,-0.06,0,0
38,3,"site-exclusion-200",NA,-0.06,-0.06,0,NA
39,1,"historical-fixed",-0.06,-0.06,-0.06,1.38777878078145e-17,2.08166817117217e-17
39,1,"historical-dl",-0.06,-0.06,-0.06,1.38777878078145e-17,2.08166817117217e-17
39,1,"historical-q-gate",-0.06,-0.06,-0.06,1.38777878078145e-17,2.08166817117217e-17
39,1,"commonq-fixed",-0.06,-0.06,-0.06,1.38777878078145e-17,0
39,1,"pm-hk",-0.06,-0.06,-0.06,1.38777878078145e-17,0
39,1,"equalq",-0.06,-0.06,-0.06,1.38777878078145e-17,1.38777878078145e-17
39,1,"aggregate-gate",-0.06,-0.06,-0.06,1.38777878078145e-17,1.38777878078145e-17
39,1,"validation-50",-0.06,-0.06,-0.06,1.38777878078145e-17,1.38777878078145e-17
39,1,"validation-100",-0.06,-0.06,-0.06,1.38777878078145e-17,1.38777878078145e-17
39,1,"validation-200",-0.06,-0.06,-0.06,1.38777878078145e-17,1.38777878078145e-17
39,1,"site-exclusion-200",NA,-0.06,-0.06,1.38777878078145e-17,NA
39,2,"historical-fixed",-0.06,-0.06,-0.06,0,2.08166817117217e-17
39,2,"historical-dl",-0.06,-0.06,-0.06,0,2.08166817117217e-17
39,2,"historical-q-gate",-0.06,-0.06,-0.06,0,2.08166817117217e-17
39,2,"commonq-fixed",-0.06,-0.06,-0.06,0,0
39,2,"pm-hk",-0.06,-0.06,-0.06,0,0
39,2,"equalq",-0.06,-0.06,-0.06,0,0
39,2,"aggregate-gate",-0.06,-0.06,-0.06,0,0
39,2,"validation-50",-0.06,-0.06,-0.06,0,0
39,2,"validation-100",-0.06,-0.06,-0.06,0,0
39,2,"validation-200",-0.06,-0.06,-0.06,0,0
39,2,"site-exclusion-200",NA,-0.06,-0.06,0,NA
39,3,"historical-fixed",-0.06,-0.06,-0.06,0,6.93889390390723e-18
39,3,"historical-dl",-0.06,-0.06,-0.06,0,6.93889390390723e-18
39,3,"historical-q-gate",-0.06,-0.06,-0.06,0,6.93889390390723e-18
39,3,"commonq-fixed",-0.06,-0.06,-0.06,0,0
39,3,"pm-hk",-0.06,-0.06,-0.06,0,0
39,3,"equalq",-0.06,-0.06,-0.06,0,0
39,3,"aggregate-gate",-0.06,-0.06,-0.06,0,0
39,3,"validation-50",-0.06,-0.06,-0.06,0,0
39,3,"validation-100",-0.06,-0.06,-0.06,0,0
39,3,"validation-200",-0.06,-0.06,-0.06,0,0
39,3,"site-exclusion-200",NA,-0.06,-0.06,0,NA
40,1,"historical-fixed",-0.06,-0.06,-0.06,6.93889390390723e-18,0
40,1,"historical-dl",-0.06,-0.06,-0.06,6.93889390390723e-18,0
40,1,"historical-q-gate",-0.06,-0.06,-0.06,6.93889390390723e-18,0
40,1,"commonq-fixed",-0.06,-0.06,-0.06,6.93889390390723e-18,1.38777878078145e-17
40,1,"pm-hk",-0.06,-0.06,-0.06,6.93889390390723e-18,1.38777878078145e-17
40,1,"equalq",-0.06,-0.06,-0.06,6.93889390390723e-18,6.93889390390723e-18
40,1,"aggregate-gate",-0.06,-0.06,-0.06,6.93889390390723e-18,6.93889390390723e-18
40,1,"validation-50",-0.06,-0.06,-0.06,6.93889390390723e-18,6.93889390390723e-18
40,1,"validation-100",-0.06,-0.06,-0.06,6.93889390390723e-18,6.93889390390723e-18
40,1,"validation-200",-0.06,-0.06,-0.06,6.93889390390723e-18,6.93889390390723e-18
40,1,"site-exclusion-200",NA,-0.06,-0.06,6.93889390390723e-18,NA
40,2,"historical-fixed",-0.06,-0.06,-0.06,-6.93889390390723e-18,0
40,2,"historical-dl",-0.06,-0.06,-0.06,-6.93889390390723e-18,0
40,2,"historical-q-gate",-0.06,-0.06,-0.06,-6.93889390390723e-18,0
40,2,"commonq-fixed",-0.06,-0.06,-0.06,-6.93889390390723e-18,0
40,2,"pm-hk",-0.06,-0.06,-0.06,-6.93889390390723e-18,0
40,2,"equalq",-0.06,-0.06,-0.06,-6.93889390390723e-18,-6.93889390390723e-18
40,2,"aggregate-gate",-0.06,-0.06,-0.06,-6.93889390390723e-18,-6.93889390390723e-18
40,2,"validation-50",-0.06,-0.06,-0.06,-6.93889390390723e-18,-6.93889390390723e-18
40,2,"validation-100",-0.06,-0.06,-0.06,-6.93889390390723e-18,-6.93889390390723e-18
40,2,"validation-200",-0.06,-0.06,-0.06,-6.93889390390723e-18,-6.93889390390723e-18
40,2,"site-exclusion-200",NA,-0.06,-0.06,-6.93889390390723e-18,NA
40,3,"historical-fixed",-0.06,-0.06,-0.06,0,6.93889390390723e-18
40,3,"historical-dl",-0.06,-0.06,-0.06,0,6.93889390390723e-18
40,3,"historical-q-gate",-0.06,-0.06,-0.06,0,6.93889390390723e-18
40,3,"commonq-fixed",-0.06,-0.06,-0.06,0,6.93889390390723e-18
40,3,"pm-hk",-0.06,-0.06,-0.06,0,6.93889390390723e-18
40,3,"equalq",-0.06,-0.06,-0.06,0,0
40,3,"aggregate-gate",-0.06,-0.06,-0.06,0,0
40,3,"validation-50",-0.06,-0.06,-0.06,0,0
40,3,"validation-100",-0.06,-0.06,-0.06,0,0
40,3,"validation-200",-0.06,-0.06,-0.06,0,0
40,3,"site-exclusion-200",NA,-0.06,-0.06,0,NA
41,1,"historical-fixed",-0.06,-0.06,-0.06,6.93889390390723e-18,0
41,1,"historical-dl",-0.06,-0.06,-0.06,6.93889390390723e-18,0
41,1,"historical-q-gate",-0.06,-0.06,-0.06,6.93889390390723e-18,0
41,1,"commonq-fixed",-0.06,-0.06,-0.06,6.93889390390723e-18,6.93889390390723e-18
41,1,"pm-hk",-0.06,-0.06,-0.06,6.93889390390723e-18,6.93889390390723e-18
41,1,"equalq",-0.06,-0.06,-0.06,6.93889390390723e-18,6.93889390390723e-18
41,1,"aggregate-gate",-0.06,-0.06,-0.06,6.93889390390723e-18,6.93889390390723e-18
41,1,"validation-50",-0.06,-0.06,-0.06,6.93889390390723e-18,6.93889390390723e-18
41,1,"validation-100",-0.06,-0.06,-0.06,6.93889390390723e-18,6.93889390390723e-18
41,1,"validation-200",-0.06,-0.06,-0.06,6.93889390390723e-18,6.93889390390723e-18
41,1,"site-exclusion-200",NA,-0.06,-0.06,6.93889390390723e-18,NA
41,2,"historical-fixed",-0.06,-0.06,-0.06,0,-6.93889390390723e-18
41,2,"historical-dl",-0.06,-0.06,-0.06,0,-6.93889390390723e-18
41,2,"historical-q-gate",-0.06,-0.06,-0.06,0,-6.93889390390723e-18
41,2,"commonq-fixed",-0.06,-0.06,-0.06,0,0
41,2,"pm-hk",-0.06,-0.06,-0.06,0,0
41,2,"equalq",-0.06,-0.06,-0.06,0,0
41,2,"aggregate-gate",-0.06,-0.06,-0.06,0,0
41,2,"validation-50",-0.06,-0.06,-0.06,0,0
41,2,"validation-100",-0.06,-0.06,-0.06,0,0
41,2,"validation-200",-0.06,-0.06,-0.06,0,0
41,2,"site-exclusion-200",NA,-0.06,-0.06,0,NA
41,3,"historical-fixed",-0.06,-0.06,-0.06,6.93889390390723e-18,0
41,3,"historical-dl",-0.06,-0.06,-0.06,6.93889390390723e-18,0
41,3,"historical-q-gate",-0.06,-0.06,-0.06,6.93889390390723e-18,0
41,3,"commonq-fixed",-0.06,-0.06,-0.06,6.93889390390723e-18,0
41,3,"pm-hk",-0.06,-0.06,-0.06,6.93889390390723e-18,0
41,3,"equalq",-0.06,-0.06,-0.06,6.93889390390723e-18,6.93889390390723e-18
41,3,"aggregate-gate",-0.06,-0.06,-0.06,6.93889390390723e-18,6.93889390390723e-18
41,3,"validation-50",-0.06,-0.06,-0.06,6.93889390390723e-18,6.93889390390723e-18
41,3,"validation-100",-0.06,-0.06,-0.06,6.93889390390723e-18,6.93889390390723e-18
41,3,"validation-200",-0.06,-0.06,-0.06,6.93889390390723e-18,6.93889390390723e-18
41,3,"site-exclusion-200",NA,-0.06,-0.06,6.93889390390723e-18,NA
42,1,"historical-fixed",-0.06,-0.06,-0.06,0,6.93889390390723e-18
42,1,"historical-dl",-0.06,-0.06,-0.06,0,6.93889390390723e-18
42,1,"historical-q-gate",-0.06,-0.06,-0.06,0,6.93889390390723e-18
42,1,"commonq-fixed",-0.06,-0.06,-0.06,0,0
42,1,"pm-hk",-0.06,-0.06,-0.06,0,0
42,1,"equalq",-0.06,-0.06,-0.06,0,0
42,1,"aggregate-gate",-0.06,-0.06,-0.06,0,0
42,1,"validation-50",-0.06,-0.06,-0.06,0,0
42,1,"validation-100",-0.06,-0.06,-0.06,0,0
42,1,"validation-200",-0.06,-0.06,-0.06,0,0
42,1,"site-exclusion-200",NA,-0.06,-0.06,0,NA
42,2,"historical-fixed",-0.06,-0.06,-0.06,0,6.93889390390723e-18
42,2,"historical-dl",-0.06,-0.06,-0.06,0,6.93889390390723e-18
42,2,"historical-q-gate",-0.06,-0.06,-0.06,0,6.93889390390723e-18
42,2,"commonq-fixed",-0.06,-0.06,-0.06,0,0
42,2,"pm-hk",-0.06,-0.06,-0.06,0,0
42,2,"equalq",-0.06,-0.06,-0.06,0,0
42,2,"aggregate-gate",-0.06,-0.06,-0.06,0,0
42,2,"validation-50",-0.06,-0.06,-0.06,0,0
42,2,"validation-100",-0.06,-0.06,-0.06,0,0
42,2,"validation-200",-0.06,-0.06,-0.06,0,0
42,2,"site-exclusion-200",NA,-0.06,-0.06,0,NA
42,3,"historical-fixed",-0.06,-0.06,-0.06,0,6.93889390390723e-18
42,3,"historical-dl",-0.06,-0.06,-0.06,0,6.93889390390723e-18
42,3,"historical-q-gate",-0.06,-0.06,-0.06,0,6.93889390390723e-18
42,3,"commonq-fixed",-0.06,-0.06,-0.06,0,0
42,3,"pm-hk",-0.06,-0.06,-0.06,0,0
42,3,"equalq",-0.06,-0.06,-0.06,0,0
42,3,"aggregate-gate",-0.06,-0.06,-0.06,0,0
42,3,"validation-50",-0.06,-0.06,-0.06,0,0
42,3,"validation-100",-0.06,-0.06,-0.06,0,0
42,3,"validation-200",-0.06,-0.06,-0.06,0,0
42,3,"site-exclusion-200",NA,-0.06,-0.06,0,NA
43,1,"historical-fixed",-0.0735244943156239,-0.0735630784463202,-0.0735630784463202,0,3.85841306962259e-05
43,1,"historical-dl",-0.0735244943156239,-0.0735630784463202,-0.0735630784463202,0,3.85841306962259e-05
43,1,"historical-q-gate",-0.0735244943156239,-0.0735630784463202,-0.0735630784463202,0,3.85841306962259e-05
43,1,"commonq-fixed",-0.0735630784463202,-0.0735630784463202,-0.0735630784463202,0,1.38777878078145e-17
43,1,"pm-hk",-0.0735630784463202,-0.0735630784463202,-0.0735630784463202,0,1.38777878078145e-17
43,1,"equalq",-0.0735630784463202,-0.0735630784463202,-0.0735630784463202,0,0
43,1,"aggregate-gate",-0.0735630784463202,-0.0735630784463202,-0.0735630784463202,0,0
43,1,"validation-50",-0.0735630784463202,-0.0735630784463202,-0.0735630784463202,0,0
43,1,"validation-100",-0.0735630784463202,-0.0735630784463202,-0.0735630784463202,0,0
43,1,"validation-200",-0.0735630784463202,-0.0735630784463202,-0.0735630784463202,0,0
43,1,"site-exclusion-200",NA,-0.0735630784463202,-0.0735630784463202,0,NA
43,2,"historical-fixed",-0.0735244943156239,-0.0735630784463202,-0.0735630784463202,0,3.85841306962259e-05
43,2,"historical-dl",-0.0735244943156239,-0.0735630784463202,-0.0735630784463202,0,3.85841306962259e-05
43,2,"historical-q-gate",-0.0735244943156239,-0.0735630784463202,-0.0735630784463202,0,3.85841306962259e-05
43,2,"commonq-fixed",-0.0735630784463202,-0.0735630784463202,-0.0735630784463202,0,1.38777878078145e-17
43,2,"pm-hk",-0.0735630784463202,-0.0735630784463202,-0.0735630784463202,0,1.38777878078145e-17
43,2,"equalq",-0.0735630784463202,-0.0735630784463202,-0.0735630784463202,0,0
43,2,"aggregate-gate",-0.0735630784463202,-0.0735630784463202,-0.0735630784463202,0,0
43,2,"validation-50",-0.0735630784463202,-0.0735630784463202,-0.0735630784463202,0,0
43,2,"validation-100",-0.0735630784463202,-0.0735630784463202,-0.0735630784463202,0,0
43,2,"validation-200",-0.0735630784463202,-0.0735630784463202,-0.0735630784463202,0,0
43,2,"site-exclusion-200",NA,-0.0735630784463202,-0.0735630784463202,0,NA
43,3,"historical-fixed",-0.0735244943156239,-0.0735630784463202,-0.0735630784463202,0,3.85841306962259e-05
43,3,"historical-dl",-0.0735244943156239,-0.0735630784463202,-0.0735630784463202,0,3.85841306962259e-05
43,3,"historical-q-gate",-0.0735244943156239,-0.0735630784463202,-0.0735630784463202,0,3.85841306962259e-05
43,3,"commonq-fixed",-0.0735630784463202,-0.0735630784463202,-0.0735630784463202,0,1.38777878078145e-17
43,3,"pm-hk",-0.0735630784463202,-0.0735630784463202,-0.0735630784463202,0,1.38777878078145e-17
43,3,"equalq",-0.0735630784463202,-0.0735630784463202,-0.0735630784463202,0,0
43,3,"aggregate-gate",-0.0735630784463202,-0.0735630784463202,-0.0735630784463202,0,0
43,3,"validation-50",-0.0735630784463202,-0.0735630784463202,-0.0735630784463202,0,0
43,3,"validation-100",-0.0735630784463202,-0.0735630784463202,-0.0735630784463202,0,0
43,3,"validation-200",-0.0735630784463202,-0.0735630784463202,-0.0735630784463202,0,0
43,3,"site-exclusion-200",NA,-0.0735630784463202,-0.0735630784463202,0,NA
44,1,"historical-fixed",-0.0724995355738087,-0.0735630784463202,-0.0727268285381933,0.000836249908126876,0.00106354287251142
44,1,"historical-dl",-0.0724995355738087,-0.0735630784463202,-0.0727268285381933,0.000836249908126876,0.00106354287251142
44,1,"historical-q-gate",-0.0724995355738087,-0.0735630784463202,-0.0727268285381933,0.000836249908126876,0.00106354287251142
44,1,"commonq-fixed",-0.0730717312964028,-0.0735630784463202,-0.0727268285381933,0.000836249908126876,0.000491347149917387
44,1,"pm-hk",-0.0730717312964028,-0.0735630784463202,-0.0727268285381933,0.000836249908126876,0.000491347149917387
44,1,"equalq",-0.0727268285381933,-0.0735630784463202,-0.0727268285381933,0.000836249908126876,0.000836249908126876
44,1,"aggregate-gate",-0.0727268285381933,-0.0735630784463202,-0.0727268285381933,0.000836249908126876,0.000836249908126876
44,1,"validation-50",-0.0727268285381933,-0.0735630784463202,-0.0727268285381933,0.000836249908126876,0.000836249908126876
44,1,"validation-100",-0.0727268285381933,-0.0735630784463202,-0.0727268285381933,0.000836249908126876,0.000836249908126876
44,1,"validation-200",-0.0727268285381933,-0.0735630784463202,-0.0727268285381933,0.000836249908126876,0.000836249908126876
44,1,"site-exclusion-200",NA,-0.0735630784463202,-0.0727268285381933,0.000836249908126876,NA
44,2,"historical-fixed",-0.0724524156228038,-0.0735630784463202,-0.0727268285381933,0.00083624990812689,0.00111066282351636
44,2,"historical-dl",-0.0724524156228038,-0.0735630784463202,-0.0727268285381933,0.00083624990812689,0.00111066282351636
44,2,"historical-q-gate",-0.0724524156228038,-0.0735630784463202,-0.0727268285381933,0.00083624990812689,0.00111066282351636
44,2,"commonq-fixed",-0.0730194960125276,-0.0735630784463202,-0.0727268285381933,0.00083624990812689,0.000543582433792544
44,2,"pm-hk",-0.0730194960125276,-0.0735630784463202,-0.0727268285381933,0.00083624990812689,0.000543582433792544
44,2,"equalq",-0.0727268285381933,-0.0735630784463202,-0.0727268285381933,0.00083624990812689,0.00083624990812689
44,2,"aggregate-gate",-0.0727268285381933,-0.0735630784463202,-0.0727268285381933,0.00083624990812689,0.00083624990812689
44,2,"validation-50",-0.0727268285381933,-0.0735630784463202,-0.0727268285381933,0.00083624990812689,0.00083624990812689
44,2,"validation-100",-0.0727268285381933,-0.0735630784463202,-0.0727268285381933,0.00083624990812689,0.00083624990812689
44,2,"validation-200",-0.0727268285381933,-0.0735630784463202,-0.0727268285381933,0.00083624990812689,0.00083624990812689
44,2,"site-exclusion-200",NA,-0.0735630784463202,-0.0727268285381933,0.00083624990812689,NA
44,3,"historical-fixed",-0.0724276478936747,-0.0735630784463202,-0.0727268285381933,0.000836249908126876,0.00113543055264551
44,3,"historical-dl",-0.0724276478936747,-0.0735630784463202,-0.0727268285381933,0.000836249908126876,0.00113543055264551
44,3,"historical-q-gate",-0.0724276478936747,-0.0735630784463202,-0.0727268285381933,0.000836249908126876,0.00113543055264551
44,3,"commonq-fixed",-0.0729907836251119,-0.0735630784463202,-0.0727268285381933,0.000836249908126876,0.000572294821208227
44,3,"pm-hk",-0.0729907836251119,-0.0735630784463202,-0.0727268285381933,0.000836249908126876,0.000572294821208227
44,3,"equalq",-0.0727268285381933,-0.0735630784463202,-0.0727268285381933,0.000836249908126876,0.000836249908126876
44,3,"aggregate-gate",-0.0727268285381933,-0.0735630784463202,-0.0727268285381933,0.000836249908126876,0.000836249908126876
44,3,"validation-50",-0.0727268285381933,-0.0735630784463202,-0.0727268285381933,0.000836249908126876,0.000836249908126876
44,3,"validation-100",-0.0727268285381933,-0.0735630784463202,-0.0727268285381933,0.000836249908126876,0.000836249908126876
44,3,"validation-200",-0.0727268285381933,-0.0735630784463202,-0.0727268285381933,0.000836249908126876,0.000836249908126876
44,3,"site-exclusion-200",NA,-0.0735630784463202,-0.0727268285381933,0.000836249908126876,NA
45,1,"historical-fixed",-0.074608173308376,-0.0735630784463202,-0.0746917428052325,-0.00112866435891233,-0.00104509486205583
45,1,"historical-dl",-0.074608173308376,-0.0735630784463202,-0.0746917428052325,-0.00112866435891233,-0.00104509486205583
45,1,"historical-q-gate",-0.074608173308376,-0.0735630784463202,-0.0746917428052325,-0.00112866435891233,-0.00104509486205583
45,1,"commonq-fixed",-0.0746078302591654,-0.0735630784463202,-0.0746917428052325,-0.00112866435891233,-0.0010447518128452
45,1,"pm-hk",-0.0746078302591654,-0.0735630784463202,-0.0746917428052325,-0.00112866435891233,-0.0010447518128452
45,1,"equalq",-0.0746917428052325,-0.0735630784463202,-0.0746917428052325,-0.00112866435891233,-0.00112866435891233
45,1,"aggregate-gate",-0.0746917428052325,-0.0735630784463202,-0.0746917428052325,-0.00112866435891233,-0.00112866435891233
45,1,"validation-50",-0.0746917428052325,-0.0735630784463202,-0.0746917428052325,-0.00112866435891233,-0.00112866435891233
45,1,"validation-100",-0.0746917428052325,-0.0735630784463202,-0.0746917428052325,-0.00112866435891233,-0.00112866435891233
45,1,"validation-200",-0.0746917428052325,-0.0735630784463202,-0.0746917428052325,-0.00112866435891233,-0.00112866435891233
45,1,"site-exclusion-200",NA,-0.0735630784463202,-0.0746917428052325,-0.00112866435891233,NA
45,2,"historical-fixed",-0.0746450697411135,-0.0735630784463202,-0.0746917428052325,-0.00112866435891233,-0.00108199129479329
45,2,"historical-dl",-0.0746450697411135,-0.0735630784463202,-0.0746917428052325,-0.00112866435891233,-0.00108199129479329
45,2,"historical-q-gate",-0.0746450697411135,-0.0735630784463202,-0.0746917428052325,-0.00112866435891233,-0.00108199129479329
45,2,"commonq-fixed",-0.0747035540833178,-0.0735630784463202,-0.0746917428052325,-0.00112866435891233,-0.00114047563699768
45,2,"pm-hk",-0.0747035540833178,-0.0735630784463202,-0.0746917428052325,-0.00112866435891233,-0.00114047563699768
45,2,"equalq",-0.0746917428052325,-0.0735630784463202,-0.0746917428052325,-0.00112866435891233,-0.00112866435891233
45,2,"aggregate-gate",-0.0746917428052325,-0.0735630784463202,-0.0746917428052325,-0.00112866435891233,-0.00112866435891233
45,2,"validation-50",-0.0746917428052325,-0.0735630784463202,-0.0746917428052325,-0.00112866435891233,-0.00112866435891233
45,2,"validation-100",-0.0746917428052325,-0.0735630784463202,-0.0746917428052325,-0.00112866435891233,-0.00112866435891233
45,2,"validation-200",-0.0746917428052325,-0.0735630784463202,-0.0746917428052325,-0.00112866435891233,-0.00112866435891233
45,2,"site-exclusion-200",NA,-0.0735630784463202,-0.0746917428052325,-0.00112866435891233,NA
45,3,"historical-fixed",-0.0746640737110564,-0.0735630784463202,-0.0746917428052325,-0.00112866435891233,-0.00110099526473618
45,3,"historical-dl",-0.0746640737110564,-0.0735630784463202,-0.0746917428052325,-0.00112866435891233,-0.00110099526473618
45,3,"historical-q-gate",-0.0746640737110564,-0.0735630784463202,-0.0746917428052325,-0.00112866435891233,-0.00110099526473618
45,3,"commonq-fixed",-0.0747550143509319,-0.0735630784463202,-0.0746917428052325,-0.00112866435891233,-0.00119193590461172
45,3,"pm-hk",-0.0747550143509319,-0.0735630784463202,-0.0746917428052325,-0.00112866435891233,-0.00119193590461172
45,3,"equalq",-0.0746917428052325,-0.0735630784463202,-0.0746917428052325,-0.00112866435891233,-0.00112866435891233
45,3,"aggregate-gate",-0.0746917428052325,-0.0735630784463202,-0.0746917428052325,-0.00112866435891233,-0.00112866435891233
45,3,"validation-50",-0.0746917428052325,-0.0735630784463202,-0.0746917428052325,-0.00112866435891233,-0.00112866435891233
45,3,"validation-100",-0.0746917428052325,-0.0735630784463202,-0.0746917428052325,-0.00112866435891233,-0.00112866435891233
45,3,"validation-200",-0.0746917428052325,-0.0735630784463202,-0.0746917428052325,-0.00112866435891233,-0.00112866435891233
45,3,"site-exclusion-200",NA,-0.0735630784463202,-0.0746917428052325,-0.00112866435891233,NA
46,1,"historical-fixed",-0.0683179443613063,-0.0735630784463202,-0.0685630784463202,0.00499999999999999,0.00524513408501391
46,1,"historical-dl",-0.0683179443613063,-0.0735630784463202,-0.0685630784463202,0.00499999999999999,0.00524513408501391
46,1,"historical-q-gate",-0.0683179443613063,-0.0735630784463202,-0.0685630784463202,0.00499999999999999,0.00524513408501391
46,1,"commonq-fixed",-0.0685694085337395,-0.0735630784463202,-0.0685630784463202,0.00499999999999999,0.00499366991258071
46,1,"pm-hk",-0.0685694085337395,-0.0735630784463202,-0.0685630784463202,0.00499999999999999,0.00499366991258071
46,1,"equalq",-0.0685630784463202,-0.0735630784463202,-0.0685630784463202,0.00499999999999999,0.00499999999999999
46,1,"aggregate-gate",-0.0685630784463202,-0.0735630784463202,-0.0685630784463202,0.00499999999999999,0.00499999999999999
