"formal_scenario","pair_id","site","theta_local","v_local","theta_q","v_q","intended_theta_q"
32,2,3,-0.0915018918648423,0.000272244720347017,-0.0921261568926403,0.000279790765667041,-0.0921261568926403
32,2,4,-0.0827022921724986,0.000295694975690265,-0.0821261568926403,0.000291198523576753,-0.0821261568926403
32,2,5,-0.0649783802357065,0.000477254040964005,-0.067108657443879,0.00053912055417543,-0.0721261568926403
32,2,6,-0.0652773083454988,0.00035752591785105,-0.0621261568926404,0.000352508213939426,-0.0621261568926404
32,3,1,-0.109331482615276,0.000231813452354373,-0.11212615689264,0.000287594998117104,-0.11212615689264
32,3,2,-0.100375717073339,0.000251517877657918,-0.10212615689264,0.000278767288020645,-0.10212615689264
32,3,3,-0.0836154515269708,0.000380104206759624,-0.087108657443879,0.000526518904085184,-0.0921261568926403
32,3,4,-0.0742700881797573,0.000424017530043164,-0.077108657443879,0.000522315460456065,-0.0821261568926403
32,3,5,-0.0739655959605705,0.00032354342901598,-0.0721261568926403,0.000314502335878538,-0.0721261568926403
32,3,6,-0.0652773083454988,0.00035752591785105,-0.0621261568926404,0.000352508213939426,-0.0621261568926404
33,1,1,-0.114015487795623,0.000232847978517159,-0.118898143046114,0.000290499549668098,-0.11212615689264
33,1,2,-0.100375717073339,0.000251517877657918,-0.10212615689264,0.000278767288020645,-0.10212615689264
33,1,3,-0.0915018918648423,0.000272244720347017,-0.0921261568926403,0.000279790765667041,-0.0921261568926403
33,1,4,-0.0827022921724986,0.000295694975690265,-0.0821261568926403,0.000291198523576753,-0.0821261568926403
33,1,5,-0.0739655959605705,0.00032354342901598,-0.0721261568926403,0.000314502335878538,-0.0721261568926403
33,1,6,-0.0745524047812897,0.000361927783059959,-0.0688981430461144,0.000354748952743082,-0.0621261568926404
33,2,1,-0.109331482615276,0.000231813452354373,-0.11212615689264,0.000287594998117104,-0.11212615689264
33,2,2,-0.105784715231119,0.000253005909032414,-0.108898143046114,0.000281349106052754,-0.10212615689264
33,2,3,-0.0915018918648423,0.000272244720347017,-0.0921261568926403,0.000279790765667041,-0.0921261568926403
33,2,4,-0.0827022921724986,0.000295694975690265,-0.0821261568926403,0.000291198523576753,-0.0821261568926403
33,2,5,-0.0821424440700125,0.000326992589724358,-0.0788981430461144,0.000316702179311314,-0.0721261568926403
33,2,6,-0.0652773083454988,0.00035752591785105,-0.0621261568926404,0.000352508213939426,-0.0621261568926404
33,3,1,-0.109331482615276,0.000231813452354373,-0.11212615689264,0.000287594998117104,-0.11212615689264
33,3,2,-0.100375717073339,0.000251517877657918,-0.10212615689264,0.000278767288020645,-0.10212615689264
33,3,3,-0.0977365540735272,0.000274268365351304,-0.0988981430461144,0.000282156485743998,-0.0921261568926403
33,3,4,-0.0898617607461671,0.000298362461428185,-0.0888981430461144,0.000293439652355589,-0.0821261568926403
33,3,5,-0.0739655959605705,0.00032354342901598,-0.0721261568926403,0.000314502335878538,-0.0721261568926403
33,3,6,-0.0652773083454988,0.00035752591785105,-0.0621261568926404,0.000352508213939426,-0.0621261568926404
34,1,1,-0.0793314826152763,0.000230635479667062,-0.0821261568926403,0.000277392431173926,-0.11212615689264
34,1,2,-0.100375717073339,0.000251517877657918,-0.10212615689264,0.000278767288020645,-0.10212615689264
34,1,3,-0.0915018918648423,0.000272244720347017,-0.0921261568926403,0.000279790765667041,-0.0921261568926403
34,1,4,-0.0827022921724986,0.000295694975690265,-0.0821261568926403,0.000291198523576753,-0.0821261568926403
34,1,5,-0.0739655959605705,0.00032354342901598,-0.0721261568926403,0.000314502335878538,-0.0721261568926403
34,1,6,-0.0352773083454988,0.000331720959516429,-0.0321261568926404,0.000328175786487794,-0.0621261568926404
34,2,1,-0.109331482615276,0.000231813452354373,-0.11212615689264,0.000287594998117104,-0.11212615689264
34,2,2,-0.0703757170733385,0.000243215588735724,-0.0721261568926403,0.000265902433738164,-0.10212615689264
34,2,3,-0.0915018918648423,0.000272244720347017,-0.0921261568926403,0.000279790765667041,-0.0921261568926403
34,2,4,-0.0827022921724986,0.000295694975690265,-0.0821261568926403,0.000291198523576753,-0.0821261568926403
34,2,5,-0.0439655959605705,0.000301063493245645,-0.0421261568926403,0.000293836861951169,-0.0721261568926403
34,2,6,-0.0652773083454988,0.00035752591785105,-0.0621261568926404,0.000352508213939426,-0.0621261568926404
34,3,1,-0.109331482615276,0.000231813452354373,-0.11212615689264,0.000287594998117104,-0.11212615689264
34,3,2,-0.100375717073339,0.000251517877657918,-0.10212615689264,0.000278767288020645,-0.10212615689264
34,3,3,-0.0615018918648423,0.000258258547570011,-0.0621261568926404,0.000264541651921088,-0.0921261568926403
34,3,4,-0.0527022921724986,0.000277080956191367,-0.0521261568926403,0.000273455422409122,-0.0821261568926403
34,3,5,-0.0739655959605705,0.00032354342901598,-0.0721261568926403,0.000314502335878538,-0.0721261568926403
34,3,6,-0.0652773083454988,0.00035752591785105,-0.0621261568926404,0.000352508213939426,-0.0621261568926404
35,1,1,-0.0493314826152762,0.000399768539603548,-0.0521261568926403,0.000451072828388379,-0.11212615689264
35,1,2,-0.100375717073339,0.000251517877657918,-0.10212615689264,0.000278767288020645,-0.10212615689264
35,1,3,-0.0915018918648423,0.000272244720347017,-0.0921261568926403,0.000279790765667041,-0.0921261568926403
35,1,4,-0.0827022921724986,0.000295694975690265,-0.0821261568926403,0.000291198523576753,-0.0821261568926403
35,1,5,-0.0739655959605705,0.00032354342901598,-0.0721261568926403,0.000314502335878538,-0.0721261568926403
35,1,6,-0.00527730834549878,0.000452381276566794,-0.00212615689264035,0.000467824202220599,-0.0621261568926404
35,2,1,-0.109331482615276,0.000231813452354373,-0.11212615689264,0.000287594998117104,-0.11212615689264
35,2,2,-0.0403757170733385,0.000397604506750881,-0.0421261568926403,0.000419488112263565,-0.10212615689264
35,2,3,-0.0915018918648423,0.000272244720347017,-0.0921261568926403,0.000279790765667041,-0.0921261568926403
35,2,4,-0.0827022921724986,0.000295694975690265,-0.0821261568926403,0.000291198523576753,-0.0821261568926403
35,2,5,-0.0139655959605705,0.000426989420418362,-0.0121261568926403,0.000428612425371751,-0.0721261568926403
35,2,6,-0.0652773083454988,0.00035752591785105,-0.0621261568926404,0.000352508213939426,-0.0621261568926404
35,3,1,-0.109331482615276,0.000231813452354373,-0.11212615689264,0.000287594998117104,-0.11212615689264
35,3,2,-0.100375717073339,0.000251517877657918,-0.10212615689264,0.000278767288020645,-0.10212615689264
35,3,3,-0.0315018918648423,0.000400762463138065,-0.0321261568926403,0.00040583481328394,-0.0921261568926403
35,3,4,-0.0227022921724986,0.000410199995255404,-0.0221261568926403,0.000408732366806137,-0.0821261568926403
35,3,5,-0.0739655959605705,0.00032354342901598,-0.0721261568926403,0.000314502335878538,-0.0721261568926403
35,3,6,-0.0652773083454988,0.00035752591785105,-0.0621261568926404,0.000352508213939426,-0.0621261568926404
36,1,1,-0.109331482615276,0.000231813452354373,-0.11212615689264,0.000287594998117104,-0.11212615689264
36,1,2,-0.100375717073339,0.000251517877657918,-0.10212615689264,0.000278767288020645,-0.10212615689264
36,1,3,-0.0915018918648423,0.000272244720347017,-0.0921261568926403,0.000279790765667041,-0.0921261568926403
36,1,4,-0.0827022921724986,0.000295694975690265,-0.0821261568926403,0.000291198523576753,-0.0821261568926403
36,1,5,-0.0739655959605705,0.00032354342901598,-0.0721261568926403,0.000314502335878538,-0.0721261568926403
36,1,6,-0.0652773083454988,0.00035752591785105,-0.0621261568926404,0.000352508213939426,-0.0621261568926404
36,2,1,-0.109331482615276,0.000231813452354373,-0.11212615689264,0.000287594998117104,-0.11212615689264
36,2,2,-0.100375717073339,0.000251517877657918,-0.10212615689264,0.000278767288020645,-0.10212615689264
36,2,3,-0.0915018918648423,0.000272244720347017,-0.0921261568926403,0.000279790765667041,-0.0921261568926403
36,2,4,-0.0827022921724986,0.000295694975690265,-0.0821261568926403,0.000291198523576753,-0.0821261568926403
36,2,5,-0.0739655959605705,0.00032354342901598,-0.0721261568926403,0.000314502335878538,-0.0721261568926403
36,2,6,-0.0652773083454988,0.00035752591785105,-0.0621261568926404,0.000352508213939426,-0.0621261568926404
36,3,1,-0.109331482615276,0.000231813452354373,-0.11212615689264,0.000287594998117104,-0.11212615689264
36,3,2,-0.100375717073339,0.000251517877657918,-0.10212615689264,0.000278767288020645,-0.10212615689264
36,3,3,-0.0915018918648423,0.000272244720347017,-0.0921261568926403,0.000279790765667041,-0.0921261568926403
36,3,4,-0.0827022921724986,0.000295694975690265,-0.0821261568926403,0.000291198523576753,-0.0821261568926403
36,3,5,-0.0739655959605705,0.00032354342901598,-0.0721261568926403,0.000314502335878538,-0.0721261568926403
36,3,6,-0.0652773083454988,0.00035752591785105,-0.0621261568926404,0.000352508213939426,-0.0621261568926404
37,1,1,-0.06,0.000277324606923071,-0.06,0.000332840092368193,-0.06
37,1,2,-0.06,0.000276689631945643,-0.06,0.000303630075494473,-0.06
37,1,3,-0.06,0.000281638863022205,-0.06,0.000289272796408974,-0.06
37,1,4,-0.06,0.000292710493138556,-0.06,0.00028803865935131,-0.06
37,1,5,-0.06,0.000310674264517776,-0.06,0.000299810978083069,-0.06
37,1,6,-0.06,0.000336564999013679,-0.06,0.000326073121504312,-0.06
37,2,1,-0.06,0.000277324606923071,-0.06,0.000332840092368193,-0.06
37,2,2,-0.06,0.000276689631945643,-0.06,0.000303630075494473,-0.06
37,2,3,-0.06,0.000281638863022205,-0.06,0.000289272796408974,-0.06
37,2,4,-0.06,0.000292710493138556,-0.06,0.00028803865935131,-0.06
37,2,5,-0.06,0.000310674264517776,-0.06,0.000299810978083069,-0.06
37,2,6,-0.06,0.000336564999013679,-0.06,0.000326073121504312,-0.06
37,3,1,-0.06,0.000277324606923071,-0.06,0.000332840092368193,-0.06
37,3,2,-0.06,0.000276689631945643,-0.06,0.000303630075494473,-0.06
37,3,3,-0.06,0.000281638863022205,-0.06,0.000289272796408974,-0.06
37,3,4,-0.06,0.000292710493138556,-0.06,0.00028803865935131,-0.06
37,3,5,-0.06,0.000310674264517776,-0.06,0.000299810978083069,-0.06
37,3,6,-0.06,0.000336564999013679,-0.06,0.000326073121504312,-0.06
38,1,1,-0.06,0.000373355874144531,-0.06,0.000684814398072189,-0.06
38,1,2,-0.06,0.000276689631945643,-0.06,0.000303630075494473,-0.06
38,1,3,-0.06,0.000281638863022205,-0.06,0.000289272796408974,-0.06
38,1,4,-0.06,0.000292710493138556,-0.06,0.00028803865935131,-0.06
38,1,5,-0.06,0.000310674264517776,-0.06,0.000299810978083069,-0.06
38,1,6,-0.06,0.000508075991664223,-0.06,0.000546200866708232,-0.06
38,2,1,-0.06,0.000277324606923071,-0.06,0.000332840092368193,-0.06
38,2,2,-0.06,0.00037949267410602,-0.06,0.000599128235539918,-0.06
38,2,3,-0.06,0.000281638863022205,-0.06,0.000289272796408974,-0.06
38,2,4,-0.06,0.000292710493138556,-0.06,0.00028803865935131,-0.06
38,2,5,-0.06,0.000456237679920098,-0.06,0.000522310743231106,-0.06
38,2,6,-0.06,0.000336564999013679,-0.06,0.000326073121504312,-0.06
38,3,1,-0.06,0.000277324606923071,-0.06,0.000332840092368193,-0.06
38,3,2,-0.06,0.000276689631945643,-0.06,0.000303630075494473,-0.06
38,3,3,-0.06,0.000394307898081154,-0.06,0.000547278858573071,-0.06
38,3,4,-0.06,0.00041922273779053,-0.06,0.000522677110324942,-0.06
38,3,5,-0.06,0.000310674264517776,-0.06,0.000299810978083069,-0.06
38,3,6,-0.06,0.000336564999013679,-0.06,0.000326073121504312,-0.06
39,1,1,-0.06,0.00027732460692307,-0.06,0.000332840092368194,-0.06
39,1,2,-0.06,0.000276689631945643,-0.06,0.000303630075494473,-0.06
39,1,3,-0.06,0.000281638863022205,-0.06,0.000289272796408974,-0.06
39,1,4,-0.06,0.000292710493138556,-0.06,0.00028803865935131,-0.06
39,1,5,-0.06,0.000310674264517776,-0.06,0.000299810978083069,-0.06
39,1,6,-0.06,0.000336564999013679,-0.06,0.000326073121504312,-0.06
39,2,1,-0.06,0.000277324606923071,-0.06,0.000332840092368193,-0.06
39,2,2,-0.06,0.000276689631945643,-0.06,0.000303630075494473,-0.06
39,2,3,-0.06,0.000281638863022205,-0.06,0.000289272796408974,-0.06
39,2,4,-0.06,0.000292710493138556,-0.06,0.00028803865935131,-0.06
39,2,5,-0.06,0.000310674264517775,-0.06,0.000299810978083069,-0.06
39,2,6,-0.06,0.000336564999013679,-0.06,0.000326073121504312,-0.06
39,3,1,-0.06,0.000277324606923071,-0.06,0.000332840092368193,-0.06
39,3,2,-0.06,0.000276689631945643,-0.06,0.000303630075494473,-0.06
39,3,3,-0.06,0.000281638863022205,-0.06,0.000289272796408974,-0.06
39,3,4,-0.06,0.000292710493138556,-0.06,0.00028803865935131,-0.06
39,3,5,-0.06,0.000310674264517776,-0.06,0.000299810978083069,-0.06
39,3,6,-0.06,0.000336564999013679,-0.06,0.000326073121504312,-0.06
40,1,1,-0.06,0.000228935685574311,-0.06,0.000277103650559778,-0.06
40,1,2,-0.06,0.000276689631945643,-0.06,0.000303630075494473,-0.06
40,1,3,-0.06,0.000281638863022205,-0.06,0.000289272796408974,-0.06
40,1,4,-0.06,0.000292710493138556,-0.06,0.00028803865935131,-0.06
40,1,5,-0.06,0.000310674264517776,-0.06,0.000299810978083069,-0.06
40,1,6,-0.06,0.000297272275586696,-0.06,0.000285271548753982,-0.06
40,2,1,-0.06,0.000277324606923071,-0.06,0.000332840092368193,-0.06
40,2,2,-0.06,0.000231278591547784,-0.06,0.000255202272436601,-0.06
40,2,3,-0.06,0.000281638863022205,-0.06,0.000289272796408974,-0.06
40,2,4,-0.06,0.000292710493138556,-0.06,0.00028803865935131,-0.06
40,2,5,-0.06,0.00027058236015303,-0.06,0.000259638519215715,-0.06
40,2,6,-0.06,0.000336564999013679,-0.06,0.000326073121504312,-0.06
40,3,1,-0.06,0.000277324606923071,-0.06,0.000332840092368193,-0.06
40,3,2,-0.06,0.000276689631945643,-0.06,0.000303630075494473,-0.06
40,3,3,-0.06,0.000238554598598618,-0.06,0.000245525133638401,-0.06
40,3,4,-0.06,0.000251376308122237,-0.06,0.000246931415002837,-0.06
40,3,5,-0.06,0.000310674264517776,-0.06,0.000299810978083069,-0.06
40,3,6,-0.06,0.000336564999013679,-0.06,0.000326073121504312,-0.06
41,1,1,-0.06,0.000362376896815091,-0.06,0.000418488745416169,-0.06
41,1,2,-0.06,0.000276689631945643,-0.06,0.000303630075494473,-0.06
41,1,3,-0.06,0.000281638863022205,-0.06,0.000289272796408974,-0.06
41,1,4,-0.06,0.000292710493138556,-0.06,0.00028803865935131,-0.06
41,1,5,-0.06,0.000310674264517776,-0.06,0.000299810978083069,-0.06
41,1,6,-0.06,0.000401180522428612,-0.06,0.00040078720965521,-0.06
41,2,1,-0.06,0.000277324606923071,-0.06,0.000332840092368193,-0.06
41,2,2,-0.06,0.00035453302126434,-0.06,0.000380307272867584,-0.06
41,2,3,-0.06,0.000281638863022205,-0.06,0.000289272796408974,-0.06
41,2,4,-0.06,0.000292710493138556,-0.06,0.00028803865935131,-0.06
41,2,5,-0.06,0.000376565099060444,-0.06,0.000370448089811556,-0.06
41,2,6,-0.06,0.000336564999013679,-0.06,0.000326073121504312,-0.06
41,3,1,-0.06,0.000277324606923071,-0.06,0.000332840092368193,-0.06
41,3,2,-0.06,0.000276689631945643,-0.06,0.000303630075494473,-0.06
41,3,3,-0.06,0.000354011137440865,-0.06,0.000360818745604013,-0.06
41,3,4,-0.06,0.000361149502293048,-0.06,0.000357653211877908,-0.06
41,3,5,-0.06,0.000310674264517776,-0.06,0.000299810978083069,-0.06
41,3,6,-0.06,0.000336564999013679,-0.06,0.000326073121504312,-0.06
42,1,1,-0.06,0.000277324606923071,-0.06,0.000332840092368193,-0.06
42,1,2,-0.06,0.000276689631945643,-0.06,0.000303630075494473,-0.06
42,1,3,-0.06,0.000281638863022205,-0.06,0.000289272796408974,-0.06
42,1,4,-0.06,0.000292710493138556,-0.06,0.00028803865935131,-0.06
42,1,5,-0.06,0.000310674264517776,-0.06,0.000299810978083069,-0.06
42,1,6,-0.06,0.000336564999013679,-0.06,0.000326073121504312,-0.06
42,2,1,-0.06,0.000277324606923071,-0.06,0.000332840092368193,-0.06
42,2,2,-0.06,0.000276689631945643,-0.06,0.000303630075494473,-0.06
42,2,3,-0.06,0.000281638863022205,-0.06,0.000289272796408974,-0.06
42,2,4,-0.06,0.000292710493138556,-0.06,0.00028803865935131,-0.06
42,2,5,-0.06,0.000310674264517776,-0.06,0.000299810978083069,-0.06
42,2,6,-0.06,0.000336564999013679,-0.06,0.000326073121504312,-0.06
42,3,1,-0.06,0.000277324606923071,-0.06,0.000332840092368193,-0.06
42,3,2,-0.06,0.000276689631945643,-0.06,0.000303630075494473,-0.06
42,3,3,-0.06,0.000281638863022205,-0.06,0.000289272796408974,-0.06
42,3,4,-0.06,0.000292710493138556,-0.06,0.00028803865935131,-0.06
42,3,5,-0.06,0.000310674264517776,-0.06,0.000299810978083069,-0.06
42,3,6,-0.06,0.000336564999013679,-0.06,0.000326073121504312,-0.06
43,1,1,-0.0721657413076382,0.000273473120819725,-0.0735630784463202,0.000328155122439131,-0.0735630784463202
43,1,2,-0.0726878585366693,0.000273719915594102,-0.0735630784463202,0.000300342066404095,-0.0735630784463202
43,1,3,-0.0732509459324211,0.000279486503081847,-0.0735630784463202,0.000287044849154349,-0.0735630784463202
43,1,4,-0.0738511460862493,0.000291345895067874,-0.0735630784463202,0.000286683714587165,-0.0735630784463202
43,1,5,-0.0744827979802852,0.000310101545002903,-0.0735630784463202,0.000299256928985103,-0.0735630784463202
43,1,6,-0.0751386541727494,0.000336821665855452,-0.0735630784463202,0.000326350852900657,-0.0735630784463202
43,2,1,-0.0721657413076382,0.000273473120819725,-0.0735630784463202,0.000328155122439131,-0.0735630784463202
43,2,2,-0.0726878585366693,0.000273719915594102,-0.0735630784463202,0.000300342066404095,-0.0735630784463202
43,2,3,-0.0732509459324211,0.000279486503081847,-0.0735630784463202,0.000287044849154349,-0.0735630784463202
43,2,4,-0.0738511460862493,0.000291345895067874,-0.0735630784463202,0.000286683714587165,-0.0735630784463202
43,2,5,-0.0744827979802852,0.000310101545002903,-0.0735630784463202,0.000299256928985103,-0.0735630784463202
43,2,6,-0.0751386541727494,0.000336821665855452,-0.0735630784463202,0.000326350852900657,-0.0735630784463202
43,3,1,-0.0721657413076382,0.000273473120819725,-0.0735630784463202,0.000328155122439131,-0.0735630784463202
43,3,2,-0.0726878585366693,0.000273719915594102,-0.0735630784463202,0.000300342066404095,-0.0735630784463202
43,3,3,-0.0732509459324211,0.000279486503081847,-0.0735630784463202,0.000287044849154349,-0.0735630784463202
43,3,4,-0.0738511460862493,0.000291345895067874,-0.0735630784463202,0.000286683714587165,-0.0735630784463202
43,3,5,-0.0744827979802852,0.000310101545002903,-0.0735630784463202,0.000299256928985103,-0.0735630784463202
43,3,6,-0.0751386541727494,0.000336821665855452,-0.0735630784463202,0.000326350852900657,-0.0735630784463202
44,1,1,-0.0687325774529699,0.000368783772250492,-0.0710543287219395,0.000672817046834309,-0.0735630784463202
44,1,2,-0.0726878585366693,0.000273719915594102,-0.0735630784463202,0.000300342066404095,-0.0735630784463202
44,1,3,-0.0732509459324211,0.000279486503081847,-0.0735630784463202,0.000287044849154349,-0.0735630784463202
44,1,4,-0.0738511460862493,0.000291345895067874,-0.0735630784463202,0.000286683714587165,-0.0735630784463202
44,1,5,-0.0744827979802852,0.000310101545002903,-0.0735630784463202,0.000299256928985103,-0.0735630784463202
44,1,6,-0.0703696867501453,0.000507502079847501,-0.0710543287219395,0.00054450064691101,-0.0735630784463202
44,2,1,-0.0721657413076382,0.000273473120819725,-0.0735630784463202,0.000328155122439131,-0.0735630784463202
44,2,2,-0.0690071124164039,0.000375751140703886,-0.0710543287219395,0.000590516790205255,-0.0735630784463202
44,2,3,-0.0732509459324211,0.000279486503081847,-0.0735630784463202,0.000287044849154349,-0.0735630784463202
44,2,4,-0.0738511460862493,0.000291345895067874,-0.0735630784463202,0.000286683714587165,-0.0735630784463202
44,2,5,-0.0699891901178532,0.000454810827744777,-0.0710543287219395,0.000519326941956361,-0.0735630784463202
44,2,6,-0.0751386541727494,0.000336821665855452,-0.0735630784463202,0.000326350852900657,-0.0735630784463202
44,3,1,-0.0721657413076382,0.000273473120819725,-0.0735630784463202,0.000328155122439131,-0.0735630784463202
44,3,2,-0.0726878585366693,0.000273719915594102,-0.0735630784463202,0.000300342066404095,-0.0735630784463202
44,3,3,-0.0693077257634854,0.000391340655272649,-0.0710543287219395,0.000541066238373366,-0.0735630784463202
44,3,4,-0.0696350440898786,0.000417013189739611,-0.0710543287219395,0.000518254126930911,-0.0735630784463202
44,3,5,-0.0744827979802852,0.000310101545002903,-0.0735630784463202,0.000299256928985103,-0.0735630784463202
44,3,6,-0.0751386541727494,0.000336821665855452,-0.0735630784463202,0.000326350852900657,-0.0735630784463202
45,1,1,-0.0745077438978116,0.000273924873929796,-0.0769490715230572,0.000329538427650256,-0.0735630784463202
45,1,2,-0.0726878585366693,0.000273719915594102,-0.0735630784463202,0.000300342066404095,-0.0735630784463202
45,1,3,-0.0732509459324211,0.000279486503081847,-0.0735630784463202,0.000287044849154349,-0.0735630784463202
45,1,4,-0.0738511460862493,0.000291345895067874,-0.0735630784463202,0.000286683714587165,-0.0735630784463202
45,1,5,-0.0744827979802852,0.000310101545002903,-0.0735630784463202,0.000299256928985103,-0.0735630784463202
45,1,6,-0.0797762023906449,0.000339085472848057,-0.0769490715230572,0.00032749061811704,-0.0735630784463202
45,2,1,-0.0721657413076382,0.000273473120819725,-0.0735630784463202,0.000328155122439131,-0.0735630784463202
45,2,2,-0.0753923576155594,0.00027440205353238,-0.0769490715230572,0.000301595262864885,-0.0735630784463202
45,2,3,-0.0732509459324211,0.000279486503081847,-0.0735630784463202,0.000287044849154349,-0.0735630784463202
45,2,4,-0.0738511460862493,0.000291345895067874,-0.0735630784463202,0.000286683714587165,-0.0735630784463202
45,2,5,-0.0785712220350063,0.000311834254521939,-0.0769490715230572,0.000300367153064972,-0.0735630784463202
45,2,6,-0.0751386541727494,0.000336821665855452,-0.0735630784463202,0.000326350852900657,-0.0735630784463202
45,3,1,-0.0721657413076382,0.000273473120819725,-0.0735630784463202,0.000328155122439131,-0.0735630784463202
45,3,2,-0.0726878585366693,0.000273719915594102,-0.0735630784463202,0.000300342066404095,-0.0735630784463202
45,3,3,-0.0763682770367636,0.000280448072389605,-0.0769490715230572,0.000288211452995611,-0.0735630784463202
45,3,4,-0.0774308803730836,0.000292651560917315,-0.0769490715230572,0.000287803236448473,-0.0735630784463202
45,3,5,-0.0744827979802852,0.000310101545002903,-0.0735630784463202,0.000299256928985103,-0.0735630784463202
45,3,6,-0.0751386541727494,0.000336821665855452,-0.0735630784463202,0.000326350852900657,-0.0735630784463202
46,1,1,-0.0571657413076381,0.000243016666944145,-0.0585630784463202,0.000289700132016493,-0.0735630784463202
46,1,2,-0.0726878585366693,0.000273719915594102,-0.0735630784463202,0.000300342066404095,-0.0735630784463202
46,1,3,-0.0732509459324211,0.000279486503081847,-0.0735630784463202,0.000287044849154349,-0.0735630784463202
46,1,4,-0.0738511460862493,0.000291345895067874,-0.0735630784463202,0.000286683714587165,-0.0735630784463202
46,1,5,-0.0744827979802852,0.000310101545002903,-0.0735630784463202,0.000299256928985103,-0.0735630784463202
46,1,6,-0.0601386541727494,0.000307533410881592,-0.0585630784463202,0.000297906962865973,-0.0735630784463202
46,2,1,-0.0721657413076382,0.000273473120819725,-0.0735630784463202,0.000328155122439131,-0.0735630784463202
46,2,2,-0.0576878585366693,0.000243989540416123,-0.0585630784463202,0.000266922770959541,-0.0735630784463202
46,2,3,-0.0732509459324211,0.000279486503081847,-0.0735630784463202,0.000287044849154349,-0.0735630784463202
46,2,4,-0.0738511460862493,0.000291345895067874,-0.0735630784463202,0.000286683714587165,-0.0735630784463202
46,2,5,-0.0594827979802852,0.000281048677997834,-0.0585630784463202,0.000271370364884494,-0.0735630784463202
46,2,6,-0.0751386541727494,0.000336821665855452,-0.0735630784463202,0.000326350852900657,-0.0735630784463202
46,3,1,-0.0721657413076382,0.000273473120819725,-0.0735630784463202,0.000328155122439131,-0.0735630784463202
46,3,2,-0.0726878585366693,0.000273719915594102,-0.0735630784463202,0.000300342066404095,-0.0735630784463202
46,3,3,-0.0582509459324211,0.000250226848614359,-0.0585630784463202,0.000256826789750101,-0.0735630784463202
46,3,4,-0.0588511460862493,0.000262308127334156,-0.0585630784463202,0.000258235043773476,-0.0735630784463202
46,3,5,-0.0744827979802852,0.000310101545002903,-0.0735630784463202,0.000299256928985103,-0.0735630784463202
46,3,6,-0.0751386541727494,0.000336821665855452,-0.0735630784463202,0.000326350852900657,-0.0735630784463202
47,1,1,-0.0421657413076382,0.00039602550799507,-0.0435630784463202,0.000448473358304505,-0.0735630784463202
47,1,2,-0.0726878585366693,0.000273719915594102,-0.0735630784463202,0.000300342066404095,-0.0735630784463202
47,1,3,-0.0732509459324211,0.000279486503081847,-0.0735630784463202,0.000287044849154349,-0.0735630784463202
47,1,4,-0.0738511460862493,0.000291345895067874,-0.0735630784463202,0.000286683714587165,-0.0735630784463202
47,1,5,-0.0744827979802852,0.000310101545002903,-0.0735630784463202,0.000299256928985103,-0.0735630784463202
47,1,6,-0.0451386541727494,0.000420703958991255,-0.0435630784463202,0.000426292356702286,-0.0735630784463202
47,2,1,-0.0721657413076382,0.000273473120819725,-0.0735630784463202,0.000328155122439131,-0.0735630784463202
47,2,2,-0.0426878585366693,0.000384024186161107,-0.0435630784463202,0.000407283677519267,-0.0735630784463202
47,2,3,-0.0732509459324211,0.000279486503081847,-0.0735630784463202,0.000287044849154349,-0.0735630784463202
47,2,4,-0.0738511460862493,0.000291345895067874,-0.0735630784463202,0.000286683714587165,-0.0735630784463202
47,2,5,-0.0444827979802852,0.000397779352200884,-0.0435630784463202,0.000394934559432807,-0.0735630784463202
47,2,6,-0.0751386541727494,0.000336821665855452,-0.0735630784463202,0.000326350852900657,-0.0735630784463202
47,3,1,-0.0721657413076382,0.000273473120819725,-0.0735630784463202,0.000328155122439131,-0.0735630784463202
47,3,2,-0.0726878585366693,0.000273719915594102,-0.0735630784463202,0.000300342066404095,-0.0735630784463202
47,3,3,-0.0432509459324211,0.0003801201408484,-0.0435630784463202,0.000385993926506544,-0.0735630784463202
47,3,4,-0.0438511460862493,0.000384532231054325,-0.0435630784463202,0.000382029686431592,-0.0735630784463202
47,3,5,-0.0744827979802852,0.000310101545002903,-0.0735630784463202,0.000299256928985103,-0.0735630784463202
47,3,6,-0.0751386541727494,0.000336821665855452,-0.0735630784463202,0.000326350852900657,-0.0735630784463202
48,1,1,-0.0721657413076382,0.000273473120819725,-0.0735630784463202,0.000328155122439131,-0.0735630784463202
48,1,2,-0.0726878585366693,0.000273719915594102,-0.0735630784463202,0.000300342066404095,-0.0735630784463202
48,1,3,-0.0732509459324211,0.000279486503081847,-0.0735630784463202,0.000287044849154349,-0.0735630784463202
48,1,4,-0.0738511460862493,0.000291345895067874,-0.0735630784463202,0.000286683714587165,-0.0735630784463202
48,1,5,-0.0744827979802852,0.000310101545002903,-0.0735630784463202,0.000299256928985103,-0.0735630784463202
48,1,6,-0.0751386541727494,0.000336821665855452,-0.0735630784463202,0.000326350852900657,-0.0735630784463202
48,2,1,-0.0721657413076382,0.000273473120819725,-0.0735630784463202,0.000328155122439131,-0.0735630784463202
48,2,2,-0.0726878585366693,0.000273719915594102,-0.0735630784463202,0.000300342066404095,-0.0735630784463202
48,2,3,-0.0732509459324211,0.000279486503081847,-0.0735630784463202,0.000287044849154349,-0.0735630784463202
