"scenario","separation_key","s","gamma_z_key","gamma_z","shape","I_G","I_C","I_Q","label","n","columns","rank","zero_variance","duplicate","ok"
10,"poor",1.25,"moderate",0.751416088683921,"nonlinear-treatment",1,0,0,"G1_t2",16712,6,6,FALSE,FALSE,TRUE
10,"poor",1.25,"moderate",0.751416088683921,"nonlinear-treatment",1,0,0,"G2_t0",20000,7,7,FALSE,FALSE,TRUE
10,"poor",1.25,"moderate",0.751416088683921,"nonlinear-treatment",1,0,0,"G2_t1",18404,8,8,FALSE,FALSE,TRUE
10,"poor",1.25,"moderate",0.751416088683921,"nonlinear-treatment",1,0,0,"G2_t2",16712,8,8,FALSE,FALSE,TRUE
10,"poor",1.25,"moderate",0.751416088683921,"nonlinear-treatment",1,0,0,"G3_t0",20000,6,6,FALSE,FALSE,TRUE
10,"poor",1.25,"moderate",0.751416088683921,"nonlinear-treatment",1,0,0,"G3_t1",18404,7,7,FALSE,FALSE,TRUE
10,"poor",1.25,"moderate",0.751416088683921,"nonlinear-treatment",1,0,0,"G3_t2",16712,7,7,FALSE,FALSE,TRUE
10,"poor",1.25,"moderate",0.751416088683921,"nonlinear-treatment",1,0,0,"G4_t0",20000,11,11,FALSE,FALSE,TRUE
10,"poor",1.25,"moderate",0.751416088683921,"nonlinear-treatment",1,0,0,"G4_t1",18404,12,12,FALSE,FALSE,TRUE
10,"poor",1.25,"moderate",0.751416088683921,"nonlinear-treatment",1,0,0,"G4_t2",16712,12,12,FALSE,FALSE,TRUE
10,"poor",1.25,"moderate",0.751416088683921,"nonlinear-treatment",1,0,0,"C0_t0",20000,5,5,FALSE,FALSE,TRUE
10,"poor",1.25,"moderate",0.751416088683921,"nonlinear-treatment",1,0,0,"C0_t1",18404,5,5,FALSE,FALSE,TRUE
10,"poor",1.25,"moderate",0.751416088683921,"nonlinear-treatment",1,0,0,"C0_t2",16712,5,5,FALSE,FALSE,TRUE
10,"poor",1.25,"moderate",0.751416088683921,"nonlinear-treatment",1,0,0,"C1_t0",20000,6,6,FALSE,FALSE,TRUE
10,"poor",1.25,"moderate",0.751416088683921,"nonlinear-treatment",1,0,0,"C1_t1",18404,6,6,FALSE,FALSE,TRUE
10,"poor",1.25,"moderate",0.751416088683921,"nonlinear-treatment",1,0,0,"C1_t2",16712,6,6,FALSE,FALSE,TRUE
10,"poor",1.25,"moderate",0.751416088683921,"nonlinear-treatment",1,0,0,"C2_t0",20000,10,10,FALSE,FALSE,TRUE
10,"poor",1.25,"moderate",0.751416088683921,"nonlinear-treatment",1,0,0,"C2_t1",18404,10,10,FALSE,FALSE,TRUE
10,"poor",1.25,"moderate",0.751416088683921,"nonlinear-treatment",1,0,0,"C2_t2",16712,10,10,FALSE,FALSE,TRUE
10,"poor",1.25,"moderate",0.751416088683921,"nonlinear-treatment",1,0,0,"QL0_a0_t0",8259,4,4,FALSE,FALSE,TRUE
10,"poor",1.25,"moderate",0.751416088683921,"nonlinear-treatment",1,0,0,"QL0_a0_t1",7697,6,6,FALSE,FALSE,TRUE
10,"poor",1.25,"moderate",0.751416088683921,"nonlinear-treatment",1,0,0,"QL0_a0_t2",6200,8,8,FALSE,FALSE,TRUE
10,"poor",1.25,"moderate",0.751416088683921,"nonlinear-treatment",1,0,0,"QL0_a1_t0",10145,4,4,FALSE,FALSE,TRUE
10,"poor",1.25,"moderate",0.751416088683921,"nonlinear-treatment",1,0,0,"QL0_a1_t1",9015,6,6,FALSE,FALSE,TRUE
10,"poor",1.25,"moderate",0.751416088683921,"nonlinear-treatment",1,0,0,"QL0_a1_t2",8649,8,8,FALSE,FALSE,TRUE
10,"poor",1.25,"moderate",0.751416088683921,"nonlinear-treatment",1,0,0,"QL1_a0_t0",8259,5,5,FALSE,FALSE,TRUE
10,"poor",1.25,"moderate",0.751416088683921,"nonlinear-treatment",1,0,0,"QL1_a0_t1",7697,8,8,FALSE,FALSE,TRUE
10,"poor",1.25,"moderate",0.751416088683921,"nonlinear-treatment",1,0,0,"QL1_a0_t2",6200,11,11,FALSE,FALSE,TRUE
10,"poor",1.25,"moderate",0.751416088683921,"nonlinear-treatment",1,0,0,"QL1_a1_t0",10145,5,5,FALSE,FALSE,TRUE
10,"poor",1.25,"moderate",0.751416088683921,"nonlinear-treatment",1,0,0,"QL1_a1_t1",9015,8,8,FALSE,FALSE,TRUE
10,"poor",1.25,"moderate",0.751416088683921,"nonlinear-treatment",1,0,0,"QL1_a1_t2",8649,11,11,FALSE,FALSE,TRUE
10,"poor",1.25,"moderate",0.751416088683921,"nonlinear-treatment",1,0,0,"QL2_a0_t0",8259,8,8,FALSE,FALSE,TRUE
10,"poor",1.25,"moderate",0.751416088683921,"nonlinear-treatment",1,0,0,"QL2_a0_t1",7697,17,17,FALSE,FALSE,TRUE
10,"poor",1.25,"moderate",0.751416088683921,"nonlinear-treatment",1,0,0,"QL2_a0_t2",6200,29,29,FALSE,FALSE,TRUE
10,"poor",1.25,"moderate",0.751416088683921,"nonlinear-treatment",1,0,0,"QL2_a1_t0",10145,8,8,FALSE,FALSE,TRUE
10,"poor",1.25,"moderate",0.751416088683921,"nonlinear-treatment",1,0,0,"QL2_a1_t1",9015,17,17,FALSE,FALSE,TRUE
10,"poor",1.25,"moderate",0.751416088683921,"nonlinear-treatment",1,0,0,"QL2_a1_t2",8649,29,29,FALSE,FALSE,TRUE
10,"poor",1.25,"moderate",0.751416088683921,"nonlinear-treatment",1,0,0,"QL3_a0_t0",8259,10,10,FALSE,FALSE,TRUE
10,"poor",1.25,"moderate",0.751416088683921,"nonlinear-treatment",1,0,0,"QL3_a0_t1",7697,13,13,FALSE,FALSE,TRUE
10,"poor",1.25,"moderate",0.751416088683921,"nonlinear-treatment",1,0,0,"QL3_a0_t2",6200,13,13,FALSE,FALSE,TRUE
10,"poor",1.25,"moderate",0.751416088683921,"nonlinear-treatment",1,0,0,"QL3_a1_t0",10145,10,10,FALSE,FALSE,TRUE
10,"poor",1.25,"moderate",0.751416088683921,"nonlinear-treatment",1,0,0,"QL3_a1_t1",9015,13,13,FALSE,FALSE,TRUE
10,"poor",1.25,"moderate",0.751416088683921,"nonlinear-treatment",1,0,0,"QL3_a1_t2",8649,13,13,FALSE,FALSE,TRUE
11,"good",0.65,"strong",1.49962304642689,"nonlinear-treatment",1,0,0,"G0_t0",20000,4,4,FALSE,FALSE,TRUE
11,"good",0.65,"strong",1.49962304642689,"nonlinear-treatment",1,0,0,"G0_t1",18352,5,5,FALSE,FALSE,TRUE
11,"good",0.65,"strong",1.49962304642689,"nonlinear-treatment",1,0,0,"G0_t2",16582,5,5,FALSE,FALSE,TRUE
11,"good",0.65,"strong",1.49962304642689,"nonlinear-treatment",1,0,0,"G1_t0",20000,5,5,FALSE,FALSE,TRUE
11,"good",0.65,"strong",1.49962304642689,"nonlinear-treatment",1,0,0,"G1_t1",18352,6,6,FALSE,FALSE,TRUE
11,"good",0.65,"strong",1.49962304642689,"nonlinear-treatment",1,0,0,"G1_t2",16582,6,6,FALSE,FALSE,TRUE
11,"good",0.65,"strong",1.49962304642689,"nonlinear-treatment",1,0,0,"G2_t0",20000,7,7,FALSE,FALSE,TRUE
11,"good",0.65,"strong",1.49962304642689,"nonlinear-treatment",1,0,0,"G2_t1",18352,8,8,FALSE,FALSE,TRUE
11,"good",0.65,"strong",1.49962304642689,"nonlinear-treatment",1,0,0,"G2_t2",16582,8,8,FALSE,FALSE,TRUE
11,"good",0.65,"strong",1.49962304642689,"nonlinear-treatment",1,0,0,"G3_t0",20000,6,6,FALSE,FALSE,TRUE
11,"good",0.65,"strong",1.49962304642689,"nonlinear-treatment",1,0,0,"G3_t1",18352,7,7,FALSE,FALSE,TRUE
11,"good",0.65,"strong",1.49962304642689,"nonlinear-treatment",1,0,0,"G3_t2",16582,7,7,FALSE,FALSE,TRUE
11,"good",0.65,"strong",1.49962304642689,"nonlinear-treatment",1,0,0,"G4_t0",20000,11,11,FALSE,FALSE,TRUE
11,"good",0.65,"strong",1.49962304642689,"nonlinear-treatment",1,0,0,"G4_t1",18352,12,12,FALSE,FALSE,TRUE
11,"good",0.65,"strong",1.49962304642689,"nonlinear-treatment",1,0,0,"G4_t2",16582,12,12,FALSE,FALSE,TRUE
11,"good",0.65,"strong",1.49962304642689,"nonlinear-treatment",1,0,0,"C0_t0",20000,5,5,FALSE,FALSE,TRUE
11,"good",0.65,"strong",1.49962304642689,"nonlinear-treatment",1,0,0,"C0_t1",18352,5,5,FALSE,FALSE,TRUE
11,"good",0.65,"strong",1.49962304642689,"nonlinear-treatment",1,0,0,"C0_t2",16582,5,5,FALSE,FALSE,TRUE
11,"good",0.65,"strong",1.49962304642689,"nonlinear-treatment",1,0,0,"C1_t0",20000,6,6,FALSE,FALSE,TRUE
11,"good",0.65,"strong",1.49962304642689,"nonlinear-treatment",1,0,0,"C1_t1",18352,6,6,FALSE,FALSE,TRUE
11,"good",0.65,"strong",1.49962304642689,"nonlinear-treatment",1,0,0,"C1_t2",16582,6,6,FALSE,FALSE,TRUE
11,"good",0.65,"strong",1.49962304642689,"nonlinear-treatment",1,0,0,"C2_t0",20000,10,10,FALSE,FALSE,TRUE
11,"good",0.65,"strong",1.49962304642689,"nonlinear-treatment",1,0,0,"C2_t1",18352,10,10,FALSE,FALSE,TRUE
11,"good",0.65,"strong",1.49962304642689,"nonlinear-treatment",1,0,0,"C2_t2",16582,10,10,FALSE,FALSE,TRUE
11,"good",0.65,"strong",1.49962304642689,"nonlinear-treatment",1,0,0,"QL0_a0_t0",8773,4,4,FALSE,FALSE,TRUE
11,"good",0.65,"strong",1.49962304642689,"nonlinear-treatment",1,0,0,"QL0_a0_t1",7769,6,6,FALSE,FALSE,TRUE
11,"good",0.65,"strong",1.49962304642689,"nonlinear-treatment",1,0,0,"QL0_a0_t2",6467,8,8,FALSE,FALSE,TRUE
11,"good",0.65,"strong",1.49962304642689,"nonlinear-treatment",1,0,0,"QL0_a1_t0",9579,4,4,FALSE,FALSE,TRUE
11,"good",0.65,"strong",1.49962304642689,"nonlinear-treatment",1,0,0,"QL0_a1_t1",8813,6,6,FALSE,FALSE,TRUE
11,"good",0.65,"strong",1.49962304642689,"nonlinear-treatment",1,0,0,"QL0_a1_t2",8195,8,8,FALSE,FALSE,TRUE
11,"good",0.65,"strong",1.49962304642689,"nonlinear-treatment",1,0,0,"QL1_a0_t0",8773,5,5,FALSE,FALSE,TRUE
11,"good",0.65,"strong",1.49962304642689,"nonlinear-treatment",1,0,0,"QL1_a0_t1",7769,8,8,FALSE,FALSE,TRUE
11,"good",0.65,"strong",1.49962304642689,"nonlinear-treatment",1,0,0,"QL1_a0_t2",6467,11,11,FALSE,FALSE,TRUE
11,"good",0.65,"strong",1.49962304642689,"nonlinear-treatment",1,0,0,"QL1_a1_t0",9579,5,5,FALSE,FALSE,TRUE
11,"good",0.65,"strong",1.49962304642689,"nonlinear-treatment",1,0,0,"QL1_a1_t1",8813,8,8,FALSE,FALSE,TRUE
11,"good",0.65,"strong",1.49962304642689,"nonlinear-treatment",1,0,0,"QL1_a1_t2",8195,11,11,FALSE,FALSE,TRUE
11,"good",0.65,"strong",1.49962304642689,"nonlinear-treatment",1,0,0,"QL2_a0_t0",8773,8,8,FALSE,FALSE,TRUE
11,"good",0.65,"strong",1.49962304642689,"nonlinear-treatment",1,0,0,"QL2_a0_t1",7769,17,17,FALSE,FALSE,TRUE
11,"good",0.65,"strong",1.49962304642689,"nonlinear-treatment",1,0,0,"QL2_a0_t2",6467,29,29,FALSE,FALSE,TRUE
11,"good",0.65,"strong",1.49962304642689,"nonlinear-treatment",1,0,0,"QL2_a1_t0",9579,8,8,FALSE,FALSE,TRUE
11,"good",0.65,"strong",1.49962304642689,"nonlinear-treatment",1,0,0,"QL2_a1_t1",8813,17,17,FALSE,FALSE,TRUE
11,"good",0.65,"strong",1.49962304642689,"nonlinear-treatment",1,0,0,"QL2_a1_t2",8195,29,29,FALSE,FALSE,TRUE
11,"good",0.65,"strong",1.49962304642689,"nonlinear-treatment",1,0,0,"QL3_a0_t0",8773,10,10,FALSE,FALSE,TRUE
11,"good",0.65,"strong",1.49962304642689,"nonlinear-treatment",1,0,0,"QL3_a0_t1",7769,13,13,FALSE,FALSE,TRUE
11,"good",0.65,"strong",1.49962304642689,"nonlinear-treatment",1,0,0,"QL3_a0_t2",6467,13,13,FALSE,FALSE,TRUE
11,"good",0.65,"strong",1.49962304642689,"nonlinear-treatment",1,0,0,"QL3_a1_t0",9579,10,10,FALSE,FALSE,TRUE
11,"good",0.65,"strong",1.49962304642689,"nonlinear-treatment",1,0,0,"QL3_a1_t1",8813,13,13,FALSE,FALSE,TRUE
11,"good",0.65,"strong",1.49962304642689,"nonlinear-treatment",1,0,0,"QL3_a1_t2",8195,13,13,FALSE,FALSE,TRUE
12,"poor",1.25,"strong",1.49962304642689,"nonlinear-treatment",1,0,0,"G0_t0",20000,4,4,FALSE,FALSE,TRUE
12,"poor",1.25,"strong",1.49962304642689,"nonlinear-treatment",1,0,0,"G0_t1",18422,5,5,FALSE,FALSE,TRUE
12,"poor",1.25,"strong",1.49962304642689,"nonlinear-treatment",1,0,0,"G0_t2",16718,5,5,FALSE,FALSE,TRUE
12,"poor",1.25,"strong",1.49962304642689,"nonlinear-treatment",1,0,0,"G1_t0",20000,5,5,FALSE,FALSE,TRUE
12,"poor",1.25,"strong",1.49962304642689,"nonlinear-treatment",1,0,0,"G1_t1",18422,6,6,FALSE,FALSE,TRUE
12,"poor",1.25,"strong",1.49962304642689,"nonlinear-treatment",1,0,0,"G1_t2",16718,6,6,FALSE,FALSE,TRUE
12,"poor",1.25,"strong",1.49962304642689,"nonlinear-treatment",1,0,0,"G2_t0",20000,7,7,FALSE,FALSE,TRUE
12,"poor",1.25,"strong",1.49962304642689,"nonlinear-treatment",1,0,0,"G2_t1",18422,8,8,FALSE,FALSE,TRUE
12,"poor",1.25,"strong",1.49962304642689,"nonlinear-treatment",1,0,0,"G2_t2",16718,8,8,FALSE,FALSE,TRUE
12,"poor",1.25,"strong",1.49962304642689,"nonlinear-treatment",1,0,0,"G3_t0",20000,6,6,FALSE,FALSE,TRUE
12,"poor",1.25,"strong",1.49962304642689,"nonlinear-treatment",1,0,0,"G3_t1",18422,7,7,FALSE,FALSE,TRUE
12,"poor",1.25,"strong",1.49962304642689,"nonlinear-treatment",1,0,0,"G3_t2",16718,7,7,FALSE,FALSE,TRUE
12,"poor",1.25,"strong",1.49962304642689,"nonlinear-treatment",1,0,0,"G4_t0",20000,11,11,FALSE,FALSE,TRUE
12,"poor",1.25,"strong",1.49962304642689,"nonlinear-treatment",1,0,0,"G4_t1",18422,12,12,FALSE,FALSE,TRUE
12,"poor",1.25,"strong",1.49962304642689,"nonlinear-treatment",1,0,0,"G4_t2",16718,12,12,FALSE,FALSE,TRUE
12,"poor",1.25,"strong",1.49962304642689,"nonlinear-treatment",1,0,0,"C0_t0",20000,5,5,FALSE,FALSE,TRUE
12,"poor",1.25,"strong",1.49962304642689,"nonlinear-treatment",1,0,0,"C0_t1",18422,5,5,FALSE,FALSE,TRUE
12,"poor",1.25,"strong",1.49962304642689,"nonlinear-treatment",1,0,0,"C0_t2",16718,5,5,FALSE,FALSE,TRUE
12,"poor",1.25,"strong",1.49962304642689,"nonlinear-treatment",1,0,0,"C1_t0",20000,6,6,FALSE,FALSE,TRUE
12,"poor",1.25,"strong",1.49962304642689,"nonlinear-treatment",1,0,0,"C1_t1",18422,6,6,FALSE,FALSE,TRUE
12,"poor",1.25,"strong",1.49962304642689,"nonlinear-treatment",1,0,0,"C1_t2",16718,6,6,FALSE,FALSE,TRUE
12,"poor",1.25,"strong",1.49962304642689,"nonlinear-treatment",1,0,0,"C2_t0",20000,10,10,FALSE,FALSE,TRUE
12,"poor",1.25,"strong",1.49962304642689,"nonlinear-treatment",1,0,0,"C2_t1",18422,10,10,FALSE,FALSE,TRUE
12,"poor",1.25,"strong",1.49962304642689,"nonlinear-treatment",1,0,0,"C2_t2",16718,10,10,FALSE,FALSE,TRUE
12,"poor",1.25,"strong",1.49962304642689,"nonlinear-treatment",1,0,0,"QL0_a0_t0",8209,4,4,FALSE,FALSE,TRUE
12,"poor",1.25,"strong",1.49962304642689,"nonlinear-treatment",1,0,0,"QL0_a0_t1",7651,6,6,FALSE,FALSE,TRUE
12,"poor",1.25,"strong",1.49962304642689,"nonlinear-treatment",1,0,0,"QL0_a0_t2",6293,8,8,FALSE,FALSE,TRUE
12,"poor",1.25,"strong",1.49962304642689,"nonlinear-treatment",1,0,0,"QL0_a1_t0",10213,4,4,FALSE,FALSE,TRUE
12,"poor",1.25,"strong",1.49962304642689,"nonlinear-treatment",1,0,0,"QL0_a1_t1",9067,6,6,FALSE,FALSE,TRUE
12,"poor",1.25,"strong",1.49962304642689,"nonlinear-treatment",1,0,0,"QL0_a1_t2",8467,8,8,FALSE,FALSE,TRUE
12,"poor",1.25,"strong",1.49962304642689,"nonlinear-treatment",1,0,0,"QL1_a0_t0",8209,5,5,FALSE,FALSE,TRUE
12,"poor",1.25,"strong",1.49962304642689,"nonlinear-treatment",1,0,0,"QL1_a0_t1",7651,8,8,FALSE,FALSE,TRUE
12,"poor",1.25,"strong",1.49962304642689,"nonlinear-treatment",1,0,0,"QL1_a0_t2",6293,11,11,FALSE,FALSE,TRUE
12,"poor",1.25,"strong",1.49962304642689,"nonlinear-treatment",1,0,0,"QL1_a1_t0",10213,5,5,FALSE,FALSE,TRUE
12,"poor",1.25,"strong",1.49962304642689,"nonlinear-treatment",1,0,0,"QL1_a1_t1",9067,8,8,FALSE,FALSE,TRUE
12,"poor",1.25,"strong",1.49962304642689,"nonlinear-treatment",1,0,0,"QL1_a1_t2",8467,11,11,FALSE,FALSE,TRUE
12,"poor",1.25,"strong",1.49962304642689,"nonlinear-treatment",1,0,0,"QL2_a0_t0",8209,8,8,FALSE,FALSE,TRUE
12,"poor",1.25,"strong",1.49962304642689,"nonlinear-treatment",1,0,0,"QL2_a0_t1",7651,17,17,FALSE,FALSE,TRUE
12,"poor",1.25,"strong",1.49962304642689,"nonlinear-treatment",1,0,0,"QL2_a0_t2",6293,29,29,FALSE,FALSE,TRUE
12,"poor",1.25,"strong",1.49962304642689,"nonlinear-treatment",1,0,0,"QL2_a1_t0",10213,8,8,FALSE,FALSE,TRUE
12,"poor",1.25,"strong",1.49962304642689,"nonlinear-treatment",1,0,0,"QL2_a1_t1",9067,17,17,FALSE,FALSE,TRUE
12,"poor",1.25,"strong",1.49962304642689,"nonlinear-treatment",1,0,0,"QL2_a1_t2",8467,29,29,FALSE,FALSE,TRUE
12,"poor",1.25,"strong",1.49962304642689,"nonlinear-treatment",1,0,0,"QL3_a0_t0",8209,10,10,FALSE,FALSE,TRUE
12,"poor",1.25,"strong",1.49962304642689,"nonlinear-treatment",1,0,0,"QL3_a0_t1",7651,13,13,FALSE,FALSE,TRUE
12,"poor",1.25,"strong",1.49962304642689,"nonlinear-treatment",1,0,0,"QL3_a0_t2",6293,13,13,FALSE,FALSE,TRUE
12,"poor",1.25,"strong",1.49962304642689,"nonlinear-treatment",1,0,0,"QL3_a1_t0",10213,10,10,FALSE,FALSE,TRUE
12,"poor",1.25,"strong",1.49962304642689,"nonlinear-treatment",1,0,0,"QL3_a1_t1",9067,13,13,FALSE,FALSE,TRUE
12,"poor",1.25,"strong",1.49962304642689,"nonlinear-treatment",1,0,0,"QL3_a1_t2",8467,13,13,FALSE,FALSE,TRUE
13,"good",0.65,"absent",0,"nonlinear-censoring",0,1,0,"G0_t0",20000,4,4,FALSE,FALSE,TRUE
13,"good",0.65,"absent",0,"nonlinear-censoring",0,1,0,"G0_t1",18424,5,5,FALSE,FALSE,TRUE
13,"good",0.65,"absent",0,"nonlinear-censoring",0,1,0,"G0_t2",16616,5,5,FALSE,FALSE,TRUE
13,"good",0.65,"absent",0,"nonlinear-censoring",0,1,0,"G1_t0",20000,5,5,FALSE,FALSE,TRUE
13,"good",0.65,"absent",0,"nonlinear-censoring",0,1,0,"G1_t1",18424,6,6,FALSE,FALSE,TRUE
13,"good",0.65,"absent",0,"nonlinear-censoring",0,1,0,"G1_t2",16616,6,6,FALSE,FALSE,TRUE
13,"good",0.65,"absent",0,"nonlinear-censoring",0,1,0,"G2_t0",20000,7,7,FALSE,FALSE,TRUE
13,"good",0.65,"absent",0,"nonlinear-censoring",0,1,0,"G2_t1",18424,8,8,FALSE,FALSE,TRUE
13,"good",0.65,"absent",0,"nonlinear-censoring",0,1,0,"G2_t2",16616,8,8,FALSE,FALSE,TRUE
13,"good",0.65,"absent",0,"nonlinear-censoring",0,1,0,"G3_t0",20000,6,6,FALSE,FALSE,TRUE
13,"good",0.65,"absent",0,"nonlinear-censoring",0,1,0,"G3_t1",18424,7,7,FALSE,FALSE,TRUE
13,"good",0.65,"absent",0,"nonlinear-censoring",0,1,0,"G3_t2",16616,7,7,FALSE,FALSE,TRUE
13,"good",0.65,"absent",0,"nonlinear-censoring",0,1,0,"G4_t0",20000,11,11,FALSE,FALSE,TRUE
13,"good",0.65,"absent",0,"nonlinear-censoring",0,1,0,"G4_t1",18424,12,12,FALSE,FALSE,TRUE
13,"good",0.65,"absent",0,"nonlinear-censoring",0,1,0,"G4_t2",16616,12,12,FALSE,FALSE,TRUE
13,"good",0.65,"absent",0,"nonlinear-censoring",0,1,0,"C0_t0",20000,5,5,FALSE,FALSE,TRUE
13,"good",0.65,"absent",0,"nonlinear-censoring",0,1,0,"C0_t1",18424,5,5,FALSE,FALSE,TRUE
13,"good",0.65,"absent",0,"nonlinear-censoring",0,1,0,"C0_t2",16616,5,5,FALSE,FALSE,TRUE
13,"good",0.65,"absent",0,"nonlinear-censoring",0,1,0,"C1_t0",20000,6,6,FALSE,FALSE,TRUE
13,"good",0.65,"absent",0,"nonlinear-censoring",0,1,0,"C1_t1",18424,6,6,FALSE,FALSE,TRUE
13,"good",0.65,"absent",0,"nonlinear-censoring",0,1,0,"C1_t2",16616,6,6,FALSE,FALSE,TRUE
13,"good",0.65,"absent",0,"nonlinear-censoring",0,1,0,"C2_t0",20000,10,10,FALSE,FALSE,TRUE
13,"good",0.65,"absent",0,"nonlinear-censoring",0,1,0,"C2_t1",18424,10,10,FALSE,FALSE,TRUE
13,"good",0.65,"absent",0,"nonlinear-censoring",0,1,0,"C2_t2",16616,10,10,FALSE,FALSE,TRUE
13,"good",0.65,"absent",0,"nonlinear-censoring",0,1,0,"QL0_a0_t0",8872,4,4,FALSE,FALSE,TRUE
13,"good",0.65,"absent",0,"nonlinear-censoring",0,1,0,"QL0_a0_t1",7911,6,6,FALSE,FALSE,TRUE
13,"good",0.65,"absent",0,"nonlinear-censoring",0,1,0,"QL0_a0_t2",6295,8,8,FALSE,FALSE,TRUE
13,"good",0.65,"absent",0,"nonlinear-censoring",0,1,0,"QL0_a1_t0",9552,4,4,FALSE,FALSE,TRUE
13,"good",0.65,"absent",0,"nonlinear-censoring",0,1,0,"QL0_a1_t1",8705,6,6,FALSE,FALSE,TRUE
13,"good",0.65,"absent",0,"nonlinear-censoring",0,1,0,"QL0_a1_t2",8269,8,8,FALSE,FALSE,TRUE
13,"good",0.65,"absent",0,"nonlinear-censoring",0,1,0,"QL1_a0_t0",8872,5,5,FALSE,FALSE,TRUE
13,"good",0.65,"absent",0,"nonlinear-censoring",0,1,0,"QL1_a0_t1",7911,8,8,FALSE,FALSE,TRUE
13,"good",0.65,"absent",0,"nonlinear-censoring",0,1,0,"QL1_a0_t2",6295,11,11,FALSE,FALSE,TRUE
13,"good",0.65,"absent",0,"nonlinear-censoring",0,1,0,"QL1_a1_t0",9552,5,5,FALSE,FALSE,TRUE
13,"good",0.65,"absent",0,"nonlinear-censoring",0,1,0,"QL1_a1_t1",8705,8,8,FALSE,FALSE,TRUE
13,"good",0.65,"absent",0,"nonlinear-censoring",0,1,0,"QL1_a1_t2",8269,11,11,FALSE,FALSE,TRUE
13,"good",0.65,"absent",0,"nonlinear-censoring",0,1,0,"QL2_a0_t0",8872,8,8,FALSE,FALSE,TRUE
13,"good",0.65,"absent",0,"nonlinear-censoring",0,1,0,"QL2_a0_t1",7911,17,17,FALSE,FALSE,TRUE
13,"good",0.65,"absent",0,"nonlinear-censoring",0,1,0,"QL2_a0_t2",6295,29,29,FALSE,FALSE,TRUE
13,"good",0.65,"absent",0,"nonlinear-censoring",0,1,0,"QL2_a1_t0",9552,8,8,FALSE,FALSE,TRUE
13,"good",0.65,"absent",0,"nonlinear-censoring",0,1,0,"QL2_a1_t1",8705,17,17,FALSE,FALSE,TRUE
13,"good",0.65,"absent",0,"nonlinear-censoring",0,1,0,"QL2_a1_t2",8269,29,29,FALSE,FALSE,TRUE
13,"good",0.65,"absent",0,"nonlinear-censoring",0,1,0,"QL3_a0_t0",8872,10,10,FALSE,FALSE,TRUE
13,"good",0.65,"absent",0,"nonlinear-censoring",0,1,0,"QL3_a0_t1",7911,13,13,FALSE,FALSE,TRUE
13,"good",0.65,"absent",0,"nonlinear-censoring",0,1,0,"QL3_a0_t2",6295,13,13,FALSE,FALSE,TRUE
13,"good",0.65,"absent",0,"nonlinear-censoring",0,1,0,"QL3_a1_t0",9552,10,10,FALSE,FALSE,TRUE
13,"good",0.65,"absent",0,"nonlinear-censoring",0,1,0,"QL3_a1_t1",8705,13,13,FALSE,FALSE,TRUE
13,"good",0.65,"absent",0,"nonlinear-censoring",0,1,0,"QL3_a1_t2",8269,13,13,FALSE,FALSE,TRUE
14,"poor",1.25,"absent",0,"nonlinear-censoring",0,1,0,"G0_t0",20000,4,4,FALSE,FALSE,TRUE
14,"poor",1.25,"absent",0,"nonlinear-censoring",0,1,0,"G0_t1",18407,5,5,FALSE,FALSE,TRUE
14,"poor",1.25,"absent",0,"nonlinear-censoring",0,1,0,"G0_t2",16726,5,5,FALSE,FALSE,TRUE
14,"poor",1.25,"absent",0,"nonlinear-censoring",0,1,0,"G1_t0",20000,5,5,FALSE,FALSE,TRUE
14,"poor",1.25,"absent",0,"nonlinear-censoring",0,1,0,"G1_t1",18407,6,6,FALSE,FALSE,TRUE
14,"poor",1.25,"absent",0,"nonlinear-censoring",0,1,0,"G1_t2",16726,6,6,FALSE,FALSE,TRUE
14,"poor",1.25,"absent",0,"nonlinear-censoring",0,1,0,"G2_t0",20000,7,7,FALSE,FALSE,TRUE
14,"poor",1.25,"absent",0,"nonlinear-censoring",0,1,0,"G2_t1",18407,8,8,FALSE,FALSE,TRUE
14,"poor",1.25,"absent",0,"nonlinear-censoring",0,1,0,"G2_t2",16726,8,8,FALSE,FALSE,TRUE
14,"poor",1.25,"absent",0,"nonlinear-censoring",0,1,0,"G3_t0",20000,6,6,FALSE,FALSE,TRUE
14,"poor",1.25,"absent",0,"nonlinear-censoring",0,1,0,"G3_t1",18407,7,7,FALSE,FALSE,TRUE
14,"poor",1.25,"absent",0,"nonlinear-censoring",0,1,0,"G3_t2",16726,7,7,FALSE,FALSE,TRUE
14,"poor",1.25,"absent",0,"nonlinear-censoring",0,1,0,"G4_t0",20000,11,11,FALSE,FALSE,TRUE
14,"poor",1.25,"absent",0,"nonlinear-censoring",0,1,0,"G4_t1",18407,12,12,FALSE,FALSE,TRUE
14,"poor",1.25,"absent",0,"nonlinear-censoring",0,1,0,"G4_t2",16726,12,12,FALSE,FALSE,TRUE
14,"poor",1.25,"absent",0,"nonlinear-censoring",0,1,0,"C0_t0",20000,5,5,FALSE,FALSE,TRUE
14,"poor",1.25,"absent",0,"nonlinear-censoring",0,1,0,"C0_t1",18407,5,5,FALSE,FALSE,TRUE
14,"poor",1.25,"absent",0,"nonlinear-censoring",0,1,0,"C0_t2",16726,5,5,FALSE,FALSE,TRUE
