"candidate_1","candidate_2","correlation","scenario"
"c50-h36","c60-h48",0.654414099138259,21
"c60-h24","c60-h48",0.703460035320457,21
"c55-h36","c60-h48",0.72959455594668,21
"c55-h60","c60-h48",0.762779330069986,21
"c45-h60","c60-h48",0.647034647795166,21
"c60-h60","c60-h48",0.896137425937414,21
"c55-h24","c60-h48",0.601160095991495,21
"c55-h48","c60-h48",0.850504014393358,21
"c50-h24","c60-h48",0.543711818635919,21
"c50-h48","c60-h48",0.76175059303047,21
"c45-h24","c60-h48",0.516784940747268,21
"c45-h36","c60-h48",0.622125513111542,21
"c60-h36","c60-h48",0.864887186260027,21
"c60-h48","c60-h48",1,21
"c45-h48","c60-h48",0.723281858654801,21
"c50-h60","c45-h48",0.85250893079869,21
"c50-h36","c45-h48",0.818316381649284,21
"c60-h24","c45-h48",0.515029507300686,21
"c55-h36","c45-h48",0.741364279738529,21
"c55-h60","c45-h48",0.77562782010659,21
"c45-h60","c45-h48",0.897398356636995,21
"c60-h60","c45-h48",0.658110887044735,21
"c55-h24","c45-h48",0.601331017203341,21
"c55-h48","c45-h48",0.857722683374569,21
"c50-h24","c45-h48",0.664965068552184,21
"c50-h48","c45-h48",0.948143782731615,21
"c45-h24","c45-h48",0.701556691305092,21
"c45-h36","c45-h48",0.863241417579408,21
"c60-h36","c45-h48",0.63015121155099,21
"c60-h48","c45-h48",0.723281858654801,21
"c45-h48","c45-h48",1,21
"c50-h60","c50-h60",1,22
"c45-h60","c50-h60",0.943754313940206,22
"c55-h60","c50-h60",0.903819001283019,22
"c50-h36","c50-h60",0.774173073935751,22
"c60-h60","c50-h60",0.766224454660811,22
"c55-h24","c50-h60",0.578360843914605,22
"c55-h36","c50-h60",0.704836108035,22
"c60-h24","c50-h60",0.503454440328668,22
"c60-h36","c50-h60",0.601844165214214,22
"c60-h48","c50-h60",0.686376147684117,22
"c50-h48","c50-h60",0.890378115668665,22
"c55-h48","c50-h60",0.806595043104763,22
"c50-h24","c50-h60",0.625099123474542,22
"c45-h24","c50-h60",0.585001190508386,22
"c45-h36","c50-h60",0.731143579886314,22
"c45-h48","c50-h60",0.837381603187596,22
"c50-h60","c45-h60",0.943754313940206,22
"c45-h60","c45-h60",1,22
"c55-h60","c45-h60",0.849225097889327,22
"c50-h36","c45-h60",0.723505214638408,22
"c60-h60","c45-h60",0.721043269797958,22
"c55-h24","c45-h60",0.533602294750183,22
"c55-h36","c45-h60",0.656105020613563,22
"c60-h24","c45-h60",0.46321332515517,22
"c60-h36","c45-h60",0.559994770623872,22
"c60-h48","c45-h60",0.644719810130118,22
"c50-h48","c45-h60",0.838847125729292,22
"c55-h48","c45-h60",0.755455113498286,22
"c50-h24","c45-h60",0.577926052930279,22
"c45-h24","c45-h60",0.609141330499439,22
"c45-h36","c45-h60",0.765881635855152,22
"c45-h48","c45-h60",0.887622080483595,22
"c50-h60","c55-h60",0.903819001283019,22
"c45-h60","c55-h60",0.849225097889327,22
"c55-h60","c55-h60",1,22
"c50-h36","c55-h60",0.709739040885769,22
"c60-h60","c55-h60",0.846857965082749,22
"c55-h24","c55-h60",0.639886083611776,22
"c55-h36","c55-h60",0.782582867414687,22
"c60-h24","c55-h60",0.551715691311122,22
"c60-h36","c55-h60",0.664120301102775,22
"c60-h48","c55-h60",0.757096342408958,22
"c50-h48","c55-h60",0.807669949607562,22
"c55-h48","c55-h60",0.893789243348798,22
"c50-h24","c55-h60",0.56847584355008,22
"c45-h24","c55-h60",0.52768596500044,22
"c45-h36","c55-h60",0.665341699614424,22
"c45-h48","c55-h60",0.755497575290101,22
"c50-h60","c50-h36",0.774173073935751,22
"c45-h60","c50-h36",0.723505214638408,22
"c55-h60","c50-h36",0.709739040885769,22
"c50-h36","c50-h36",1,22
"c60-h60","c50-h36",0.605784954848794,22
"c55-h24","c50-h36",0.750412793945768,22
"c55-h36","c50-h36",0.911848402476053,22
"c60-h24","c50-h36",0.655235502676678,22
"c60-h36","c50-h36",0.786078272488527,22
"c60-h48","c50-h36",0.677746462245097,22
"c50-h48","c50-h36",0.868140897845637,22
"c55-h48","c50-h36",0.792943714722578,22
"c50-h24","c50-h36",0.817596856465339,22
"c45-h24","c50-h36",0.769227428526001,22
"c45-h36","c50-h36",0.945969019647467,22
"c45-h48","c50-h36",0.812981274088119,22
"c50-h60","c60-h60",0.766224454660811,22
"c45-h60","c60-h60",0.721043269797958,22
"c55-h60","c60-h60",0.846857965082749,22
"c50-h36","c60-h60",0.605784954848794,22
"c60-h60","c60-h60",1,22
"c55-h24","c60-h60",0.551261455447976,22
"c55-h36","c60-h60",0.668437582798839,22
"c60-h24","c60-h60",0.63921684577877,22
"c60-h36","c60-h60",0.771875854528368,22
"c60-h48","c60-h60",0.893856175209795,22
"c50-h48","c60-h60",0.687842340989429,22
"c55-h48","c60-h60",0.764211772477068,22
"c50-h24","c60-h60",0.496381600653292,22
"c45-h24","c60-h60",0.462123026053293,22
"c45-h36","c60-h60",0.566120657513745,22
"c45-h48","c60-h60",0.642430699368525,22
"c50-h60","c55-h24",0.578360843914605,22
"c45-h60","c55-h24",0.533602294750183,22
"c55-h60","c55-h24",0.639886083611776,22
"c50-h36","c55-h24",0.750412793945768,22
"c60-h60","c55-h24",0.551261455447976,22
"c55-h24","c55-h24",1,22
"c55-h36","c55-h24",0.824101040980334,22
"c60-h24","c55-h24",0.860738276565949,22
"c60-h36","c55-h24",0.703022501985785,22
"c60-h48","c55-h24",0.610942584249932,22
"c50-h48","c55-h24",0.649200859810161,22
"c55-h48","c55-h24",0.717296739305575,22
"c50-h24","c55-h24",0.911065685771109,22
"c45-h24","c55-h24",0.859196490441911,22
"c45-h36","c55-h24",0.707187960826978,22
"c45-h48","c55-h24",0.603539989440952,22
"c50-h60","c55-h36",0.704836108035,22
"c45-h60","c55-h36",0.656105020613563,22
"c55-h60","c55-h36",0.782582867414687,22
"c50-h36","c55-h36",0.911848402476053,22
"c60-h60","c55-h36",0.668437582798839,22
"c55-h24","c55-h36",0.824101040980334,22
"c55-h36","c55-h36",1,22
"c60-h24","c55-h36",0.720219744581724,22
"c60-h36","c55-h36",0.859613236782547,22
"c60-h48","c55-h36",0.745876562422797,22
"c50-h48","c55-h36",0.792061719725123,22
"c55-h48","c55-h36",0.873728482206331,22
"c50-h24","c55-h36",0.74603828617938,22
"c45-h24","c55-h36",0.699566630586688,22
"c45-h36","c55-h36",0.858462772285954,22
"c45-h48","c55-h36",0.738885665524938,22
"c50-h60","c60-h24",0.503454440328668,22
"c45-h60","c60-h24",0.46321332515517,22
"c55-h60","c60-h24",0.551715691311122,22
"c50-h36","c60-h24",0.655235502676678,22
"c60-h60","c60-h24",0.63921684577877,22
"c55-h24","c60-h24",0.860738276565949,22
"c55-h36","c60-h24",0.720219744581724,22
"c60-h24","c60-h24",1,22
"c60-h36","c60-h24",0.825336647477902,22
"c60-h48","c60-h24",0.714898031865863,22
"c50-h48","c60-h24",0.566936168275349,22
"c55-h48","c60-h24",0.625124618568867,22
"c50-h24","c60-h24",0.784542957094697,22
"c45-h24","c60-h24",0.74020824933665,22
"c45-h36","c60-h24",0.616531774607041,22
"c45-h48","c60-h24",0.526573483977869,22
"c50-h60","c60-h36",0.601844165214214,22
"c45-h60","c60-h36",0.559994770623872,22
"c55-h60","c60-h36",0.664120301102775,22
"c50-h36","c60-h36",0.786078272488527,22
"c60-h60","c60-h36",0.771875854528368,22
"c55-h24","c60-h36",0.703022501985785,22
"c55-h36","c60-h36",0.859613236782547,22
"c60-h24","c60-h36",0.825336647477902,22
"c60-h36","c60-h36",1,22
"c60-h48","c60-h36",0.86567899088639,22
"c50-h48","c60-h36",0.677952709502662,22
"c55-h48","c60-h36",0.74677252044112,22
"c50-h24","c60-h36",0.641743706821623,22
"c45-h24","c60-h36",0.602685041640966,22
"c45-h36","c60-h36",0.738227179001995,22
"c45-h48","c60-h36",0.632499957538655,22
"c50-h60","c60-h48",0.686376147684117,22
"c45-h60","c60-h48",0.644719810130118,22
"c55-h60","c60-h48",0.757096342408958,22
"c50-h36","c60-h48",0.677746462245097,22
"c60-h60","c60-h48",0.893856175209795,22
"c55-h24","c60-h48",0.610942584249932,22
"c55-h36","c60-h48",0.745876562422797,22
"c60-h24","c60-h48",0.714898031865863,22
"c60-h36","c60-h48",0.86567899088639,22
"c60-h48","c60-h48",1,22
"c50-h48","c60-h48",0.772837981328857,22
"c55-h48","c60-h48",0.853627664023091,22
"c50-h24","c60-h48",0.55200484778412,22
"c45-h24","c60-h48",0.519666675301728,22
"c45-h36","c60-h48",0.638664570801138,22
"c45-h48","c60-h48",0.724771578942956,22
"c50-h60","c50-h48",0.890378115668665,22
"c45-h60","c50-h48",0.838847125729292,22
"c55-h60","c50-h48",0.807669949607562,22
"c50-h36","c50-h48",0.868140897845637,22
"c60-h60","c50-h48",0.687842340989429,22
"c55-h24","c50-h48",0.649200859810161,22
"c55-h36","c50-h48",0.792061719725123,22
"c60-h24","c50-h48",0.566936168275349,22
"c60-h36","c50-h48",0.677952709502662,22
"c60-h48","c50-h48",0.772837981328857,22
"c50-h48","c50-h48",1,22
"c55-h48","c50-h48",0.905858714045171,22
"c50-h24","c50-h48",0.703252873424905,22
"c45-h24","c50-h48",0.664780410704367,22
"c45-h36","c50-h48",0.824251163450701,22
"c45-h48","c50-h48",0.943310814255005,22
"c50-h60","c55-h48",0.806595043104763,22
"c45-h60","c55-h48",0.755455113498286,22
"c55-h60","c55-h48",0.893789243348798,22
"c50-h36","c55-h48",0.792943714722578,22
"c60-h60","c55-h48",0.764211772477068,22
"c55-h24","c55-h48",0.717296739305575,22
"c55-h36","c55-h48",0.873728482206331,22
"c60-h24","c55-h48",0.625124618568867,22
"c60-h36","c55-h48",0.74677252044112,22
"c60-h48","c55-h48",0.853627664023091,22
"c50-h48","c55-h48",0.905858714045171,22
"c55-h48","c55-h48",1,22
"c50-h24","c55-h48",0.642184341969093,22
"c45-h24","c55-h48",0.602387703436856,22
"c45-h36","c55-h48",0.7471450673416,22
"c45-h48","c55-h48",0.849129123235525,22
"c50-h60","c50-h24",0.625099123474542,22
"c45-h60","c50-h24",0.577926052930279,22
"c55-h60","c50-h24",0.56847584355008,22
"c50-h36","c50-h24",0.817596856465339,22
"c60-h60","c50-h24",0.496381600653292,22
"c55-h24","c50-h24",0.911065685771109,22
"c55-h36","c50-h24",0.74603828617938,22
"c60-h24","c50-h24",0.784542957094697,22
"c60-h36","c50-h24",0.641743706821623,22
"c60-h48","c50-h24",0.55200484778412,22
"c50-h48","c50-h24",0.703252873424905,22
"c55-h48","c50-h24",0.642184341969093,22
"c50-h24","c50-h24",1,22
"c45-h24","c50-h24",0.945097281968391,22
"c45-h36","c50-h24",0.772194029950658,22
"c45-h48","c50-h24",0.655060652720293,22
"c50-h60","c45-h24",0.585001190508386,22
"c45-h60","c45-h24",0.609141330499439,22
"c55-h60","c45-h24",0.52768596500044,22
"c50-h36","c45-h24",0.769227428526001,22
"c60-h60","c45-h24",0.462123026053293,22
"c55-h24","c45-h24",0.859196490441911,22
"c55-h36","c45-h24",0.699566630586688,22
"c60-h24","c45-h24",0.74020824933665,22
"c60-h36","c45-h24",0.602685041640966,22
"c60-h48","c45-h24",0.519666675301728,22
"c50-h48","c45-h24",0.664780410704367,22
"c55-h48","c45-h24",0.602387703436856,22
"c50-h24","c45-h24",0.945097281968391,22
"c45-h24","c45-h24",1,22
"c45-h36","c45-h24",0.81449308911942,22
"c45-h48","c45-h24",0.696202585030016,22
"c50-h60","c45-h36",0.731143579886314,22
"c45-h60","c45-h36",0.765881635855152,22
"c55-h60","c45-h36",0.665341699614424,22
"c50-h36","c45-h36",0.945969019647467,22
"c60-h60","c45-h36",0.566120657513745,22
"c55-h24","c45-h36",0.707187960826978,22
"c55-h36","c45-h36",0.858462772285954,22
"c60-h24","c45-h36",0.616531774607041,22
"c60-h36","c45-h36",0.738227179001995,22
"c60-h48","c45-h36",0.638664570801138,22
"c50-h48","c45-h36",0.824251163450701,22
"c55-h48","c45-h36",0.7471450673416,22
"c50-h24","c45-h36",0.772194029950658,22
"c45-h24","c45-h36",0.81449308911942,22
"c45-h36","c45-h36",1,22
"c45-h48","c45-h36",0.864563128012078,22
"c50-h60","c45-h48",0.837381603187596,22
"c45-h60","c45-h48",0.887622080483595,22
"c55-h60","c45-h48",0.755497575290101,22
"c50-h36","c45-h48",0.812981274088119,22
"c60-h60","c45-h48",0.642430699368525,22
"c55-h24","c45-h48",0.603539989440952,22
"c55-h36","c45-h48",0.738885665524938,22
"c60-h24","c45-h48",0.526573483977869,22
"c60-h36","c45-h48",0.632499957538655,22
"c60-h48","c45-h48",0.724771578942956,22
"c50-h48","c45-h48",0.943310814255005,22
"c55-h48","c45-h48",0.849129123235525,22
"c50-h24","c45-h48",0.655060652720293,22
"c45-h24","c45-h48",0.696202585030016,22
"c45-h36","c45-h48",0.864563128012078,22
"c45-h48","c45-h48",1,22
"c50-h36","c50-h36",1,23
"c60-h24","c50-h36",0.622981612251988,23
"c55-h36","c50-h36",0.905880192073928,23
"c55-h60","c50-h36",0.700932811134437,23
"c50-h60","c50-h36",0.765711672986627,23
"c45-h60","c50-h36",0.721448803372411,23
"c60-h60","c50-h36",0.592509249887459,23
"c55-h24","c50-h36",0.739358690802519,23
"c55-h48","c50-h36",0.779211513866662,23
"c50-h24","c50-h36",0.814863256251885,23
"c50-h48","c50-h36",0.861264816414468,23
"c45-h24","c50-h36",0.778146332344909,23
"c45-h36","c50-h36",0.946568451755486,23
"c60-h36","c50-h36",0.762970819068315,23
"c60-h48","c50-h36",0.652602869794508,23
"c45-h48","c50-h36",0.814856207712694,23
"c50-h36","c60-h24",0.622981612251988,23
"c60-h24","c60-h24",1,23
"c55-h36","c60-h24",0.691526186279321,23
"c55-h60","c60-h24",0.522620478883091,23
"c50-h60","c60-h24",0.475935040269439,23
"c45-h60","c60-h24",0.440591209438957,23
"c60-h60","c60-h24",0.628394823518477,23
"c55-h24","c60-h24",0.846162835082025,23
"c55-h48","c60-h24",0.595751092691931,23
"c50-h24","c60-h24",0.768334524567531,23
"c50-h48","c60-h24",0.539975539429547,23
"c45-h24","c60-h24",0.722925543275416,23
"c45-h36","c60-h24",0.579972174650661,23
"c60-h36","c60-h24",0.817526291471385,23
"c60-h48","c60-h24",0.702854492314957,23
"c45-h48","c60-h24",0.506047721809761,23
"c50-h36","c55-h36",0.905880192073928,23
"c60-h24","c55-h36",0.691526186279321,23
"c55-h36","c55-h36",1,23
"c55-h60","c55-h36",0.771467624942796,23
"c50-h60","c55-h36",0.692666466590656,23
"c45-h60","c55-h36",0.656695649068907,23
"c60-h60","c55-h36",0.645986037839733,23
"c55-h24","c55-h36",0.821533371916124,23
"c55-h48","c55-h36",0.862726309278529,23
"c50-h24","c55-h36",0.744315149787504,23
"c50-h48","c55-h36",0.780818430523243,23
"c45-h24","c55-h36",0.710591735487537,23
"c45-h36","c55-h36",0.858559918436564,23
"c60-h36","c55-h36",0.841592903461242,23
"c60-h48","c55-h36",0.719753603805149,23
"c45-h48","c55-h36",0.74298136114596,23
"c50-h36","c55-h60",0.700932811134437,23
"c60-h24","c55-h60",0.522620478883091,23
"c55-h36","c55-h60",0.771467624942796,23
"c55-h60","c55-h60",1,23
"c50-h60","c55-h60",0.906192227890979,23
"c45-h60","c55-h60",0.857993441080508,23
"c60-h60","c55-h60",0.831010857004463,23
"c55-h24","c55-h60",0.633056358513416,23
"c55-h48","c55-h60",0.898081552503846,23
"c50-h24","c55-h60",0.567653184359947,23
"c50-h48","c55-h60",0.817496023537242,23
"c45-h24","c55-h60",0.539552419670444,23
"c45-h36","c55-h60",0.663851535924683,23
"c60-h36","c55-h60",0.642513209031475,23
"c60-h48","c55-h60",0.736678569175303,23
"c45-h48","c55-h60",0.777163494369214,23
"c50-h36","c50-h60",0.765711672986627,23
"c60-h24","c50-h60",0.475935040269439,23
"c55-h36","c50-h60",0.692666466590656,23
"c55-h60","c50-h60",0.906192227890979,23
"c50-h60","c50-h60",1,23
"c45-h60","c50-h60",0.943398948896544,23
"c60-h60","c50-h60",0.762596284606259,23
"c55-h24","c50-h60",0.569131336916602,23
"c55-h48","c50-h60",0.808879608958452,23
"c50-h24","c50-h60",0.618899493615059,23
"c50-h48","c50-h60",0.896235784274773,23
"c45-h24","c50-h60",0.590118240299064,23
"c45-h36","c50-h60",0.725229483692835,23
"c60-h36","c50-h60",0.584810493934908,23
"c60-h48","c50-h60",0.671414604344686,23
"c45-h48","c50-h60",0.850232080551487,23
"c50-h36","c45-h60",0.721448803372411,23
"c60-h24","c45-h60",0.440591209438957,23
"c55-h36","c45-h60",0.656695649068907,23
"c55-h60","c45-h60",0.857993441080508,23
"c50-h60","c45-h60",0.943398948896544,23
"c45-h60","c45-h60",1,23
"c60-h60","c45-h60",0.720219710254211,23
"c55-h24","c45-h60",0.530948587186471,23
"c55-h48","c45-h60",0.764870600414885,23
"c50-h24","c45-h60",0.577244184036583,23
"c50-h48","c45-h60",0.843952817873822,23
"c45-h24","c45-h60",0.617479685976993,23
"c45-h36","c45-h60",0.766072402281058,23
"c60-h36","c45-h60",0.553064976982521,23
"c60-h48","c45-h60",0.631404797827846,23
"c45-h48","c45-h60",0.897775909357492,23
"c50-h36","c60-h60",0.592509249887459,23
"c60-h24","c60-h60",0.628394823518477,23
"c55-h36","c60-h60",0.645986037839733,23
"c55-h60","c60-h60",0.831010857004463,23
"c50-h60","c60-h60",0.762596284606259,23
"c45-h60","c60-h60",0.720219710254211,23
"c60-h60","c60-h60",1,23
"c55-h24","c60-h60",0.527871174987714,23
"c55-h48","c60-h60",0.751936189268609,23
"c50-h24","c60-h60",0.476059458795609,23
"c50-h48","c60-h60",0.695181251320722,23
"c45-h24","c60-h60",0.451632316407066,23
"c45-h36","c60-h60",0.560375412005044,23
"c60-h36","c60-h60",0.770593334700208,23
"c60-h48","c60-h60",0.888629267249975,23
"c45-h48","c60-h60",0.660319021478177,23
"c50-h36","c55-h24",0.739358690802519,23
"c60-h24","c55-h24",0.846162835082025,23
"c55-h36","c55-h24",0.821533371916124,23
"c55-h60","c55-h24",0.633056358513416,23
"c50-h60","c55-h24",0.569131336916602,23
"c45-h60","c55-h24",0.530948587186471,23
"c60-h60","c55-h24",0.527871174987714,23
"c55-h24","c55-h24",1,23
"c55-h48","c55-h24",0.706804560054228,23
"c50-h24","c55-h24",0.907077406641196,23
"c50-h48","c55-h24",0.635881932113577,23
"c45-h24","c55-h24",0.855426790538121,23
"c45-h36","c55-h24",0.691781929876001,23
"c60-h36","c55-h24",0.687937932591714,23
"c60-h48","c55-h24",0.583547846952829,23
"c45-h48","c55-h24",0.598246513901329,23
"c50-h36","c55-h48",0.779211513866662,23
"c60-h24","c55-h48",0.595751092691931,23
"c55-h36","c55-h48",0.862726309278529,23
"c55-h60","c55-h48",0.898081552503846,23
"c50-h60","c55-h48",0.808879608958452,23
"c45-h60","c55-h48",0.764870600414885,23
"c60-h60","c55-h48",0.751936189268609,23
"c55-h24","c55-h48",0.706804560054228,23
"c55-h48","c55-h48",1,23
"c50-h24","c55-h48",0.6321616219369,23
"c50-h48","c55-h48",0.904549297647932,23
"c45-h24","c55-h48",0.600463660903755,23
"c45-h36","c55-h48",0.737673061857788,23
"c60-h36","c55-h48",0.72638667430883,23
"c60-h48","c55-h48",0.836569134854764,23
"c45-h48","c55-h48",0.857283683382279,23
"c50-h36","c50-h24",0.814863256251885,23
"c60-h24","c50-h24",0.768334524567531,23
"c55-h36","c50-h24",0.744315149787504,23
"c55-h60","c50-h24",0.567653184359947,23
"c50-h60","c50-h24",0.618899493615059,23
"c45-h60","c50-h24",0.577244184036583,23
"c60-h60","c50-h24",0.476059458795609,23
"c55-h24","c50-h24",0.907077406641196,23
"c55-h48","c50-h24",0.6321616219369,23
"c50-h24","c50-h24",1,23
"c50-h48","c50-h24",0.694701750538263,23
"c45-h24","c50-h24",0.946680766788693,23
"c45-h36","c50-h24",0.76462151043389,23
"c60-h36","c50-h24",0.623664805214552,23
"c60-h48","c50-h24",0.521869136114827,23
"c45-h48","c50-h24",0.652510156966002,23
"c50-h36","c50-h48",0.861264816414468,23
"c60-h24","c50-h48",0.539975539429547,23
"c55-h36","c50-h48",0.780818430523243,23
"c55-h60","c50-h48",0.817496023537242,23
"c50-h60","c50-h48",0.896235784274773,23
"c45-h60","c50-h48",0.843952817873822,23
"c60-h60","c50-h48",0.695181251320722,23
"c55-h24","c50-h48",0.635881932113577,23
"c55-h48","c50-h48",0.904549297647932,23
"c50-h24","c50-h48",0.694701750538263,23
"c50-h48","c50-h48",1,23
"c45-h24","c50-h48",0.6614381122262,23
"c45-h36","c50-h48",0.814857990867597,23
"c60-h36","c50-h48",0.662959197927774,23
"c60-h48","c50-h48",0.764339280055644,23
"c45-h48","c50-h48",0.944858196739752,23
"c50-h36","c45-h24",0.778146332344909,23
"c60-h24","c45-h24",0.722925543275416,23
"c55-h36","c45-h24",0.710591735487537,23
"c55-h60","c45-h24",0.539552419670444,23
"c50-h60","c45-h24",0.590118240299064,23
"c45-h60","c45-h24",0.617479685976993,23
"c60-h60","c45-h24",0.451632316407066,23
"c55-h24","c45-h24",0.855426790538121,23
"c55-h48","c45-h24",0.600463660903755,23
"c50-h24","c45-h24",0.946680766788693,23
"c50-h48","c45-h24",0.6614381122262,23
"c45-h24","c45-h24",1,23
"c45-h36","c45-h24",0.815320292603012,23
"c60-h36","c45-h24",0.596629036782142,23
"c60-h48","c45-h24",0.49492394742062,23
"c45-h48","c45-h24",0.695186802508393,23
"c50-h36","c45-h36",0.946568451755486,23
"c60-h24","c45-h36",0.579972174650661,23
"c55-h36","c45-h36",0.858559918436564,23
"c55-h60","c45-h36",0.663851535924683,23
"c50-h60","c45-h36",0.725229483692835,23
"c45-h60","c45-h36",0.766072402281058,23
"c60-h60","c45-h36",0.560375412005044,23
"c55-h24","c45-h36",0.691781929876001,23
"c55-h48","c45-h36",0.737673061857788,23
"c50-h24","c45-h36",0.76462151043389,23
"c50-h48","c45-h36",0.814857990867597,23
"c45-h24","c45-h36",0.815320292603012,23
"c45-h36","c45-h36",1,23
"c60-h36","c45-h36",0.723823477720611,23
"c60-h48","c45-h36",0.617272062981085,23
"c45-h48","c45-h36",0.862554416146476,23
"c50-h36","c60-h36",0.762970819068315,23
"c60-h24","c60-h36",0.817526291471385,23
"c55-h36","c60-h36",0.841592903461242,23
"c55-h60","c60-h36",0.642513209031475,23
"c50-h60","c60-h36",0.584810493934908,23
"c45-h60","c60-h36",0.553064976982521,23
"c60-h60","c60-h36",0.770593334700208,23
"c55-h24","c60-h36",0.687937932591714,23
"c55-h48","c60-h36",0.72638667430883,23
"c50-h24","c60-h36",0.623664805214552,23
"c50-h48","c60-h36",0.662959197927774,23
"c45-h24","c60-h36",0.596629036782142,23
"c45-h36","c60-h36",0.723823477720611,23
"c60-h36","c60-h36",1,23
"c60-h48","c60-h36",0.861433433342487,23
"c45-h48","c60-h36",0.630836081899702,23
"c50-h36","c60-h48",0.652602869794508,23
"c60-h24","c60-h48",0.702854492314957,23
"c55-h36","c60-h48",0.719753603805149,23
"c55-h60","c60-h48",0.736678569175303,23
"c50-h60","c60-h48",0.671414604344686,23
"c45-h60","c60-h48",0.631404797827846,23
"c60-h60","c60-h48",0.888629267249975,23
"c55-h24","c60-h48",0.583547846952829,23
"c55-h48","c60-h48",0.836569134854764,23
"c50-h24","c60-h48",0.521869136114827,23
"c50-h48","c60-h48",0.764339280055644,23
"c45-h24","c60-h48",0.49492394742062,23
"c45-h36","c60-h48",0.617272062981085,23
"c60-h36","c60-h48",0.861433433342487,23
"c60-h48","c60-h48",1,23
"c45-h48","c60-h48",0.722744397651417,23
"c50-h36","c45-h48",0.814856207712694,23
"c60-h24","c45-h48",0.506047721809761,23
"c55-h36","c45-h48",0.74298136114596,23
"c55-h60","c45-h48",0.777163494369214,23
"c50-h60","c45-h48",0.850232080551487,23
"c45-h60","c45-h48",0.897775909357492,23
"c60-h60","c45-h48",0.660319021478177,23
"c55-h24","c45-h48",0.598246513901329,23
"c55-h48","c45-h48",0.857283683382279,23
"c50-h24","c45-h48",0.652510156966002,23
"c50-h48","c45-h48",0.944858196739752,23
"c45-h24","c45-h48",0.695186802508393,23
"c45-h36","c45-h48",0.862554416146476,23
"c60-h36","c45-h48",0.630836081899702,23
"c60-h48","c45-h48",0.722744397651417,23
"c45-h48","c45-h48",1,23
"c50-h60","c50-h60",1,24
"c55-h60","c50-h60",0.900453673535905,24
"c55-h36","c50-h60",0.689349742824431,24
"c50-h36","c50-h60",0.765231703154687,24
"c60-h24","c50-h60",0.45328256326793,24
"c60-h36","c50-h60",0.57132463081754,24
"c60-h48","c50-h60",0.675538568494415,24
"c60-h60","c50-h60",0.756141832773928,24
"c55-h24","c50-h60",0.551147188547283,24
"c55-h48","c50-h60",0.801532670651433,24
"c50-h24","c50-h60",0.621259117916748,24
"c50-h48","c50-h60",0.889275498955638,24
"c45-h24","c50-h60",0.583051885225352,24
"c45-h36","c50-h60",0.721604575946703,24
"c45-h48","c50-h60",0.835996141614852,24
"c45-h60","c50-h60",0.942153861230233,24
"c50-h60","c55-h60",0.900453673535905,24
"c55-h60","c55-h60",1,24
"c55-h36","c55-h60",0.767602117735892,24
"c50-h36","c55-h60",0.69365247563317,24
"c60-h24","c55-h60",0.519995019543513,24
"c60-h36","c55-h60",0.642044493747786,24
"c60-h48","c55-h60",0.749173108096572,24
"c60-h60","c55-h60",0.839163131527427,24
"c55-h24","c55-h60",0.6198124984326,24
"c55-h48","c55-h60",0.890666236641501,24
"c50-h24","c55-h60",0.570771027336076,24
"c50-h48","c55-h60",0.807656413140024,24
"c45-h24","c55-h60",0.539383395805138,24
"c45-h36","c55-h60",0.655695704752578,24
"c45-h48","c55-h60",0.762425281925154,24
"c45-h60","c55-h60",0.852909523650664,24
"c50-h60","c55-h36",0.689349742824431,24
"c55-h60","c55-h36",0.767602117735892,24
"c55-h36","c55-h36",1,24
"c50-h36","c55-h36",0.905245953247441,24
"c60-h24","c55-h36",0.70601520161428,24
"c60-h36","c55-h36",0.851567902047884,24
"c60-h48","c55-h36",0.735541397915282,24
"c60-h60","c55-h36",0.653081015803043,24
"c55-h24","c55-h36",0.817270359130147,24
"c55-h48","c55-h36",0.859183339651877,24
"c50-h24","c55-h36",0.744110123881278,24
"c50-h48","c55-h36",0.778649779082868,24
"c45-h24","c55-h36",0.703600771472351,24
"c45-h36","c55-h36",0.858590289971594,24
"c45-h48","c55-h36",0.741040121686885,24
"c45-h60","c55-h36",0.657470922743273,24
"c50-h60","c50-h36",0.765231703154687,24
"c55-h60","c50-h36",0.69365247563317,24
"c55-h36","c50-h36",0.905245953247441,24
"c50-h36","c50-h36",1,24
"c60-h24","c50-h36",0.630216467147588,24
"c60-h36","c50-h36",0.770927822207353,24
"c60-h48","c50-h36",0.667556440972857,24
"c60-h60","c50-h36",0.595065991454355,24
"c55-h24","c50-h36",0.73577621530521,24
"c55-h48","c50-h36",0.772952701726353,24
"c50-h24","c50-h36",0.814520248275019,24
"c50-h48","c50-h36",0.855589164003175,24
"c45-h24","c50-h36",0.768430411997167,24
"c45-h36","c50-h36",0.94581767854354,24
"c45-h48","c50-h36",0.811132644096071,24
"c45-h60","c50-h36",0.723615009777303,24
"c50-h60","c60-h24",0.45328256326793,24
"c55-h60","c60-h24",0.519995019543513,24
"c55-h36","c60-h24",0.70601520161428,24
"c50-h36","c60-h24",0.630216467147588,24
"c60-h24","c60-h24",1,24
"c60-h36","c60-h24",0.832253612934093,24
"c60-h48","c60-h24",0.713306134356399,24
"c60-h60","c60-h24",0.620284347447757,24
"c55-h24","c60-h24",0.850347190168297,24
"c55-h48","c60-h24",0.602320959692262,24
"c50-h24","c60-h24",0.766967262064557,24
