"scenario","n","event_target","event_regime","K","effect","method","selector","candidate","mean_truth","bias","bias_mcse","empse","empse_mcse","modse","modse_mcse","relerror_modse","relerror_modse_mcse","mse","mse_mcse","coverage","coverage_mcse","coverage_conditional","coverage_conditional_mcse","bias_eliminated_coverage","bias_eliminated_coverage_mcse","rejection","rejection_mcse","convergence","convergence_mcse","failure_probability","median_width","median_ess1","median_ess0","median_max_weight","n_used","n_attempted"
32,8000,35,"below",16,"heterogeneous","fixed","fixed","c55-h36",-0.000542891746949076,-9.23861656563808e-05,7.02043959927912e-05,0.0031396360351839,4.96544196326051e-05,0.00312056785369821,8.15578142083012e-06,-0.607337324199508,1.59324839119438,9.86092097981322e-06,3.23568930375822e-07,0.9435,0.00516273909857936,0.9435,0.00516273909857936,0.9385,0.00537204569973116,0.054,0.00505390937789747,1,0,0,0.0121344195057145,1942.43231456011,1692.75146496988,6.85957069858355,2000,2000
33,4000,70,"boundary",16,"heterogeneous","fixed","fixed","c55-h36",-0.0021968509165131,3.72138351485225e-05,0.000190226001261973,0.00850716539819463,0.000134543735589782,0.00861615349434646,1.57077311276103e-05,1.28113291619982,1.61240262151471,7.23370620502103e-05,2.41170928255185e-06,0.95,0.00487339717240448,0.95,0.00487339717240448,0.9505,0.0048502448391808,0.056,0.00514120608417908,1,0,0,0.0336655973555563,969.651367137427,843.592179312638,6.46766672708173,2000,2000
34,8000,70,"boundary",16,"heterogeneous","fixed","fixed","c55-h36",-0.00108903600409039,9.58870125679533e-05,9.96682070629141e-05,0.00445729772376401,7.04936907090475e-05,0.00436891410963375,7.97566725965007e-06,-1.98289680447067,1.56046704432587,1.98667635659519e-05,6.1532476881842e-07,0.9465,0.00503178646208283,0.9465,0.00503178646208283,0.948,0.00496467521596328,0.058,0.00522666241496426,1,0,0,0.0170535799663849,1942.93296199464,1689.94355892247,6.873245739801,2000,2000
35,4000,140,"above",16,"heterogeneous","fixed","fixed","c55-h36",-0.00441329385288844,-2.18728818564597e-05,0.000266757915224364,0.0119297766395561,0.000188673505064122,0.0119574597947222,1.40580559467336e-05,0.232050909271408,1.5895781589233,0.000142248889307324,4.65804195117575e-06,0.946,0.00505390937789747,0.946,0.00505390937789747,0.9455,0.00507591124823908,0.0595,0.00528960064655168,1,0,0,0.0468110546743941,970.154221292379,845.233639920147,6.40321337854893,2000,2000
36,8000,140,"above",16,"heterogeneous","fixed","fixed","c55-h36",-0.00219331162708183,1.61368650332295e-05,0.000137769826975762,0.00616125396732377,9.74423425289257e-05,0.00610738045207532,7.79818555905415e-06,-0.874392056132822,1.57280637269017,3.79423303230511e-05,1.18673956151292e-06,0.947,0.0050095408971282,0.947,0.0050095408971282,0.947,0.0050095408971282,0.0645,0.00549271107923947,1,0,0,0.0238605513322471,1940.97548447502,1690.10790511944,6.84381135853577,2000,2000
7,4000,35,"below",16,"null","fixed","fixed","c55-h48",0,-0.000126189357248736,0.000162481610409102,0.00726639851936777,0.000114920582276122,0.00723554305467213,1.60052363094592e-05,-0.424632155990345,1.59014766073059,5.27900709224318e-05,1.66591325195238e-06,0.951,0.00482695556225661,0.951,0.00482695556225661,0.9495,0.00489641450451246,0.049,0.00482695556225661,1,0,0,0.0281157713855862,970.037634767975,844.021998511411,6.42176580978245,2000,2000
8,8000,35,"below",16,"null","fixed","fixed","c55-h48",0,-7.50171644458478e-06,8.01423339604337e-05,0.0035840741322204,5.66833604154415e-05,0.00362703928480447,8.45828511332587e-06,1.19877968476787,1.61779891583024,1.28392208673084e-05,4.05263506226092e-07,0.95,0.00487339717240448,0.95,0.00487339717240448,0.95,0.00487339717240448,0.05,0.00487339717240448,1,0,0,0.0141178385172531,1943.53246851411,1687.80794433459,6.890123317678,2000,2000
9,4000,70,"boundary",16,"null","fixed","fixed","c55-h48",0,-0.000237886933846104,0.000228037165557418,0.0101981320716552,0.000161286952907914,0.0100330449730445,1.52747295327577e-05,-1.61879741751495,1.5631249696191,0.000104006486995342,3.30251524634214e-06,0.9385,0.00537204569973116,0.9385,0.00537204569973116,0.9385,0.00537204569973116,0.0615,0.00537204569973116,1,0,0,0.0392239203592909,970.688918103442,845.104614568037,6.38850005170006,2000,2000
10,8000,70,"boundary",16,"null","fixed","fixed","c55-h48",0,-0.000128491386326621,0.000113179042061234,0.00506152063354453,8.00496830526372e-05,0.005103988251411,7.91768272722564e-06,0.839028840167488,1.60245722097168,2.56226916645952e-05,8.16036019885023e-07,0.954,0.00468422885862764,0.954,0.00468422885862764,0.953,0.00473238840333293,0.046,0.00468422885862764,1,0,0,0.0199345599961358,1941.90046818335,1689.62896376574,6.90492350761127,2000,2000
11,4000,140,"above",16,"null","fixed","fixed","c55-h48",0,0.000124521829573881,0.000304171807708256,0.0136029767774931,0.000215135738535585,0.0137308735003334,1.34244732673663e-05,0.940211285605841,1.5994514968441,0.000184963962406453,6.18471651492559e-06,0.9435,0.00516273909857936,0.9435,0.00516273909857936,0.945,0.00509779364038993,0.0565,0.00516273909857936,1,0,0,0.0537927930137719,969.192859326905,845.422555215969,6.42998331762749,2000,2000
12,8000,140,"above",16,"null","fixed","fixed","c55-h48",0,3.20590633332563e-05,0.000156007776202134,0.00697687985213091,0.000110341745355743,0.00709024290886079,7.50718984681422e-06,1.62483888403573,1.61082945508945,4.86535418283765e-05,1.46602156557035e-06,0.9535,0.00470838348055891,0.9535,0.00470838348055891,0.9535,0.00470838348055891,0.0465,0.00470838348055891,1,0,0,0.0277910071536712,1941.25156536164,1691.61069072287,6.88566441258729,2000,2000
19,4000,35,"below",16,"homogeneous","fixed","fixed","c55-h48",-0.00574650727353443,-0.0001181087167498,0.000151078124724338,0.00675641913593623,0.000106855083592481,0.0068685598472644,1.62510353321061e-05,1.65976546262068,1.62567612556954,4.56403246096474e-05,1.50385031142916e-06,0.9485,0.00494205169944629,0.9485,0.00494205169944629,0.9475,0.00498717104178311,0.1185,0.0072269547528679,1,0,0,0.0266961734627669,970.46670416487,844.548638457031,6.47943695385445,2000,2000
20,8000,35,"below",16,"homogeneous","fixed","fixed","c55-h48",-0.00289548362418641,-8.0598664613057e-05,7.6894755833097e-05,0.00343883802312107,5.43864015876637e-05,0.00346104686182239,8.35817351619561e-06,0.645823925174804,1.61019772090218,1.1826190290526e-05,3.95689652345241e-07,0.947,0.0050095408971282,0.947,0.0050095408971282,0.945,0.00509779364038993,0.1105,0.00701034057660539,1,0,0,0.0134443759843194,1940.72018040439,1690.21901212801,6.90778020884074,2000,2000
21,4000,70,"boundary",16,"homogeneous","fixed","fixed","c55-h48",-0.0113112284670269,6.69571072236394e-05,0.000215452626100346,0.00963533435782436,0.000152386114231819,0.0095791283320347,1.61521455822923e-05,-0.583332385803714,1.58121973686136,9.27977316071847e-05,2.8398542138767e-06,0.9535,0.00470838348055891,0.9535,0.00470838348055891,0.9545,0.00465992220965114,0.2095,0.00909971840223641,1,0,0,0.037365061981763,969.576250590668,844.632454551704,6.43408351407412,2000,2000
22,8000,70,"boundary",16,"homogeneous","fixed","fixed","c55-h48",-0.00574276682486417,0.000119940297746386,0.000108177217384441,0.00483783223376765,7.65119743676188e-05,0.00484187298005531,8.23074915431259e-06,0.0835239026986789,1.5919723278039,2.34073040867438e-05,7.70933314238901e-07,0.9475,0.00498717104178311,0.9475,0.00498717104178311,0.947,0.0050095408971282,0.1935,0.00883339544003324,1,0,0,0.0189453844637387,1941.9594650528,1691.36871644871,6.83088092946744,2000,2000
23,4000,140,"above",16,"homogeneous","fixed","fixed","c55-h48",-0.0219502263974119,-0.0002515086387158,0.0002973462633778,0.0132977291553663,0.000210308142804397,0.0131062856790471,1.39336887815728e-05,-1.43967044359562,1.56228322685112,0.000176804442484484,5.64671590297077e-06,0.9465,0.00503178646208283,0.9465,0.00503178646208283,0.9455,0.00507591124823908,0.393,0.010921332336304,1,0,0,0.051301664788223,971.084569605805,845.868549110163,6.42321538597196,2000,2000
24,8000,140,"above",16,"homogeneous","fixed","fixed","c55-h48",-0.0113256140287979,6.45177246925972e-05,0.000153020874897195,0.00684330156493237,0.000108229158975656,0.00675071841341336,7.69338643307107e-06,-1.352901821446,1.5641829331269,4.68115234572511e-05,1.46497380186743e-06,0.9485,0.00494205169944629,0.9485,0.00494205169944629,0.9485,0.00494205169944629,0.383,0.0108699356023851,1,0,0,0.0264249903867009,1941.38967849651,1691.20354049892,6.8397071324487,2000,2000
31,4000,35,"below",16,"heterogeneous","fixed","fixed","c55-h48",-0.0014496297084272,0.000248493261936559,0.000155439688461803,0.00695147419603961,0.000109939946199898,0.007107268456054,1.55418981016538e-05,2.24116864453212,1.63236274498389,4.83605809026834e-05,1.49702708479884e-06,0.9495,0.00489641450451246,0.9495,0.00489641450451246,0.952,0.00477995815881269,0.0475,0.00475624589355933,1,0,0,0.0277185851737061,970.76113693822,844.000070739358,6.41428309032487,2000,2000
32,8000,35,"below",16,"heterogeneous","fixed","fixed","c55-h48",-0.000723016766295825,-6.95481076563276e-05,8.1683355316695e-05,0.00365299070236798,5.77732995852687e-05,0.00359201138924828,8.18848104577359e-06,-1.66929833903403,1.5712058669225,1.33425058403297e-05,4.1780338478937e-07,0.9445,0.00511955808639769,0.9445,0.00511955808639769,0.943,0.00518415856238985,0.055,0.00509779364038993,1,0,0,0.0140410236975706,1942.43231456011,1692.75146496988,6.85957069858355,2000,2000
33,4000,70,"boundary",16,"heterogeneous","fixed","fixed","c55-h48",-0.00291421186346576,-2.49880731770786e-05,0.000220664996169763,0.00986843863380644,0.000156072738225192,0.00985879141087582,1.54045181213775e-05,-0.0977583515346048,1.58768054104667,9.73380124324699e-05,3.03831074391208e-06,0.9515,0.00480352734977121,0.9515,0.00480352734977121,0.951,0.00482695556225661,0.053,0.0050095408971282,1,0,0,0.0384955545315379,969.651367137427,843.592179312638,6.46766672708173,2000,2000
34,8000,70,"boundary",16,"heterogeneous","fixed","fixed","c55-h48",-0.00144857172285462,0.000124018901500792,0.000113575074281054,0.00507923173284049,8.03297901563718e-05,0.00501696896876174,7.83036175272118e-06,-1.22583034903049,1.56973594254631,2.58010763863253e-05,8.15570018176357e-07,0.944,0.00514120608417908,0.944,0.00514120608417908,0.947,0.0050095408971282,0.056,0.00514120608417908,1,0,0,0.0196272236273351,1942.93296199464,1689.94355892247,6.873245739801,2000,2000
35,4000,140,"above",16,"heterogeneous","fixed","fixed","c55-h48",-0.00581944722086487,2.72251607626128e-05,0.000306204008128287,0.013693859543155,0.000216573080613767,0.0135160778631279,1.34292016617714e-05,-1.29825838702922,1.56407928599569,0.000187428769502441,5.91310299819317e-06,0.948,0.00496467521596328,0.948,0.00496467521596328,0.9485,0.00494205169944629,0.0775,0.00597886904021153,1,0,0,0.0528981306064362,970.154221292379,845.233639920147,6.40321337854893,2000,2000
36,8000,140,"above",16,"heterogeneous","fixed","fixed","c55-h48",-0.00290962807567802,-5.33876471271406e-06,0.000153187401039223,0.0068507488404045,0.000108346940188914,0.00697657648246296,7.55130222613404e-06,1.83669909654767,1.61434973471211,4.69093217968751e-05,1.48897742736896e-06,0.954,0.00468422885862764,0.954,0.00468422885862764,0.954,0.00468422885862764,0.0635,0.005452877680638,1,0,0,0.0273112765726131,1940.97548447502,1690.10790511944,6.84381135853577,2000,2000
1,4000,35,"below",4,"null","fixed","fixed","c55-h60",0,-0.000131345792611842,0.000176386319810984,0.00788823602796756,0.000124755155535343,0.00802579566685998,1.60768155306498e-05,1.74385804893142,1.621969567493,6.22104072163456e-05,1.93021404591164e-06,0.957,0.00453602248671675,0.957,0.00453602248671675,0.9565,0.00456112650559048,0.043,0.00453602248671675,1,0,0,0.0312417563030449,971.042966289612,843.191871459426,6.4587052757154,2000,2000
2,8000,35,"below",4,"null","fixed","fixed","c55-h60",0,9.25793915946397e-06,9.30628270192494e-05,0.00416189614786691,6.58218135725411e-05,0.00404281219911197,8.24212476100452e-06,-2.86129073201351,1.54899361980899,1.73128045652941e-05,5.4946959961984e-07,0.943,0.00518415856238985,0.943,0.00518415856238985,0.9435,0.00516273909857936,0.057,0.00518415856238985,1,0,0,0.0157457164663402,1943.72914375155,1690.05777641353,6.88235818707996,2000,2000
3,4000,70,"boundary",4,"null","fixed","fixed","c55-h60",0,-0.000501102364965163,0.000254311191719364,0.0113731422424696,0.000179870141354081,0.0111047158114745,1.44694699694265e-05,-2.36017826272057,1.54943930597832,0.000129534793865386,4.1732217156447e-06,0.9415,0.0052477495176504,0.9415,0.0052477495176504,0.941,0.00526872849936301,0.0585,0.0052477495176504,1,0,0,0.0434887772757165,970.725447496571,843.194791588027,6.45747349352924,2000,2000
4,8000,70,"boundary",4,"null","fixed","fixed","c55-h60",0,-4.50133323575693e-05,0.000128293621859019,0.00573746519112838,9.07399778302859e-05,0.0056663144728194,7.56322014367074e-06,-1.2401071891294,1.56747435342008,3.29040737660901e-05,9.90741869778955e-07,0.9505,0.0048502448391808,0.9505,0.0048502448391808,0.95,0.00487339717240448,0.0495,0.0048502448391808,1,0,0,0.0221166646251632,1943.7657198226,1689.91813182076,6.89541124054626,2000,2000
5,4000,140,"above",4,"null","fixed","fixed","c55-h60",0,0.000451001979601687,0.000338828650991399,0.0151528779268264,0.000239647956256244,0.0150448118976544,1.25794241732826e-05,-0.713171647616184,1.57244815485192,0.000229698307396174,7.04443123057234e-06,0.949,0.00491929873051028,0.949,0.00491929873051028,0.949,0.00491929873051028,0.051,0.00491929873051027,1,0,0,0.0588736555511231,968.960553616778,845.193469926543,6.4036756236171,2000,2000
6,8000,140,"above",4,"null","fixed","fixed","c55-h60",0,-0.000123495988784097,0.000177105785186431,0.00792041149770669,0.000125264021613576,0.00784459904905158,7.11915093384322e-06,-0.957178155163552,1.56897291233469,6.27168030931036e-05,2.00047262359531e-06,0.9505,0.0048502448391808,0.9505,0.0048502448391808,0.9505,0.0048502448391808,0.0495,0.0048502448391808,1,0,0,0.030714804223013,1939.36461653195,1690.60978839043,6.84674100954475,2000,2000
7,4000,35,"below",16,"null","fixed","fixed","c55-h60",0,-8.360864131898e-05,0.000182007830714943,0.00813963763831775,0.00012873115814098,0.00803965348206381,1.60072040784888e-05,-1.2283612698341,1.57443748617662,6.62275644375805e-05,2.13576359461889e-06,0.9495,0.00489641450451246,0.9495,0.00489641450451246,0.9495,0.00489641450451246,0.0505,0.00489641450451246,1,0,0,0.0313380518998923,970.037634767975,844.021998511411,6.42176580978245,2000,2000
8,8000,35,"below",16,"null","fixed","fixed","c55-h60",0,2.47536564775944e-05,8.92429989392886e-05,0.00399106824288382,6.31201117243227e-05,0.00404951624252618,8.21657971949245e-06,1.4644700637874,1.61784776173585,1.59212741500051e-05,4.83179772792095e-07,0.959,0.00443390347211123,0.959,0.00443390347211123,0.9595,0.00440793318914885,0.041,0.00443390347211123,1,0,0,0.0157797570662607,1943.53246851411,1687.80794433459,6.890123317678,2000,2000
9,4000,70,"boundary",16,"null","fixed","fixed","c55-h60",0,-0.000181173494482779,0.000252967347841103,0.0113130437172108,0.000178919662585504,0.0110942513189552,1.47061825530367e-05,-1.93398349484626,1.55638582561629,0.000127953789503553,4.05405311238163e-06,0.944,0.00514120608417908,0.944,0.00514120608417908,0.944,0.00514120608417908,0.056,0.00514120608417908,1,0,0,0.0434395053631296,970.688918103442,845.104614568037,6.38850005170006,2000,2000
10,8000,70,"boundary",16,"null","fixed","fixed","c55-h60",0,-0.000147135918993804,0.000126917976855963,0.00567594447633357,8.97670066469111e-05,0.00567242436447874,7.83348557651393e-06,-0.0620180812110904,1.58656750549435,3.22218865042306e-05,1.03799557911845e-06,0.951,0.00482695556225661,0.951,0.00482695556225661,0.9495,0.00489641450451246,0.049,0.00482695556225661,1,0,0,0.0221797089114929,1941.90046818335,1689.62896376574,6.90492350761127,2000,2000
11,4000,140,"above",16,"null","fixed","fixed","c55-h60",0,0.000148500978220562,0.00033591836958779,0.0150227261857839,0.000237589561877655,0.0150275154091927,1.28604784463507e-05,0.0318798555571487,1.58435292711101,0.000225591513442543,7.40826434207184e-06,0.9435,0.00516273909857936,0.9435,0.00516273909857936,0.945,0.00509779364038993,0.0565,0.00516273909857936,1,0,0,0.0588672025816982,969.192859326905,845.422555215969,6.42998331762749,2000,2000
12,8000,140,"above",16,"null","fixed","fixed","c55-h60",0,9.56511984548665e-05,0.000170552691460353,0.00762734823701793,0.000120629125733269,0.00784610578815533,7.33284789637164e-06,2.86806822423169,1.62973186222658,5.81565020599419e-05,1.81060135152307e-06,0.956,0.00458606585212206,0.956,0.00458606585212206,0.9555,0.00461084319837489,0.044,0.00458606585212206,1,0,0,0.030724633145548,1941.25156536164,1691.61069072287,6.88566441258729,2000,2000
13,4000,35,"below",4,"homogeneous","fixed","fixed","c55-h60",-0.00713662837240874,-0.000279689733485203,0.000169720307290097,0.0075901228852562,0.000120040394040603,0.00764331464928776,1.58466678844171e-05,0.70080240907402,1.60624414604824,5.76593867776004e-05,1.82861070710178e-06,0.9445,0.00511955808639769,0.9445,0.00511955808639769,0.946,0.00505390937789747,0.15,0.00798435971133566,1,0,0,0.0297958744724113,969.730153277008,845.765989094081,6.47658698714057,2000,2000
14,8000,35,"below",4,"homogeneous","fixed","fixed","c55-h60",-0.0036076425009372,-8.22931561393469e-05,8.69621124644128e-05,0.00388906389874818,6.15068780719821e-05,0.0038594523855389,8.52379162132189e-06,-0.761404645956265,1.5847218406979,1.51240277630895e-05,4.75684501133174e-07,0.9445,0.00511955808639769,0.9445,0.00511955808639769,0.9445,0.00511955808639769,0.143,0.00782786688696225,1,0,0,0.0150405918987145,1942.04022875906,1690.80665983063,6.91472074833187,2000,2000
15,4000,70,"boundary",4,"homogeneous","fixed","fixed","c55-h60",-0.0139559732032351,-0.000265687550311713,0.000234234015410941,0.0104752636220319,0.000165669883330942,0.0105387150891953,1.51410948161352e-05,0.60572668576957,1.59766583008066,0.000109746872251481,3.45289358010184e-06,0.953,0.00473238840333293,0.953,0.00473238840333293,0.9515,0.00480352734977121,0.2635,0.00985057739424446,1,0,0,0.0412518878635352,969.486611190367,846.325155524965,6.42131657030519,2000,2000
16,8000,70,"boundary",4,"homogeneous","fixed","fixed","c55-h60",-0.00713201253779958,-9.49296884247827e-05,0.000119884936650223,0.00536141735656311,8.47926524810459e-05,0.00539354252596973,7.90738907743582e-06,0.599191729912607,1.59783209126423,2.8739435318965e-05,8.97078431572661e-07,0.9545,0.00465992220965114,0.9545,0.00465992220965114,0.955,0.00463546114210873,0.2535,0.00972722339622155,1,0,0,0.0210803602206562,1940.25869648763,1690.303418244,6.90647343675064,2000,2000
17,4000,140,"above",4,"homogeneous","fixed","fixed","c55-h60",-0.0267247050846117,0.000314697679150313,0.000326451383458635,0.0145993496952472,0.000230893717617969,0.0143590678036985,1.32535995175892e-05,-1.64583968850947,1.55815159849953,0.000213133475647614,6.7536476142708e-06,0.9455,0.00507591124823908,0.9455,0.00507591124823908,0.9445,0.00511955808639769,0.4505,0.0111254157225697,1,0,0,0.0562580208429856,969.753985197687,844.849280606127,6.42286525989833,2000,2000
18,8000,140,"above",4,"homogeneous","fixed","fixed","c55-h60",-0.0139733419606986,1.3552262293499e-06,0.000167672934339318,0.00749856158339148,0.000118592320679885,0.0074711725544833,7.5135076623602e-06,-0.365257104360373,1.57894012158671,5.62003134436426e-05,1.85263308402971e-06,0.948,0.00496467521596328,0.948,0.00496467521596328,0.948,0.00496467521596328,0.4565,0.0111379475218731,1,0,0,0.0293122235292918,1941.29253322039,1692.80836736126,6.88310426527201,2000,2000
19,4000,35,"below",16,"homogeneous","fixed","fixed","c55-h60",-0.00713662837240874,-0.000161572519316769,0.000167729115549987,0.00750107408351377,0.000118632056730179,0.00762601523537749,1.61240693222612e-05,1.66564348615521,1.62218211965678,5.62640850291571e-05,1.84157313603947e-06,0.9525,0.00475624589355933,0.9525,0.00475624589355933,0.9515,0.00480352734977121,0.1405,0.0077704488287357,1,0,0,0.0297530303377777,970.46670416487,844.548638457031,6.47943695385445,2000,2000
20,8000,35,"below",16,"homogeneous","fixed","fixed","c55-h60",-0.0036076425009372,-9.54799414701055e-05,8.64744661627961e-05,0.00386725569316035,6.11619738284465e-05,0.00385995430663285,8.29103899938144e-06,-0.188800201145611,1.59304055444769,1.49573051822061e-05,4.84571252566799e-07,0.939,0.00535158854920668,0.939,0.00535158854920668,0.94,0.0053103672189407,0.131,0.00754450130890041,1,0,0,0.0149627802997908,1940.72018040439,1690.21901212801,6.90778020884074,2000,2000
21,4000,70,"boundary",16,"homogeneous","fixed","fixed","c55-h60",-0.0139559732032351,0.000195438664834587,0.000242594404793575,0.0108491516015907,0.000171583049833221,0.0105934712441448,1.580566818275e-05,-2.35668526752271,1.55111925391144,0.000117683434700773,3.5884988274492e-06,0.943,0.00518415856238985,0.943,0.00518415856238985,0.9445,0.00511955808639769,0.2535,0.00972722339622155,1,0,0,0.0413884843431613,969.576250590668,844.632454551704,6.43408351407412,2000,2000
22,8000,70,"boundary",16,"homogeneous","fixed","fixed","c55-h60",-0.00713201253779958,0.000134934366363686,0.000120705739460236,0.00539812477414935,8.53731928672661e-05,0.0053853063944645,8.13937932515293e-06,-0.237459862844058,1.5849671573258,2.91433884849722e-05,9.14439538197033e-07,0.9465,0.00503178646208283,0.9465,0.00503178646208283,0.947,0.0050095408971282,0.245,0.00961704216482386,1,0,0,0.0210699475500418,1941.9594650528,1691.36871644871,6.83088092946744,2000,2000
23,4000,140,"above",16,"homogeneous","fixed","fixed","c55-h60",-0.0267247050846117,-0.000433199783494893,0.000327671474181773,0.0146539138111603,0.000231756667806483,0.0143695798915957,1.30438158579445e-05,-1.9403275004114,1.55339970147593,0.000214817483442341,6.83307111187869e-06,0.9465,0.00503178646208283,0.9465,0.00503178646208283,0.946,0.00505390937789747,0.472,0.0111627953488362,1,0,0,0.0562505539063663,971.084569605805,845.868549110163,6.42321538597196,2000,2000
24,8000,140,"above",16,"homogeneous","fixed","fixed","c55-h60",-0.0139733419606986,3.26815769377995e-05,0.000165029083742971,0.00738032499027577,0.000116722368448256,0.0074726500606314,7.32018948698173e-06,1.25096212534377,1.60438746747599,5.4443030449079e-05,1.74436758636179e-06,0.9525,0.00475624589355933,0.9525,0.00475624589355933,0.9525,0.00475624589355933,0.4645,0.0111521242371129,1,0,0,0.0292308984274231,1941.38967849651,1691.20354049892,6.8397071324487,2000,2000
25,4000,35,"below",4,"heterogeneous","fixed","fixed","c55-h60",-0.00180765008818205,-6.46973137056633e-05,0.000177196086088214,0.00792444987680304,0.000125327889962658,0.00790574416628246,1.62986715133347e-05,-0.236050587881609,1.59115010031064,6.27696931394393e-05,1.95014490147086e-06,0.9495,0.00489641450451246,0.9495,0.00489641450451246,0.9485,0.00494205169944629,0.0505,0.00489641450451246,1,0,0,0.0307895319000321,970.854469869476,844.088999247114,6.49770298218756,2000,2000
26,8000,35,"below",4,"heterogeneous","fixed","fixed","c55-h60",-0.000902717043909434,0.00025678353782683,8.76203224773061e-05,0.00391849994539418,6.19724192353865e-05,0.00397443679626484,7.98589161547929e-06,1.42750674110392,1.61700516058207,1.54129022864421e-05,4.86090101173479e-07,0.9505,0.0048502448391808,0.9505,0.0048502448391808,0.954,0.00468422885862764,0.0485,0.00480352734977121,1,0,0,0.015465262553359,1942.28472151913,1690.71807901831,6.87588591901309,2000,2000
27,4000,70,"boundary",4,"heterogeneous","fixed","fixed","c55-h60",-0.00362383165736849,-5.86783046818705e-05,0.000245756137903515,0.0109905486048014,0.000173819291885974,0.0109164449121666,1.41785991056358e-05,-0.674249259972914,1.57615921320622,0.000120735205698626,3.885833069147e-06,0.95,0.00487339717240448,0.95,0.00487339717240448,0.9495,0.00489641450451246,0.0565,0.00516273909857936,1,0,0,0.0427002228617322,971.699767083588,844.459664752623,6.47190721597861,2000,2000
28,8000,70,"boundary",4,"heterogeneous","fixed","fixed","c55-h60",-0.00180632953380654,4.91598925310553e-05,0.000124353672349357,0.00556126529249798,8.79533160619247e-05,0.00557070815475602,7.88644612687568e-06,0.169797011316453,1.59055402016011,3.09146245127496e-05,9.9475162668633e-07,0.9485,0.00494205169944629,0.9485,0.00494205169944629,0.9485,0.00494205169944629,0.0635,0.005452877680638,1,0,0,0.0217912321315181,1940.51782161352,1688.53945103678,6.8967753990812,2000,2000
29,4000,140,"above",4,"heterogeneous","fixed","fixed","c55-h60",-0.00719130704379668,0.00052140068726445,0.000331553715690799,0.0148275329295453,0.000234502513651009,0.0148090535867797,1.27887946040623e-05,-0.12462857343426,1.58191626898702,0.000220017663587042,6.85667442063831e-06,0.9495,0.00489641450451246,0.9495,0.00489641450451246,0.948,0.00496467521596328,0.074,0.0058533750947637,1,0,0,0.0580397678339922,969.810140051573,845.69113995535,6.42943172022987,2000,2000
30,8000,140,"above",4,"heterogeneous","fixed","fixed","c55-h60",-0.00361826406381834,-3.82629472677194e-05,0.000173389434818889,0.00775421125670608,0.000122635507856821,0.00773278522177432,7.32642242185835e-06,-0.276314820714052,1.57999181455639,6.00991923706541e-05,1.79065921703683e-06,0.954,0.00468422885862764,0.954,0.00468422885862764,0.954,0.00468422885862764,0.0805,0.00608357419614489,1,0,0,0.0303119519329103,1942.36947818564,1692.06987567312,6.8559554802167,2000,2000
31,4000,35,"below",16,"heterogeneous","fixed","fixed","c55-h60",-0.00180765008818205,0.000285975734384423,0.000173236150123997,0.00774735615675234,0.000122527092102284,0.00791076597701484,1.5611769666296e-05,2.10923335595044,1.62741650450135,6.00732987765153e-05,1.90281668841774e-06,0.9435,0.00516273909857936,0.9435,0.00516273909857936,0.9455,0.00507591124823908,0.0465,0.00470838348055891,1,0,0,0.0309293015260065,970.76113693822,844.000070739358,6.41428309032487,2000,2000
32,8000,35,"below",16,"heterogeneous","fixed","fixed","c55-h60",-0.000902717043909434,-5.0944575995903e-05,9.24382912277459e-05,0.00413396605818325,6.53800896344834e-05,0.00399933818026416,8.16474490111138e-06,-3.2566275587238,1.54272431769366,1.70837258823494e-05,5.41865497558616e-07,0.9455,0.00507591124823908,0.9455,0.00507591124823908,0.944,0.00514120608417908,0.0605,0.0053310294503032,1,0,0,0.0155898317204558,1942.43231456011,1692.75146496988,6.85957069858355,2000,2000
33,4000,70,"boundary",16,"heterogeneous","fixed","fixed","c55-h60",-0.00362383165736849,-0.000118380942401284,0.00024631663535413,0.0110156148128172,0.000174215722554201,0.0109148960350613,1.46418273834606e-05,-0.914327338667698,1.57270083291529,0.00012129711186703,3.76069961755069e-06,0.9475,0.00498717104178311,0.9475,0.00498717104178311,0.9485,0.00494205169944629,0.065,0.00551248582764618,1,0,0,0.0426981959777037,969.651367137427,843.592179312638,6.46766672708173,2000,2000
34,8000,70,"boundary",16,"heterogeneous","fixed","fixed","c55-h60",-0.00180632953380654,4.28938147692391e-05,0.000127753940507049,0.00571332990734451,9.03582700477512e-05,0.00558166660717551,7.83598988370752e-06,-2.30449321681481,1.55116328618409,3.26276574401877e-05,1.02071996821679e-06,0.9455,0.00507591124823908,0.9455,0.00507591124823908,0.946,0.00505390937789747,0.057,0.00518415856238985,1,0,0,0.0218152868378853,1942.93296199464,1689.94355892247,6.873245739801,2000,2000
35,4000,140,"above",16,"heterogeneous","fixed","fixed","c55-h60",-0.00719130704379668,4.53092551295811e-05,0.000334102945794314,0.0149415379655803,0.000236305542357545,0.0147926205743491,1.24945174207766e-05,-0.996667087245295,1.56800304791211,0.000223139984927089,7.27842101575334e-06,0.945,0.00509779364038993,0.945,0.00509779364038993,0.9445,0.00511955808639769,0.076,0.00592553795026241,1,0,0,0.0579451528607705,970.154221292379,845.233639920147,6.40321337854893,2000,2000
