"scenario","n","event_target","K","effect","method","selector","candidate","frequency","count","denominator"
31,4000,35,16,"heterogeneous","bonferroni","prognostic_low","c60-h24",0.025,50,2000
32,8000,35,16,"heterogeneous","bonferroni","prognostic_low","c60-h24",0.0345,69,2000
33,4000,70,16,"heterogeneous","bonferroni","prognostic_low","c60-h24",0.014,28,2000
34,8000,70,16,"heterogeneous","bonferroni","prognostic_low","c60-h24",0.011,22,2000
35,4000,140,16,"heterogeneous","bonferroni","prognostic_low","c60-h24",0.003,6,2000
36,8000,140,16,"heterogeneous","bonferroni","prognostic_low","c60-h24",0.0015,3,2000
7,4000,35,16,"null","naive","prognostic_low","c60-h24",0.0455,91,2000
8,8000,35,16,"null","naive","prognostic_low","c60-h24",0.031,62,2000
9,4000,70,16,"null","naive","prognostic_low","c60-h24",0.0165,33,2000
10,8000,70,16,"null","naive","prognostic_low","c60-h24",0.017,34,2000
11,4000,140,16,"null","naive","prognostic_low","c60-h24",0.006,12,2000
12,8000,140,16,"null","naive","prognostic_low","c60-h24",0.0045,9,2000
19,4000,35,16,"homogeneous","naive","prognostic_low","c60-h24",0.0535,107,2000
20,8000,35,16,"homogeneous","naive","prognostic_low","c60-h24",0.058,116,2000
21,4000,70,16,"homogeneous","naive","prognostic_low","c60-h24",0.029,58,2000
22,8000,70,16,"homogeneous","naive","prognostic_low","c60-h24",0.0285,57,2000
23,4000,140,16,"homogeneous","naive","prognostic_low","c60-h24",0.0105,21,2000
24,8000,140,16,"homogeneous","naive","prognostic_low","c60-h24",0.0065,13,2000
31,4000,35,16,"heterogeneous","naive","prognostic_low","c60-h24",0.025,50,2000
32,8000,35,16,"heterogeneous","naive","prognostic_low","c60-h24",0.0345,69,2000
33,4000,70,16,"heterogeneous","naive","prognostic_low","c60-h24",0.014,28,2000
34,8000,70,16,"heterogeneous","naive","prognostic_low","c60-h24",0.011,22,2000
35,4000,140,16,"heterogeneous","naive","prognostic_low","c60-h24",0.003,6,2000
36,8000,140,16,"heterogeneous","naive","prognostic_low","c60-h24",0.0015,3,2000
7,4000,35,16,"null","split","prognostic_low","c60-h24",0.0845,169,2000
8,8000,35,16,"null","split","prognostic_low","c60-h24",0.077,154,2000
9,4000,70,16,"null","split","prognostic_low","c60-h24",0.047,94,2000
10,8000,70,16,"null","split","prognostic_low","c60-h24",0.044,88,2000
11,4000,140,16,"null","split","prognostic_low","c60-h24",0.017,34,2000
12,8000,140,16,"null","split","prognostic_low","c60-h24",0.0145,29,2000
19,4000,35,16,"homogeneous","split","prognostic_low","c60-h24",0.1005,201,2000
20,8000,35,16,"homogeneous","split","prognostic_low","c60-h24",0.1,200,2000
21,4000,70,16,"homogeneous","split","prognostic_low","c60-h24",0.0545,109,2000
22,8000,70,16,"homogeneous","split","prognostic_low","c60-h24",0.0565,113,2000
23,4000,140,16,"homogeneous","split","prognostic_low","c60-h24",0.0305,61,2000
24,8000,140,16,"homogeneous","split","prognostic_low","c60-h24",0.023,46,2000
31,4000,35,16,"heterogeneous","split","prognostic_low","c60-h24",0.062,124,2000
32,8000,35,16,"heterogeneous","split","prognostic_low","c60-h24",0.053,106,2000
33,4000,70,16,"heterogeneous","split","prognostic_low","c60-h24",0.0345,69,2000
34,8000,70,16,"heterogeneous","split","prognostic_low","c60-h24",0.0375,75,2000
35,4000,140,16,"heterogeneous","split","prognostic_low","c60-h24",0.016,32,2000
36,8000,140,16,"heterogeneous","split","prognostic_low","c60-h24",0.01,20,2000
11,4000,140,16,"null","bonferroni","workability","c60-h24",0.2855,571,2000
12,8000,140,16,"null","bonferroni","workability","c60-h24",0.2935,587,2000
23,4000,140,16,"homogeneous","bonferroni","workability","c60-h24",0.032,64,2000
24,8000,140,16,"homogeneous","bonferroni","workability","c60-h24",0.0275,55,2000
35,4000,140,16,"heterogeneous","bonferroni","workability","c60-h24",0.326,652,2000
36,8000,140,16,"heterogeneous","bonferroni","workability","c60-h24",0.306,612,2000
11,4000,140,16,"null","naive","workability","c60-h24",0.2855,571,2000
12,8000,140,16,"null","naive","workability","c60-h24",0.2935,587,2000
23,4000,140,16,"homogeneous","naive","workability","c60-h24",0.032,64,2000
24,8000,140,16,"homogeneous","naive","workability","c60-h24",0.0275,55,2000
35,4000,140,16,"heterogeneous","naive","workability","c60-h24",0.326,652,2000
36,8000,140,16,"heterogeneous","naive","workability","c60-h24",0.306,612,2000
11,4000,140,16,"null","split","workability","c60-h24",0.3755,751,2000
12,8000,140,16,"null","split","workability","c60-h24",0.3735,747,2000
23,4000,140,16,"homogeneous","split","workability","c60-h24",0.1045,209,2000
24,8000,140,16,"homogeneous","split","workability","c60-h24",0.0825,165,2000
35,4000,140,16,"heterogeneous","split","workability","c60-h24",0.3645,729,2000
36,8000,140,16,"heterogeneous","split","workability","c60-h24",0.361,722,2000
7,4000,35,16,"null","bonferroni","effect_seeking","c60-h36",0.071,142,2000
8,8000,35,16,"null","bonferroni","effect_seeking","c60-h36",0.063,126,2000
9,4000,70,16,"null","bonferroni","effect_seeking","c60-h36",0.0625,125,2000
10,8000,70,16,"null","bonferroni","effect_seeking","c60-h36",0.0455,91,2000
11,4000,140,16,"null","bonferroni","effect_seeking","c60-h36",0.069,138,2000
12,8000,140,16,"null","bonferroni","effect_seeking","c60-h36",0.066,132,2000
19,4000,35,16,"homogeneous","bonferroni","effect_seeking","c60-h36",0.036,72,2000
20,8000,35,16,"homogeneous","bonferroni","effect_seeking","c60-h36",0.0385,77,2000
21,4000,70,16,"homogeneous","bonferroni","effect_seeking","c60-h36",0.0265,53,2000
22,8000,70,16,"homogeneous","bonferroni","effect_seeking","c60-h36",0.032,64,2000
23,4000,140,16,"homogeneous","bonferroni","effect_seeking","c60-h36",0.022,44,2000
24,8000,140,16,"homogeneous","bonferroni","effect_seeking","c60-h36",0.0215,43,2000
31,4000,35,16,"heterogeneous","bonferroni","effect_seeking","c60-h36",0.0305,61,2000
32,8000,35,16,"heterogeneous","bonferroni","effect_seeking","c60-h36",0.0295,59,2000
33,4000,70,16,"heterogeneous","bonferroni","effect_seeking","c60-h36",0.0245,49,2000
34,8000,70,16,"heterogeneous","bonferroni","effect_seeking","c60-h36",0.0215,43,2000
35,4000,140,16,"heterogeneous","bonferroni","effect_seeking","c60-h36",0.0105,21,2000
36,8000,140,16,"heterogeneous","bonferroni","effect_seeking","c60-h36",0.012,24,2000
7,4000,35,16,"null","naive","effect_seeking","c60-h36",0.071,142,2000
8,8000,35,16,"null","naive","effect_seeking","c60-h36",0.063,126,2000
9,4000,70,16,"null","naive","effect_seeking","c60-h36",0.0625,125,2000
10,8000,70,16,"null","naive","effect_seeking","c60-h36",0.0455,91,2000
11,4000,140,16,"null","naive","effect_seeking","c60-h36",0.069,138,2000
12,8000,140,16,"null","naive","effect_seeking","c60-h36",0.066,132,2000
19,4000,35,16,"homogeneous","naive","effect_seeking","c60-h36",0.036,72,2000
20,8000,35,16,"homogeneous","naive","effect_seeking","c60-h36",0.0385,77,2000
21,4000,70,16,"homogeneous","naive","effect_seeking","c60-h36",0.0265,53,2000
22,8000,70,16,"homogeneous","naive","effect_seeking","c60-h36",0.032,64,2000
23,4000,140,16,"homogeneous","naive","effect_seeking","c60-h36",0.022,44,2000
24,8000,140,16,"homogeneous","naive","effect_seeking","c60-h36",0.0215,43,2000
31,4000,35,16,"heterogeneous","naive","effect_seeking","c60-h36",0.0305,61,2000
32,8000,35,16,"heterogeneous","naive","effect_seeking","c60-h36",0.0295,59,2000
33,4000,70,16,"heterogeneous","naive","effect_seeking","c60-h36",0.0245,49,2000
34,8000,70,16,"heterogeneous","naive","effect_seeking","c60-h36",0.0215,43,2000
35,4000,140,16,"heterogeneous","naive","effect_seeking","c60-h36",0.0105,21,2000
36,8000,140,16,"heterogeneous","naive","effect_seeking","c60-h36",0.012,24,2000
7,4000,35,16,"null","bonferroni","prognostic_high","c60-h36",0.032,64,2000
8,8000,35,16,"null","bonferroni","prognostic_high","c60-h36",0.0325,65,2000
9,4000,70,16,"null","bonferroni","prognostic_high","c60-h36",0.012,24,2000
10,8000,70,16,"null","bonferroni","prognostic_high","c60-h36",0.0205,41,2000
11,4000,140,16,"null","bonferroni","prognostic_high","c60-h36",0.009,18,2000
12,8000,140,16,"null","bonferroni","prognostic_high","c60-h36",0.003,6,2000
19,4000,35,16,"homogeneous","bonferroni","prognostic_high","c60-h36",0.0455,91,2000
20,8000,35,16,"homogeneous","bonferroni","prognostic_high","c60-h36",0.0445,89,2000
21,4000,70,16,"homogeneous","bonferroni","prognostic_high","c60-h36",0.0275,55,2000
22,8000,70,16,"homogeneous","bonferroni","prognostic_high","c60-h36",0.0225,45,2000
23,4000,140,16,"homogeneous","bonferroni","prognostic_high","c60-h36",0.015,30,2000
24,8000,140,16,"homogeneous","bonferroni","prognostic_high","c60-h36",0.0075,15,2000
31,4000,35,16,"heterogeneous","bonferroni","prognostic_high","c60-h36",0.035,70,2000
32,8000,35,16,"heterogeneous","bonferroni","prognostic_high","c60-h36",0.0365,73,2000
33,4000,70,16,"heterogeneous","bonferroni","prognostic_high","c60-h36",0.015,30,2000
34,8000,70,16,"heterogeneous","bonferroni","prognostic_high","c60-h36",0.018,36,2000
35,4000,140,16,"heterogeneous","bonferroni","prognostic_high","c60-h36",0.0055,11,2000
36,8000,140,16,"heterogeneous","bonferroni","prognostic_high","c60-h36",0.006,12,2000
7,4000,35,16,"null","naive","prognostic_high","c60-h36",0.032,64,2000
8,8000,35,16,"null","naive","prognostic_high","c60-h36",0.0325,65,2000
9,4000,70,16,"null","naive","prognostic_high","c60-h36",0.012,24,2000
10,8000,70,16,"null","naive","prognostic_high","c60-h36",0.0205,41,2000
11,4000,140,16,"null","naive","prognostic_high","c60-h36",0.009,18,2000
12,8000,140,16,"null","naive","prognostic_high","c60-h36",0.003,6,2000
19,4000,35,16,"homogeneous","naive","prognostic_high","c60-h36",0.0455,91,2000
20,8000,35,16,"homogeneous","naive","prognostic_high","c60-h36",0.0445,89,2000
21,4000,70,16,"homogeneous","naive","prognostic_high","c60-h36",0.0275,55,2000
22,8000,70,16,"homogeneous","naive","prognostic_high","c60-h36",0.0225,45,2000
23,4000,140,16,"homogeneous","naive","prognostic_high","c60-h36",0.015,30,2000
24,8000,140,16,"homogeneous","naive","prognostic_high","c60-h36",0.0075,15,2000
31,4000,35,16,"heterogeneous","naive","prognostic_high","c60-h36",0.035,70,2000
32,8000,35,16,"heterogeneous","naive","prognostic_high","c60-h36",0.0365,73,2000
33,4000,70,16,"heterogeneous","naive","prognostic_high","c60-h36",0.015,30,2000
34,8000,70,16,"heterogeneous","naive","prognostic_high","c60-h36",0.018,36,2000
35,4000,140,16,"heterogeneous","naive","prognostic_high","c60-h36",0.0055,11,2000
36,8000,140,16,"heterogeneous","naive","prognostic_high","c60-h36",0.006,12,2000
7,4000,35,16,"null","split","prognostic_high","c60-h36",0.0645,129,2000
8,8000,35,16,"null","split","prognostic_high","c60-h36",0.052,104,2000
9,4000,70,16,"null","split","prognostic_high","c60-h36",0.033,66,2000
10,8000,70,16,"null","split","prognostic_high","c60-h36",0.0335,67,2000
11,4000,140,16,"null","split","prognostic_high","c60-h36",0.019,38,2000
12,8000,140,16,"null","split","prognostic_high","c60-h36",0.0155,31,2000
19,4000,35,16,"homogeneous","split","prognostic_high","c60-h36",0.054,108,2000
20,8000,35,16,"homogeneous","split","prognostic_high","c60-h36",0.066,132,2000
21,4000,70,16,"homogeneous","split","prognostic_high","c60-h36",0.046,92,2000
22,8000,70,16,"homogeneous","split","prognostic_high","c60-h36",0.0445,89,2000
23,4000,140,16,"homogeneous","split","prognostic_high","c60-h36",0.0285,57,2000
24,8000,140,16,"homogeneous","split","prognostic_high","c60-h36",0.032,64,2000
31,4000,35,16,"heterogeneous","split","prognostic_high","c60-h36",0.052,104,2000
32,8000,35,16,"heterogeneous","split","prognostic_high","c60-h36",0.057,114,2000
33,4000,70,16,"heterogeneous","split","prognostic_high","c60-h36",0.0275,55,2000
34,8000,70,16,"heterogeneous","split","prognostic_high","c60-h36",0.033,66,2000
35,4000,140,16,"heterogeneous","split","prognostic_high","c60-h36",0.02,40,2000
36,8000,140,16,"heterogeneous","split","prognostic_high","c60-h36",0.0195,39,2000
7,4000,35,16,"null","bonferroni","prognostic_low","c60-h36",0.0545,109,2000
8,8000,35,16,"null","bonferroni","prognostic_low","c60-h36",0.0475,95,2000
9,4000,70,16,"null","bonferroni","prognostic_low","c60-h36",0.0205,41,2000
10,8000,70,16,"null","bonferroni","prognostic_low","c60-h36",0.0185,37,2000
11,4000,140,16,"null","bonferroni","prognostic_low","c60-h36",0.0095,19,2000
12,8000,140,16,"null","bonferroni","prognostic_low","c60-h36",0.008,16,2000
19,4000,35,16,"homogeneous","bonferroni","prognostic_low","c60-h36",0.055,110,2000
20,8000,35,16,"homogeneous","bonferroni","prognostic_low","c60-h36",0.0555,111,2000
21,4000,70,16,"homogeneous","bonferroni","prognostic_low","c60-h36",0.03,60,2000
22,8000,70,16,"homogeneous","bonferroni","prognostic_low","c60-h36",0.026,52,2000
23,4000,140,16,"homogeneous","bonferroni","prognostic_low","c60-h36",0.021,42,2000
24,8000,140,16,"homogeneous","bonferroni","prognostic_low","c60-h36",0.0145,29,2000
31,4000,35,16,"heterogeneous","bonferroni","prognostic_low","c60-h36",0.0385,77,2000
32,8000,35,16,"heterogeneous","bonferroni","prognostic_low","c60-h36",0.03,60,2000
33,4000,70,16,"heterogeneous","bonferroni","prognostic_low","c60-h36",0.024,48,2000
34,8000,70,16,"heterogeneous","bonferroni","prognostic_low","c60-h36",0.022,44,2000
35,4000,140,16,"heterogeneous","bonferroni","prognostic_low","c60-h36",0.005,10,2000
36,8000,140,16,"heterogeneous","bonferroni","prognostic_low","c60-h36",0.006,12,2000
7,4000,35,16,"null","naive","prognostic_low","c60-h36",0.0545,109,2000
8,8000,35,16,"null","naive","prognostic_low","c60-h36",0.0475,95,2000
9,4000,70,16,"null","naive","prognostic_low","c60-h36",0.0205,41,2000
10,8000,70,16,"null","naive","prognostic_low","c60-h36",0.0185,37,2000
11,4000,140,16,"null","naive","prognostic_low","c60-h36",0.0095,19,2000
12,8000,140,16,"null","naive","prognostic_low","c60-h36",0.008,16,2000
19,4000,35,16,"homogeneous","naive","prognostic_low","c60-h36",0.055,110,2000
20,8000,35,16,"homogeneous","naive","prognostic_low","c60-h36",0.0555,111,2000
21,4000,70,16,"homogeneous","naive","prognostic_low","c60-h36",0.03,60,2000
22,8000,70,16,"homogeneous","naive","prognostic_low","c60-h36",0.026,52,2000
23,4000,140,16,"homogeneous","naive","prognostic_low","c60-h36",0.021,42,2000
24,8000,140,16,"homogeneous","naive","prognostic_low","c60-h36",0.0145,29,2000
31,4000,35,16,"heterogeneous","naive","prognostic_low","c60-h36",0.0385,77,2000
32,8000,35,16,"heterogeneous","naive","prognostic_low","c60-h36",0.03,60,2000
33,4000,70,16,"heterogeneous","naive","prognostic_low","c60-h36",0.024,48,2000
34,8000,70,16,"heterogeneous","naive","prognostic_low","c60-h36",0.022,44,2000
35,4000,140,16,"heterogeneous","naive","prognostic_low","c60-h36",0.005,10,2000
36,8000,140,16,"heterogeneous","naive","prognostic_low","c60-h36",0.006,12,2000
7,4000,35,16,"null","split","prognostic_low","c60-h36",0.071,142,2000
8,8000,35,16,"null","split","prognostic_low","c60-h36",0.063,126,2000
9,4000,70,16,"null","split","prognostic_low","c60-h36",0.0445,89,2000
10,8000,70,16,"null","split","prognostic_low","c60-h36",0.0415,83,2000
11,4000,140,16,"null","split","prognostic_low","c60-h36",0.021,42,2000
12,8000,140,16,"null","split","prognostic_low","c60-h36",0.02,40,2000
19,4000,35,16,"homogeneous","split","prognostic_low","c60-h36",0.068,136,2000
20,8000,35,16,"homogeneous","split","prognostic_low","c60-h36",0.0785,157,2000
21,4000,70,16,"homogeneous","split","prognostic_low","c60-h36",0.054,108,2000
22,8000,70,16,"homogeneous","split","prognostic_low","c60-h36",0.0545,109,2000
23,4000,140,16,"homogeneous","split","prognostic_low","c60-h36",0.0365,73,2000
24,8000,140,16,"homogeneous","split","prognostic_low","c60-h36",0.036,72,2000
31,4000,35,16,"heterogeneous","split","prognostic_low","c60-h36",0.06,120,2000
32,8000,35,16,"heterogeneous","split","prognostic_low","c60-h36",0.0545,109,2000
33,4000,70,16,"heterogeneous","split","prognostic_low","c60-h36",0.0375,75,2000
34,8000,70,16,"heterogeneous","split","prognostic_low","c60-h36",0.0405,81,2000
35,4000,140,16,"heterogeneous","split","prognostic_low","c60-h36",0.023,46,2000
36,8000,140,16,"heterogeneous","split","prognostic_low","c60-h36",0.017,34,2000
9,4000,70,16,"null","bonferroni","workability","c60-h36",0.0035,7,2000
10,8000,70,16,"null","bonferroni","workability","c60-h36",0.001,2,2000
11,4000,140,16,"null","bonferroni","workability","c60-h36",0.714,1428,2000
12,8000,140,16,"null","bonferroni","workability","c60-h36",0.7025,1405,2000
23,4000,140,16,"homogeneous","bonferroni","workability","c60-h36",0.8875,1775,2000
24,8000,140,16,"homogeneous","bonferroni","workability","c60-h36",0.891,1782,2000
33,4000,70,16,"heterogeneous","bonferroni","workability","c60-h36",0.0035,7,2000
34,8000,70,16,"heterogeneous","bonferroni","workability","c60-h36",0.0035,7,2000
35,4000,140,16,"heterogeneous","bonferroni","workability","c60-h36",0.6735,1347,2000
36,8000,140,16,"heterogeneous","bonferroni","workability","c60-h36",0.6925,1385,2000
9,4000,70,16,"null","naive","workability","c60-h36",0.0035,7,2000
10,8000,70,16,"null","naive","workability","c60-h36",0.001,2,2000
11,4000,140,16,"null","naive","workability","c60-h36",0.714,1428,2000
12,8000,140,16,"null","naive","workability","c60-h36",0.7025,1405,2000
23,4000,140,16,"homogeneous","naive","workability","c60-h36",0.8875,1775,2000
24,8000,140,16,"homogeneous","naive","workability","c60-h36",0.891,1782,2000
33,4000,70,16,"heterogeneous","naive","workability","c60-h36",0.0035,7,2000
34,8000,70,16,"heterogeneous","naive","workability","c60-h36",0.0035,7,2000
35,4000,140,16,"heterogeneous","naive","workability","c60-h36",0.6735,1347,2000
36,8000,140,16,"heterogeneous","naive","workability","c60-h36",0.6925,1385,2000
9,4000,70,16,"null","split","workability","c60-h36",0.0265,53,2000
10,8000,70,16,"null","split","workability","c60-h36",0.0245,49,2000
11,4000,140,16,"null","split","workability","c60-h36",0.604,1208,2000
12,8000,140,16,"null","split","workability","c60-h36",0.6035,1207,2000
21,4000,70,16,"homogeneous","split","workability","c60-h36",0.002,4,2000
22,8000,70,16,"homogeneous","split","workability","c60-h36",0.0025,5,2000
23,4000,140,16,"homogeneous","split","workability","c60-h36",0.7515,1503,2000
24,8000,140,16,"homogeneous","split","workability","c60-h36",0.7495,1499,2000
33,4000,70,16,"heterogeneous","split","workability","c60-h36",0.024,48,2000
34,8000,70,16,"heterogeneous","split","workability","c60-h36",0.0205,41,2000
35,4000,140,16,"heterogeneous","split","workability","c60-h36",0.6165,1233,2000
36,8000,140,16,"heterogeneous","split","workability","c60-h36",0.6165,1233,2000
7,4000,35,16,"null","bonferroni","effect_seeking","c60-h48",0.068,136,2000
8,8000,35,16,"null","bonferroni","effect_seeking","c60-h48",0.0575,115,2000
9,4000,70,16,"null","bonferroni","effect_seeking","c60-h48",0.0705,141,2000
10,8000,70,16,"null","bonferroni","effect_seeking","c60-h48",0.0685,137,2000
11,4000,140,16,"null","bonferroni","effect_seeking","c60-h48",0.067,134,2000
12,8000,140,16,"null","bonferroni","effect_seeking","c60-h48",0.0635,127,2000
19,4000,35,16,"homogeneous","bonferroni","effect_seeking","c60-h48",0.045,90,2000
20,8000,35,16,"homogeneous","bonferroni","effect_seeking","c60-h48",0.0375,75,2000
21,4000,70,16,"homogeneous","bonferroni","effect_seeking","c60-h48",0.038,76,2000
22,8000,70,16,"homogeneous","bonferroni","effect_seeking","c60-h48",0.0335,67,2000
23,4000,140,16,"homogeneous","bonferroni","effect_seeking","c60-h48",0.0195,39,2000
24,8000,140,16,"homogeneous","bonferroni","effect_seeking","c60-h48",0.0225,45,2000
31,4000,35,16,"heterogeneous","bonferroni","effect_seeking","c60-h48",0.0225,45,2000
32,8000,35,16,"heterogeneous","bonferroni","effect_seeking","c60-h48",0.0255,51,2000
33,4000,70,16,"heterogeneous","bonferroni","effect_seeking","c60-h48",0.0165,33,2000
34,8000,70,16,"heterogeneous","bonferroni","effect_seeking","c60-h48",0.0225,45,2000
35,4000,140,16,"heterogeneous","bonferroni","effect_seeking","c60-h48",0.012,24,2000
36,8000,140,16,"heterogeneous","bonferroni","effect_seeking","c60-h48",0.0065,13,2000
7,4000,35,16,"null","naive","effect_seeking","c60-h48",0.068,136,2000
8,8000,35,16,"null","naive","effect_seeking","c60-h48",0.0575,115,2000
9,4000,70,16,"null","naive","effect_seeking","c60-h48",0.0705,141,2000
10,8000,70,16,"null","naive","effect_seeking","c60-h48",0.0685,137,2000
11,4000,140,16,"null","naive","effect_seeking","c60-h48",0.067,134,2000
12,8000,140,16,"null","naive","effect_seeking","c60-h48",0.0635,127,2000
19,4000,35,16,"homogeneous","naive","effect_seeking","c60-h48",0.045,90,2000
20,8000,35,16,"homogeneous","naive","effect_seeking","c60-h48",0.0375,75,2000
21,4000,70,16,"homogeneous","naive","effect_seeking","c60-h48",0.038,76,2000
22,8000,70,16,"homogeneous","naive","effect_seeking","c60-h48",0.0335,67,2000
23,4000,140,16,"homogeneous","naive","effect_seeking","c60-h48",0.0195,39,2000
24,8000,140,16,"homogeneous","naive","effect_seeking","c60-h48",0.0225,45,2000
31,4000,35,16,"heterogeneous","naive","effect_seeking","c60-h48",0.0225,45,2000
32,8000,35,16,"heterogeneous","naive","effect_seeking","c60-h48",0.0255,51,2000
33,4000,70,16,"heterogeneous","naive","effect_seeking","c60-h48",0.0165,33,2000
34,8000,70,16,"heterogeneous","naive","effect_seeking","c60-h48",0.0225,45,2000
35,4000,140,16,"heterogeneous","naive","effect_seeking","c60-h48",0.012,24,2000
36,8000,140,16,"heterogeneous","naive","effect_seeking","c60-h48",0.0065,13,2000
7,4000,35,16,"null","bonferroni","prognostic_high","c60-h48",0.073,146,2000
8,8000,35,16,"null","bonferroni","prognostic_high","c60-h48",0.066,132,2000
9,4000,70,16,"null","bonferroni","prognostic_high","c60-h48",0.052,104,2000
10,8000,70,16,"null","bonferroni","prognostic_high","c60-h48",0.0455,91,2000
11,4000,140,16,"null","bonferroni","prognostic_high","c60-h48",0.0405,81,2000
12,8000,140,16,"null","bonferroni","prognostic_high","c60-h48",0.028,56,2000
19,4000,35,16,"homogeneous","bonferroni","prognostic_high","c60-h48",0.075,150,2000
20,8000,35,16,"homogeneous","bonferroni","prognostic_high","c60-h48",0.0825,165,2000
21,4000,70,16,"homogeneous","bonferroni","prognostic_high","c60-h48",0.067,134,2000
22,8000,70,16,"homogeneous","bonferroni","prognostic_high","c60-h48",0.0585,117,2000
23,4000,140,16,"homogeneous","bonferroni","prognostic_high","c60-h48",0.039,78,2000
24,8000,140,16,"homogeneous","bonferroni","prognostic_high","c60-h48",0.0325,65,2000
31,4000,35,16,"heterogeneous","bonferroni","prognostic_high","c60-h48",0.0705,141,2000
32,8000,35,16,"heterogeneous","bonferroni","prognostic_high","c60-h48",0.0695,139,2000
33,4000,70,16,"heterogeneous","bonferroni","prognostic_high","c60-h48",0.0505,101,2000
34,8000,70,16,"heterogeneous","bonferroni","prognostic_high","c60-h48",0.0555,111,2000
35,4000,140,16,"heterogeneous","bonferroni","prognostic_high","c60-h48",0.034,68,2000
36,8000,140,16,"heterogeneous","bonferroni","prognostic_high","c60-h48",0.027,54,2000
7,4000,35,16,"null","naive","prognostic_high","c60-h48",0.073,146,2000
8,8000,35,16,"null","naive","prognostic_high","c60-h48",0.066,132,2000
9,4000,70,16,"null","naive","prognostic_high","c60-h48",0.052,104,2000
10,8000,70,16,"null","naive","prognostic_high","c60-h48",0.0455,91,2000
11,4000,140,16,"null","naive","prognostic_high","c60-h48",0.0405,81,2000
12,8000,140,16,"null","naive","prognostic_high","c60-h48",0.028,56,2000
19,4000,35,16,"homogeneous","naive","prognostic_high","c60-h48",0.075,150,2000
20,8000,35,16,"homogeneous","naive","prognostic_high","c60-h48",0.0825,165,2000
21,4000,70,16,"homogeneous","naive","prognostic_high","c60-h48",0.067,134,2000
22,8000,70,16,"homogeneous","naive","prognostic_high","c60-h48",0.0585,117,2000
23,4000,140,16,"homogeneous","naive","prognostic_high","c60-h48",0.039,78,2000
24,8000,140,16,"homogeneous","naive","prognostic_high","c60-h48",0.0325,65,2000
31,4000,35,16,"heterogeneous","naive","prognostic_high","c60-h48",0.0705,141,2000
32,8000,35,16,"heterogeneous","naive","prognostic_high","c60-h48",0.0695,139,2000
33,4000,70,16,"heterogeneous","naive","prognostic_high","c60-h48",0.0505,101,2000
34,8000,70,16,"heterogeneous","naive","prognostic_high","c60-h48",0.0555,111,2000
35,4000,140,16,"heterogeneous","naive","prognostic_high","c60-h48",0.034,68,2000
36,8000,140,16,"heterogeneous","naive","prognostic_high","c60-h48",0.027,54,2000
7,4000,35,16,"null","split","prognostic_high","c60-h48",0.093,186,2000
8,8000,35,16,"null","split","prognostic_high","c60-h48",0.0885,177,2000
9,4000,70,16,"null","split","prognostic_high","c60-h48",0.0615,123,2000
10,8000,70,16,"null","split","prognostic_high","c60-h48",0.0725,145,2000
11,4000,140,16,"null","split","prognostic_high","c60-h48",0.052,104,2000
12,8000,140,16,"null","split","prognostic_high","c60-h48",0.0545,109,2000
19,4000,35,16,"homogeneous","split","prognostic_high","c60-h48",0.087,174,2000
20,8000,35,16,"homogeneous","split","prognostic_high","c60-h48",0.0935,187,2000
21,4000,70,16,"homogeneous","split","prognostic_high","c60-h48",0.0775,155,2000
22,8000,70,16,"homogeneous","split","prognostic_high","c60-h48",0.069,138,2000
23,4000,140,16,"homogeneous","split","prognostic_high","c60-h48",0.0615,123,2000
24,8000,140,16,"homogeneous","split","prognostic_high","c60-h48",0.054,108,2000
31,4000,35,16,"heterogeneous","split","prognostic_high","c60-h48",0.0935,187,2000
32,8000,35,16,"heterogeneous","split","prognostic_high","c60-h48",0.093,186,2000
33,4000,70,16,"heterogeneous","split","prognostic_high","c60-h48",0.0765,153,2000
34,8000,70,16,"heterogeneous","split","prognostic_high","c60-h48",0.077,154,2000
35,4000,140,16,"heterogeneous","split","prognostic_high","c60-h48",0.0625,125,2000
36,8000,140,16,"heterogeneous","split","prognostic_high","c60-h48",0.053,106,2000
7,4000,35,16,"null","bonferroni","prognostic_low","c60-h48",0.05,100,2000
8,8000,35,16,"null","bonferroni","prognostic_low","c60-h48",0.0505,101,2000
9,4000,70,16,"null","bonferroni","prognostic_low","c60-h48",0.0445,89,2000
10,8000,70,16,"null","bonferroni","prognostic_low","c60-h48",0.0375,75,2000
11,4000,140,16,"null","bonferroni","prognostic_low","c60-h48",0.0265,53,2000
12,8000,140,16,"null","bonferroni","prognostic_low","c60-h48",0.02,40,2000
19,4000,35,16,"homogeneous","bonferroni","prognostic_low","c60-h48",0.065,130,2000
20,8000,35,16,"homogeneous","bonferroni","prognostic_low","c60-h48",0.067,134,2000
21,4000,70,16,"homogeneous","bonferroni","prognostic_low","c60-h48",0.053,106,2000
22,8000,70,16,"homogeneous","bonferroni","prognostic_low","c60-h48",0.041,82,2000
23,4000,140,16,"homogeneous","bonferroni","prognostic_low","c60-h48",0.033,66,2000
24,8000,140,16,"homogeneous","bonferroni","prognostic_low","c60-h48",0.029,58,2000
31,4000,35,16,"heterogeneous","bonferroni","prognostic_low","c60-h48",0.054,108,2000
32,8000,35,16,"heterogeneous","bonferroni","prognostic_low","c60-h48",0.0565,113,2000
33,4000,70,16,"heterogeneous","bonferroni","prognostic_low","c60-h48",0.0375,75,2000
