"truth_scenario","n","event_target","effect","candidate","c","h","score_key","lambda","expected_eligible","expected_treated","expected_control","expected_events","distance_from_70","population_r2","diagnostic_draws","scenario","K","analysis_scenario"
5,4000,140,"null","c55-h36",55,36,"higher",0.00128064302305361,NA,1057.62194763893,942.64805236108,140.042472650252,70.0424726502517,0.0168353265499884,2000000,11,16,21
5,4000,140,"null","c55-h48",55,48,"higher",0.00128064302305361,NA,1057.62194763893,942.64805236108,183.949338171711,113.949338171711,0.0220274061053646,2000000,11,16,21
5,4000,140,"null","c55-h60",55,60,"higher",0.00128064302305361,NA,1057.62194763893,942.64805236108,226.553330916337,156.553330916337,0.0270206652855262,2000000,11,16,21
5,4000,140,"null","c60-h24",60,24,"higher",0.00128064302305361,NA,691.75501667064,507.844983329379,65.7777459165927,-4.22225408340732,0.0113214615628017,2000000,11,16,21
5,4000,140,"null","c60-h36",60,36,"higher",0.00128064302305361,NA,691.75501667064,507.844983329379,97.0070007556778,27.0070007556778,0.0166532291611855,2000000,11,16,21
5,4000,140,"null","c60-h48",60,48,"higher",0.00128064302305361,NA,691.75501667064,507.844983329379,127.188711724316,57.1887117243164,0.0217746083132703,2000000,11,16,21
5,4000,140,"null","c60-h60",60,60,"higher",0.00128064302305361,NA,691.75501667064,507.844983329379,156.364490107681,86.3644901076809,0.0266920565863005,2000000,11,16,21
5,4000,140,"null","c45-h24",45,24,"reduced",0.00128064302305361,NA,1565.69749885881,1865.86650114116,131.352760550029,61.3527605500286,0.00681238713167906,2000000,11,16,22
5,4000,140,"null","c45-h36",45,36,"reduced",0.00128064302305361,NA,1565.69749885881,1865.86650114116,194.467923054202,124.467923054202,0.0100237883268237,2000000,11,16,22
5,4000,140,"null","c45-h48",45,48,"reduced",0.00128064302305361,NA,1565.69749885881,1865.86650114116,255.952279984495,185.952279984495,0.013111387604462,2000000,11,16,22
5,4000,140,"null","c45-h60",45,60,"reduced",0.00128064302305361,NA,1565.69749885881,1865.86650114116,315.860362149834,245.860362149834,0.0160795261574472,2000000,11,16,22
5,4000,140,"null","c50-h24",50,24,"reduced",0.00128064302305361,NA,1366.00203752654,1435.84196247347,117.456092693173,47.4560926931732,0.00591592843214606,2000000,11,16,22
5,4000,140,"null","c50-h36",50,36,"reduced",0.00128064302305361,NA,1366.00203752654,1435.84196247347,173.761797086952,103.761797086952,0.00869306522225134,2000000,11,16,22
5,4000,140,"null","c50-h48",50,48,"reduced",0.00128064302305361,NA,1366.00203752654,1435.84196247347,228.527324855913,158.527324855913,0.0113555078722679,2000000,11,16,22
5,4000,140,"null","c50-h60",50,60,"reduced",0.00128064302305361,NA,1366.00203752654,1435.84196247347,281.805774208146,211.805774208146,0.0139074480714937,2000000,11,16,22
5,4000,140,"null","c55-h24",55,24,"reduced",0.00128064302305361,NA,1057.62194763893,942.64805236108,94.7834019305115,24.7834019305115,0.00495413956567861,2000000,11,16,22
5,4000,140,"null","c55-h36",55,36,"reduced",0.00128064302305361,NA,1057.62194763893,942.64805236108,140.042472650252,70.0424726502517,0.00727046026611717,2000000,11,16,22
5,4000,140,"null","c55-h48",55,48,"reduced",0.00128064302305361,NA,1057.62194763893,942.64805236108,183.949338171711,113.949338171711,0.0094849604344453,2000000,11,16,22
5,4000,140,"null","c55-h60",55,60,"reduced",0.00128064302305361,NA,1057.62194763893,942.64805236108,226.553330916337,156.553330916337,0.0116014654224828,2000000,11,16,22
5,4000,140,"null","c60-h24",60,24,"reduced",0.00128064302305361,NA,691.75501667064,507.844983329379,65.7777459165927,-4.22225408340732,0.00403716896821423,2000000,11,16,22
5,4000,140,"null","c60-h36",60,36,"reduced",0.00128064302305361,NA,691.75501667064,507.844983329379,97.0070007556778,27.0070007556778,0.00591752323500157,2000000,11,16,22
5,4000,140,"null","c60-h48",60,48,"reduced",0.00128064302305361,NA,691.75501667064,507.844983329379,127.188711724316,57.1887117243164,0.00771035285134246,2000000,11,16,22
5,4000,140,"null","c60-h60",60,60,"reduced",0.00128064302305361,NA,691.75501667064,507.844983329379,156.364490107681,86.3644901076809,0.00941897674458901,2000000,11,16,22
6,8000,140,"null","c45-h24",45,24,"higher",0.000625616841839842,NA,3131.39499771763,3731.73300228231,130.082904629305,60.0829046293047,0.00608624647652412,2000000,12,16,23
6,8000,140,"null","c45-h36",45,36,"higher",0.000625616841839842,NA,3131.39499771763,3731.73300228231,193.865526474283,123.865526474283,0.00904944438133556,2000000,12,16,23
6,8000,140,"null","c45-h48",45,48,"higher",0.000625616841839842,NA,3131.39499771763,3731.73300228231,256.827699891713,186.827699891713,0.0119604947752772,2000000,12,16,23
6,8000,140,"null","c45-h60",45,60,"higher",0.000625616841839842,NA,3131.39499771763,3731.73300228231,318.983139856679,248.983139856679,0.0148202319855514,2000000,12,16,23
6,8000,140,"null","c50-h24",50,24,"higher",0.000625616841839842,NA,2732.00407505307,2871.68392494694,116.411829797362,46.4118297973624,0.00585997599520456,2000000,12,16,23
6,8000,140,"null","c50-h36",50,36,"higher",0.000625616841839842,NA,2732.00407505307,2871.68392494694,173.426108355509,103.426108355509,0.00871083880815358,2000000,12,16,23
6,8000,140,"null","c50-h48",50,48,"higher",0.000625616841839842,NA,2732.00407505307,2871.68392494694,229.664268927488,159.664268927488,0.0115100732825585,2000000,12,16,23
6,8000,140,"null","c50-h60",50,60,"higher",0.000625616841839842,NA,2732.00407505307,2871.68392494694,285.139681198002,215.139681198002,0.0142585035855861,2000000,12,16,23
6,8000,140,"null","c55-h24",55,24,"higher",0.000625616841839842,NA,2115.24389527785,1885.29610472216,94.0641074324407,24.0641074324407,0.00569708889730611,2000000,12,16,23
6,8000,140,"null","c55-h36",55,36,"higher",0.000625616841839842,NA,2115.24389527785,1885.29610472216,140.045216900677,70.045216900677,0.0084667733908582,2000000,12,16,23
6,8000,140,"null","c55-h48",55,48,"higher",0.000625616841839842,NA,2115.24389527785,1885.29610472216,185.342764953535,115.342764953535,0.0111849767536325,2000000,12,16,23
6,8000,140,"null","c55-h60",55,60,"higher",0.000625616841839842,NA,2115.24389527785,1885.29610472216,229.969205840806,159.969205840806,0.0138525023582738,2000000,12,16,23
6,8000,140,"null","c60-h24",60,24,"higher",0.000625616841839842,NA,1383.51003334128,1015.68996665876,65.4038576053264,-4.59614239467358,0.00564263438559952,2000000,12,16,23
6,8000,140,"null","c60-h36",60,36,"higher",0.000625616841839842,NA,1383.51003334128,1015.68996665876,97.285620452837,27.285620452837,0.00838335444792837,2000000,12,16,23
6,8000,140,"null","c60-h48",60,48,"higher",0.000625616841839842,NA,1383.51003334128,1015.68996665876,128.635098425142,58.6350984251417,0.0110714172551599,2000000,12,16,23
6,8000,140,"null","c60-h60",60,60,"higher",0.000625616841839842,NA,1383.51003334128,1015.68996665876,159.462848513829,89.4628485138292,0.0137076146589931,2000000,12,16,23
6,8000,140,"null","c45-h24",45,24,"reduced",0.000625616841839842,NA,3131.39499771763,3731.73300228231,130.082904629305,60.0829046293047,0.00339444275948947,2000000,12,16,24
6,8000,140,"null","c45-h36",45,36,"reduced",0.000625616841839842,NA,3131.39499771763,3731.73300228231,193.865526474283,123.865526474283,0.00504374727800986,2000000,12,16,24
6,8000,140,"null","c45-h48",45,48,"reduced",0.000625616841839842,NA,3131.39499771763,3731.73300228231,256.827699891713,186.827699891713,0.00666184388065371,2000000,12,16,24
6,8000,140,"null","c45-h60",45,60,"reduced",0.000625616841839842,NA,3131.39499771763,3731.73300228231,318.983139856679,248.983139856679,0.00824927284618195,2000000,12,16,24
6,8000,140,"null","c50-h24",50,24,"reduced",0.000625616841839842,NA,2732.00407505307,2871.68392494694,116.411829797362,46.4118297973624,0.00295180272190791,2000000,12,16,24
6,8000,140,"null","c50-h36",50,36,"reduced",0.000625616841839842,NA,2732.00407505307,2871.68392494694,173.426108355509,103.426108355509,0.00438316665344911,2000000,12,16,24
6,8000,140,"null","c50-h48",50,48,"reduced",0.000625616841839842,NA,2732.00407505307,2871.68392494694,229.664268927488,159.664268927488,0.00578555175194605,2000000,12,16,24
6,8000,140,"null","c50-h60",50,60,"reduced",0.000625616841839842,NA,2732.00407505307,2871.68392494694,285.139681198002,215.139681198002,0.00715948051062024,2000000,12,16,24
6,8000,140,"null","c55-h24",55,24,"reduced",0.000625616841839842,NA,2115.24389527785,1885.29610472216,94.0641074324407,24.0641074324407,0.00247512942791552,2000000,12,16,24
6,8000,140,"null","c55-h36",55,36,"reduced",0.000625616841839842,NA,2115.24389527785,1885.29610472216,140.045216900677,70.045216900677,0.00367306931135887,2000000,12,16,24
6,8000,140,"null","c55-h48",55,48,"reduced",0.000625616841839842,NA,2115.24389527785,1885.29610472216,185.342764953535,115.342764953535,0.00484524310474491,2000000,12,16,24
6,8000,140,"null","c55-h60",55,60,"reduced",0.000625616841839842,NA,2115.24389527785,1885.29610472216,229.969205840806,159.969205840806,0.00599212762991633,2000000,12,16,24
6,8000,140,"null","c60-h24",60,24,"reduced",0.000625616841839842,NA,1383.51003334128,1015.68996665876,65.4038576053264,-4.59614239467358,0.00201948294127267,2000000,12,16,24
6,8000,140,"null","c60-h36",60,36,"reduced",0.000625616841839842,NA,1383.51003334128,1015.68996665876,97.285620452837,27.285620452837,0.00299514437151899,2000000,12,16,24
6,8000,140,"null","c60-h48",60,48,"reduced",0.000625616841839842,NA,1383.51003334128,1015.68996665876,128.635098425142,58.6350984251417,0.0039486479938417,2000000,12,16,24
6,8000,140,"null","c60-h60",60,60,"reduced",0.000625616841839842,NA,1383.51003334128,1015.68996665876,159.462848513829,89.4628485138292,0.00488040635761939,2000000,12,16,24
7,4000,35,"homogeneous","c50-h36",50,36,"higher",0.00030927963450513,NA,1366.00203752654,1435.84196247347,37.230625060479,-32.769374939521,0.00317994275433998,2000000,13,4,25
7,4000,35,"homogeneous","c50-h60",50,60,"higher",0.00030927963450513,NA,1366.00203752654,1435.84196247347,61.6978747701457,-8.30212522985427,0.00526030416990814,2000000,13,4,25
7,4000,35,"homogeneous","c55-h36",55,36,"higher",0.00030927963450513,NA,1057.62194763893,942.64805236108,29.8295209213794,-40.1704790786206,0.00307039199398848,2000000,13,4,25
7,4000,35,"homogeneous","c55-h60",55,60,"higher",0.00030927963450513,NA,1057.62194763893,942.64805236108,49.4079955314972,-20.5920044685028,0.00507805800082928,2000000,13,4,25
7,4000,35,"homogeneous","c50-h36",50,36,"reduced",0.00030927963450513,NA,1366.00203752654,1435.84196247347,37.230625060479,-32.769374939521,0.00158464263807398,2000000,13,4,26
7,4000,35,"homogeneous","c50-h60",50,60,"reduced",0.00030927963450513,NA,1366.00203752654,1435.84196247347,61.6978747701457,-8.30212522985427,0.00261918379491932,2000000,13,4,26
7,4000,35,"homogeneous","c55-h36",55,36,"reduced",0.00030927963450513,NA,1057.62194763893,942.64805236108,29.8295209213794,-40.1704790786206,0.00131726911279763,2000000,13,4,26
7,4000,35,"homogeneous","c55-h60",55,60,"reduced",0.00030927963450513,NA,1057.62194763893,942.64805236108,49.4079955314972,-20.5920044685028,0.00217617029104414,2000000,13,4,26
8,8000,35,"homogeneous","c50-h36",50,36,"higher",0.000153775122859788,NA,2732.00407505307,2871.68392494694,37.182703635404,-32.817296364596,0.0015900598471145,2000000,14,4,27
8,8000,35,"homogeneous","c50-h60",50,60,"higher",0.000153775122859788,NA,2732.00407505307,2871.68392494694,61.794869715523,-8.20513028447694,0.00264022276929435,2000000,14,4,27
8,8000,35,"homogeneous","c55-h36",55,36,"higher",0.000153775122859788,NA,2115.24389527785,1885.29610472216,29.8024985651827,-40.1975014348173,0.00153551284625107,2000000,14,4,27
8,8000,35,"homogeneous","c55-h60",55,60,"higher",0.000153775122859788,NA,2115.24389527785,1885.29610472216,49.5170531331966,-20.4829468668034,0.00254939698819012,2000000,14,4,27
8,8000,35,"homogeneous","c50-h36",50,36,"reduced",0.000153775122859788,NA,2732.00407505307,2871.68392494694,37.182703635404,-32.817296364596,0.000792858483124547,2000000,14,4,28
8,8000,35,"homogeneous","c50-h60",50,60,"reduced",0.000153775122859788,NA,2732.00407505307,2871.68392494694,61.794869715523,-8.20513028447694,0.00131596570824727,2000000,14,4,28
8,8000,35,"homogeneous","c55-h36",55,36,"reduced",0.000153775122859788,NA,2115.24389527785,1885.29610472216,29.8024985651827,-40.1975014348173,0.000659328166917023,2000000,14,4,28
8,8000,35,"homogeneous","c55-h60",55,60,"reduced",0.000153775122859788,NA,2115.24389527785,1885.29610472216,49.5170531331966,-20.4829468668034,0.00109406529709064,2000000,14,4,28
9,4000,70,"homogeneous","c50-h36",50,36,"higher",0.000625616841839842,NA,1366.00203752654,1435.84196247347,74.6548762749179,4.65487627491792,0.00635888383141125,2000000,15,4,29
9,4000,70,"homogeneous","c50-h60",50,60,"higher",0.000625616841839842,NA,1366.00203752654,1435.84196247347,123.007566134458,53.0075661344576,0.0104389946595651,2000000,15,4,29
9,4000,70,"homogeneous","c55-h36",55,36,"higher",0.000625616841839842,NA,1057.62194763893,942.64805236108,59.7679911582108,-10.2320088417892,0.0061379082733933,2000000,15,4,29
9,4000,70,"homogeneous","c55-h60",55,60,"higher",0.000625616841839842,NA,1057.62194763893,942.64805236108,98.3792529472565,28.3792529472565,0.0100720153390815,2000000,15,4,29
9,4000,70,"homogeneous","c50-h36",50,36,"reduced",0.000625616841839842,NA,1366.00203752654,1435.84196247347,74.6548762749179,4.65487627491792,0.00316479762356826,2000000,15,4,30
9,4000,70,"homogeneous","c50-h60",50,60,"reduced",0.000625616841839842,NA,1366.00203752654,1435.84196247347,123.007566134458,53.0075661344576,0.00518690050650232,2000000,15,4,30
9,4000,70,"homogeneous","c55-h36",55,36,"reduced",0.000625616841839842,NA,1057.62194763893,942.64805236108,59.7679911582108,-10.2320088417892,0.00262879733923112,2000000,15,4,30
9,4000,70,"homogeneous","c55-h60",55,60,"reduced",0.000625616841839842,NA,1057.62194763893,942.64805236108,98.3792529472565,28.3792529472565,0.00430407252866471,2000000,15,4,30
10,8000,70,"homogeneous","c50-h36",50,36,"higher",0.00030927963450513,NA,2732.00407505307,2871.68392494694,74.4612501209579,4.46125012095791,0.00317994275433998,2000000,16,4,31
10,8000,70,"homogeneous","c50-h60",50,60,"higher",0.00030927963450513,NA,2732.00407505307,2871.68392494694,123.395749540291,53.3957495402915,0.00526030416990814,2000000,16,4,31
10,8000,70,"homogeneous","c55-h36",55,36,"higher",0.00030927963450513,NA,2115.24389527785,1885.29610472216,59.6590418427588,-10.3409581572412,0.00307039199398848,2000000,16,4,31
10,8000,70,"homogeneous","c55-h60",55,60,"higher",0.00030927963450513,NA,2115.24389527785,1885.29610472216,98.8159910629944,28.8159910629944,0.00507805800082928,2000000,16,4,31
10,8000,70,"homogeneous","c50-h36",50,36,"reduced",0.00030927963450513,NA,2732.00407505307,2871.68392494694,74.4612501209579,4.46125012095791,0.00158464263807398,2000000,16,4,32
10,8000,70,"homogeneous","c50-h60",50,60,"reduced",0.00030927963450513,NA,2732.00407505307,2871.68392494694,123.395749540291,53.3957495402915,0.00261918379491932,2000000,16,4,32
10,8000,70,"homogeneous","c55-h36",55,36,"reduced",0.00030927963450513,NA,2115.24389527785,1885.29610472216,59.6590418427588,-10.3409581572412,0.00131726911279763,2000000,16,4,32
10,8000,70,"homogeneous","c55-h60",55,60,"reduced",0.00030927963450513,NA,2115.24389527785,1885.29610472216,98.8159910629944,28.8159910629944,0.00217617029104414,2000000,16,4,32
11,4000,140,"homogeneous","c50-h36",50,36,"higher",0.00128064302305361,NA,1366.00203752654,1435.84196247347,150.100293876463,80.1002938764632,0.0127112591872459,2000000,17,4,33
11,4000,140,"homogeneous","c50-h60",50,60,"higher",0.00128064302305361,NA,1366.00203752654,1435.84196247347,244.460574447781,174.460574447781,0.0205428555189624,2000000,17,4,33
11,4000,140,"homogeneous","c55-h36",55,36,"higher",0.00128064302305361,NA,1057.62194763893,942.64805236108,119.978848481926,49.9788484819263,0.0122614165086133,2000000,17,4,33
11,4000,140,"homogeneous","c55-h60",55,60,"higher",0.00128064302305361,NA,1057.62194763893,942.64805236108,195.007247440173,125.007247440173,0.0197980565494179,2000000,17,4,33
11,4000,140,"homogeneous","c50-h36",50,36,"reduced",0.00128064302305361,NA,1366.00203752654,1435.84196247347,150.100293876463,80.1002938764632,0.00631004085676085,2000000,17,4,34
11,4000,140,"homogeneous","c50-h60",50,60,"reduced",0.00128064302305361,NA,1366.00203752654,1435.84196247347,244.460574447781,174.460574447781,0.0101640149943858,2000000,17,4,34
11,4000,140,"homogeneous","c55-h36",55,36,"reduced",0.00128064302305361,NA,1057.62194763893,942.64805236108,119.978848481926,49.9788484819263,0.00523301778668835,2000000,17,4,34
11,4000,140,"homogeneous","c55-h60",55,60,"reduced",0.00128064302305361,NA,1057.62194763893,942.64805236108,195.007247440173,125.007247440173,0.0084115752619598,2000000,17,4,34
12,8000,140,"homogeneous","c50-h36",50,36,"higher",0.000625616841839842,NA,2732.00407505307,2871.68392494694,149.309752549836,79.3097525498358,0.00635888383141125,2000000,18,4,35
12,8000,140,"homogeneous","c50-h60",50,60,"higher",0.000625616841839842,NA,2732.00407505307,2871.68392494694,246.015132268915,176.015132268915,0.0104389946595651,2000000,18,4,35
12,8000,140,"homogeneous","c55-h36",55,36,"higher",0.000625616841839842,NA,2115.24389527785,1885.29610472216,119.535982316422,49.5359823164217,0.0061379082733933,2000000,18,4,35
12,8000,140,"homogeneous","c55-h60",55,60,"higher",0.000625616841839842,NA,2115.24389527785,1885.29610472216,196.758505894513,126.758505894513,0.0100720153390815,2000000,18,4,35
12,8000,140,"homogeneous","c50-h36",50,36,"reduced",0.000625616841839842,NA,2732.00407505307,2871.68392494694,149.309752549836,79.3097525498358,0.00316479762356826,2000000,18,4,36
12,8000,140,"homogeneous","c50-h60",50,60,"reduced",0.000625616841839842,NA,2732.00407505307,2871.68392494694,246.015132268915,176.015132268915,0.00518690050650232,2000000,18,4,36
